-9.818411146620741325e-01,-9.818411146626350172e-01,-9.818411146622065822e-01,-9.818411146622022523e-01,-9.818411146623369223e-01,-9.818411146624764774e-01,-9.818411146621369712e-01,-9.818411146624627106e-01
-9.812823328755950758e-01,-9.812823328762783071e-01,-9.812823328757573904e-01,-9.812823328757509511e-01,-9.812823328759147090e-01,-9.812823328760840180e-01,-9.812823328756743457e-01,-9.812823328760668096e-01
-9.806981554093643361e-01,-9.806981554102066623e-01,-9.806981554095667297e-01,-9.806981554095587361e-01,-9.806981554097590204e-01,-9.806981554099668541e-01,-9.806981554094661435e-01,-9.806981554099457599e-01
-9.800870732249640227e-01,-9.800870732260158480e-01,-9.800870732252215944e-01,-9.800870732252119355e-01,-9.800870732254600703e-01,-9.800870732257164208e-01,-9.800870732250978046e-01,-9.800870732256922180e-01
-9.794474679921544302e-01,-9.794474679934705996e-01,-9.794474679924808358e-01,-9.794474679924706217e-01,-9.794474679927764882e-01,-9.794474679930958994e-01,-9.794474679923285132e-01,-9.794474679930669225e-01
-9.787776029046602044e-01,-9.787776029062958960e-01,-9.787776029050702098e-01,-9.787776029050531124e-01,-9.787776029054334748e-01,-9.787776029058286031e-01,-9.787776029048842474e-01,-9.787776029057915217e-01
-9.780756126370834247e-01,-9.780756126391005889e-01,-9.780756126375907966e-01,-9.780756126375580450e-01,-9.780756126380314441e-01,-9.780756126385194982e-01,-9.780756126373661985e-01,-9.780756126384672067e-01
-9.773394923575101645e-01,-9.773394923600073891e-01,-9.773394923581411042e-01,-9.773394923580862592e-01,-9.773394923586771199e-01,-9.773394923592828576e-01,-9.773394923578689886e-01,-9.773394923592104711e-01
-9.765670857019537188e-01,-9.765670857051067522e-01,-9.765670857027614060e-01,-9.765670857026861329e-01,-9.765670857034280949e-01,-9.765670857041897079e-01,-9.765670857024236762e-01,-9.765670857040981145e-01
-9.757560716077128271e-01,-9.757560716116570054e-01,-9.757560716087319008e-01,-9.757560716086195463e-01,-9.757560716095503572e-01,-9.757560716105051490e-01,-9.757560716083186758e-01,-9.757560716103794718e-01
-9.749039498924907399e-01,-9.749039498973809392e-01,-9.749039498937570603e-01,-9.749039498935734294e-01,-9.749039498947418281e-01,-9.749039498959373162e-01,-9.749039498932541292e-01,-9.749039498957589034e-01
-9.740080254557842432e-01,-9.740080254624838840e-01,-9.740080254575973484e-01,-9.740080254574425833e-01,-9.740080254589513764e-01,-9.740080254605468779e-01,-9.740080254569100093e-01,-9.740080254603704635e-01
-9.730653909698003812e-01,-9.730653909784514610e-01,-9.730653909721844741e-01,-9.730653909719806371e-01,-9.730653909739022112e-01,-9.730653909759554576e-01,-9.730653909713100624e-01,-9.730653909757308595e-01
-9.720729079092628178e-01,-9.720729079204567524e-01,-9.720729079124028615e-01,-9.720729079121251948e-01,-9.720729079145808971e-01,-9.720729079172331089e-01,-9.720729079112877535e-01,-9.720729079169415643e-01
-9.710271857664636297e-01,-9.710271857809477103e-01,-9.710271857706018750e-01,-9.710271857702236220e-01,-9.710271857733594469e-01,-9.710271857767869275e-01,-9.710271857691790132e-01,-9.710271857764073422e-01
-9.699245592771372770e-01,-9.699245592961561746e-01,-9.699245592826937212e-01,-9.699245592822146600e-01,-9.699245592862447696e-01,-9.699245592907256297e-01,-9.699245592808448668e-01,-9.699245592902506763e-01
-9.687610634752863437e-01,-9.687610635004165749e-01,-9.687610634827882317e-01,-9.687610634821618438e-01,-9.687610634873766724e-01,-9.687610634932850573e-01,-9.687610634803697218e-01,-9.687610634926737685e-01
-9.675324063804933150e-01,-9.675324064136937574e-01,-9.675324063906040051e-01,-9.675324063897203786e-01,-9.675324063965009547e-01,-9.675324064043144823e-01,-9.675324063874416458e-01,-9.675324064034928062e-01
-9.662339391115356557e-01,-9.662339391554283230e-01,-9.662339391251600906e-01,-9.662339391238545794e-01,-9.662339391327007254e-01,-9.662339391430786462e-01,-9.662339391210222894e-01,-9.662339391419263457e-01
-9.648606232104356417e-01,-9.648606232686928186e-01,-9.648606232288696738e-01,-9.648606232269123506e-01,-9.648606232385026349e-01,-9.648606232523727622e-01,-9.648606232234285818e-01,-9.648606232507275227e-01
-9.634069949542896083e-01,-9.634069950322781128e-01,-9.634069949794867860e-01,-9.634069949765996510e-01,-9.634069949918671050e-01,-9.634069950105668134e-01,-9.634069949722515736e-01,-9.634069950082256861e-01
-9.618671264301956736e-01,-9.618671265351698141e-01,-9.618671264648448460e-01,-9.618671264605425097e-01,-9.618671264807548971e-01,-9.618671265061538023e-01,-9.618671264551543754e-01,-9.618671265027728401e-01
-9.602345832176023555e-01,-9.602345832176588658e-01,-9.602345832176168994e-01,-9.602345832175949170e-01,-9.602345832176159002e-01,-9.602345832176388818e-01,-9.602345832176115703e-01,-9.602345832176253371e-01
-9.585023780870315369e-01,-9.585023780871134713e-01,-9.585023780870520760e-01,-9.585023780870219889e-01,-9.585023780870488563e-01,-9.585023780870857157e-01,-9.585023780870447485e-01,-9.585023780870636223e-01
-9.566629214242019508e-01,-9.566629214243195234e-01,-9.566629214242342583e-01,-9.566629214241858525e-01,-9.566629214242283741e-01,-9.566629214242780010e-01,-9.566629214242233781e-01,-9.566629214242485801e-01
-9.547079670866875922e-01,-9.547079670868610091e-01,-9.547079670867368861e-01,-9.547079670866647216e-01,-9.547079670867236745e-01,-9.547079670868009460e-01,-9.547079670867207879e-01,-9.547079670867547607e-01
-9.526285544057360166e-01,-9.526285544059679422e-01,-9.526285544058052945e-01,-9.526285544057034871e-01,-9.526285544057825350e-01,-9.526285544058880062e-01,-9.526285544057834231e-01,-9.526285544058255006e-01
-9.504149459987343285e-01,-9.504149459989612581e-01,-9.504149459988049387e-01,-9.504149459986989124e-01,-9.504149459987758508e-01,-9.504149459988844306e-01,-9.504149459987815129e-01,-9.504149459988192605e-01
-9.480565615254766820e-01,-9.480565615261657975e-01,-9.480565615257009471e-01,-9.480565615253815359e-01,-9.480565615256050238e-01,-9.480565615259282097e-01,-9.480565615256399958e-01,-9.480565615257401380e-01
-9.455419076181600380e-01,-9.455419076195378247e-01,-9.455419076186274419e-01,-9.455419076179767401e-01,-9.455419076184082838e-01,-9.455419076190580974e-01,-9.455419076185144212e-01,-9.455419076186899474e-01
-9.428585044049448971e-01,-9.428585044069174304e-01,-9.428585044056478903e-01,-9.428585044046470243e-01,-9.428585044052646413e-01,-9.428585044062536280e-01,-9.428585044054611508e-01,-9.428585044056770892e-01
-9.399928092981215677e-01,-9.399928093021703290e-01,-9.399928092996227003e-01,-9.399928092975500249e-01,-9.399928092987467343e-01,-9.399928093008000918e-01,-9.399928092992686501e-01,-9.399928092996352458e-01
-9.369301390358688586e-01,-9.369301390535994534e-01,-9.369301390426982845e-01,-9.369301390338312663e-01,-9.369301390386048922e-01,-9.369301390474268354e-01,-9.369301390414589426e-01,-9.369301390427353660e-01
-9.336545913791327589e-01,-9.336545914221627829e-01,-9.336545913964380272e-01,-9.336545913742156921e-01,-9.336545913852170031e-01,-9.336545914072588159e-01,-9.336545913934392038e-01,-9.336545913957006171e-01
-9.301489683343044934e-01,-9.301489684132042690e-01,-9.301489683674390996e-01,-9.301489683249080098e-01,-9.301489683441893641e-01,-9.301489683862127489e-01,-9.301489683616409598e-01,-9.301489683642356621e-01
-9.263947034026300820e-01,-9.263947035407793518e-01,-9.263947034631677679e-01,-9.263947033852144575e-01,-9.263947034174838668e-01,-9.263947034941849568e-01,-9.263947034522888035e-01,-9.263947034540492842e-01
-9.223717960846408159e-01,-9.223717963176110146e-01,-9.223717961910133933e-01,-9.223717960531397919e-01,-9.223717961051031144e-01,-9.223717962402444570e-01,-9.223717961711438429e-01,-9.223717961692888823e-01
-9.180587576845402609e-01,-9.180587580668282399e-01,-9.180587578660895920e-01,-9.180587576283805173e-01,-9.180587577097731877e-01,-9.180587579419449140e-01,-9.180587578304668650e-01,-9.180587578192619391e-01
-9.134325736473106749e-01,-9.134325736473138946e-01,-9.134325736473126733e-01,-9.134325736473092316e-01,-9.134325736473078994e-01,-9.134325736473147828e-01,-9.134325736473095647e-01,-9.134325736473121182e-01
-9.084686874452448935e-01,-9.084686874452509997e-01,-9.084686874452480021e-01,-9.084686874452403416e-01,-9.084686874452395644e-01,-9.084686874452527761e-01,-9.084686874452427841e-01,-9.084686874452458927e-01
-9.031410156972272674e-01,-9.031410156972449199e-01,-9.031410156972320413e-01,-9.031410156972223824e-01,-9.031410156972121683e-01,-9.031410156972501380e-01,-9.031410156972246028e-01,-9.031410156972290437e-01
-8.974219998336737669e-01,-8.974219998337074067e-01,-8.974219998336845361e-01,-8.974219998336502302e-01,-8.974219998336462334e-01,-8.974219998337121806e-01,-8.974219998336671056e-01,-8.974219998336715465e-01
-8.912827057989189949e-01,-8.912827057989926027e-01,-8.912827057989376467e-01,-8.912827057988574886e-01,-8.912827057988601531e-01,-8.912827057989944901e-01,-8.912827057989058943e-01,-8.912827057989086699e-01
-8.846929811490000795e-01,-8.846929811491618389e-01,-8.846929811490386042e-01,-8.846929811488404294e-01,-8.846929811488861706e-01,-8.846929811491476281e-01,-8.846929811489766537e-01,-8.846929811489639972e-01
-8.776216801559021397e-01,-8.776216801562961578e-01,-8.776216801559841851e-01,-8.776216801554646008e-01,-8.776216801556585567e-01,-8.776216801562148895e-01,-8.776216801558575087e-01,-8.776216801557855662e-01
-8.700369670556217239e-01,-8.700369670597962735e-01,-8.700369670580192505e-01,-8.700369670528755872e-01,-8.700369670539358502e-01,-8.700369670581074022e-01,-8.700369670571226344e-01,-8.700369670554366497e-01
-8.619067062590473061e-01,-8.619067062665086709e-01,-8.619067062632396192e-01,-8.619067062533889434e-01,-8.619067062554810477e-01,-8.619067062633272158e-01,-8.619067062613920971e-01,-8.619067062581176053e-01
-8.531989457346592642e-01,-8.531989457462735293e-01,-8.531989457408325483e-01,-8.531989457244025798e-01,-8.531989457280291234e-01,-8.531989457409725475e-01,-8.531989457375371844e-01,-8.531989457320443559e-01
-8.438824956145321021e-01,-8.438824956296411273e-01,-8.438824956217308992e-01,-8.438824955991399701e-01,-8.438824956042472181e-01,-8.438824956220298823e-01,-8.438824956170449809e-01,-8.438824956094086449e-01
-8.339275981089452339e-01,-8.339275981253202463e-01,-8.339275981153372319e-01,-8.339275980907642216e-01,-8.339275980960487722e-01,-8.339275981157781015e-01,-8.339275981104642410e-01,-8.339275981018350326e-01
-8.233066770322039485e-01,-8.233066770591654926e-01,-8.233066770426686887e-01,-8.233066770004107138e-01,-8.233066770084828123e-01,-8.233066770416833657e-01,-8.233066770324701800e-01,-8.233066770178880667e-01
-8.119951457265980332e-01,-8.119951457267671202e-01,-8.119951457266654238e-01,-8.119951457267660100e-01,-8.119951457266184613e-01,-8.119951457265979222e-01,-8.119951457267819972e-01,-8.119951457267056139e-01
-7.999722417562065147e-01,-7.999722417567588506e-01,-7.999722417564999466e-01,-7.999722417567939337e-01,-7.999722417562866728e-01,-7.999722417561789811e-01,-7.999722417569309352e-01,-7.999722417566188515e-01
-7.872218452831084567e-01,-7.872218452845612946e-01,-7.872218452840091807e-01,-7.872218452845474168e-01,-7.872218452834423008e-01,-7.872218452831045710e-01,-7.872218452850523462e-01,-7.872218452841394098e-01
-7.737332285413072164e-01,-7.737332285448017544e-01,-7.737332285436830936e-01,-7.737332285444364910e-01,-7.737332285423026423e-01,-7.737332285415391420e-01,-7.737332285460239989e-01,-7.737332285436711032e-01
-7.595016750561129903e-01,-7.595016750639707048e-01,-7.595016750620009471e-01,-7.595016750625811497e-01,-7.595016750587111343e-01,-7.595016750574488107e-01,-7.595016750670284811e-01,-7.595016750613355905e-01
-7.445289024329457828e-01,-7.445289024497732111e-01,-7.445289024467858230e-01,-7.445289024459678107e-01,-7.445289024394715627e-01,-7.445289024383406895e-01,-7.445289024573955583e-01,-7.445289024440919778e-01
-7.288232206309439576e-01,-7.288232206631291010e-01,-7.288232206607234698e-01,-7.288232206552895942e-01,-7.288232206458447049e-01,-7.288232206487768039e-01,-7.288232206804544644e-01,-7.288232206520897094e-01
-7.123993582601001462e-01,-7.123993583076952962e-01,-7.123993583113094052e-01,-7.123993582970932215e-01,-7.123993582859688978e-01,-7.123993583022145692e-01,-7.123993583362853155e-01,-7.123993582886507525e-01
-6.952778899649111333e-01,-6.952778900238980597e-01,-6.952778900324904088e-01,-6.952778900232882142e-01,-6.952778900213107960e-01,-6.952778900483304048e-01,-6.952778900737435208e-01,-6.952778899993061756e-01
-6.774841937424623817e-01,-6.774841937446567375e-01,-6.774841937455541308e-01,-6.774841937428836003e-01,-6.774841937402356074e-01,-6.774841937410038817e-01,-6.774841937406197445e-01,-6.774841937406569370e-01
-6.590468550391790359e-01,-6.590468550425622185e-01,-6.590468550428401073e-01,-6.590468550383794533e-01,-6.590468550367820644e-01,-6.590468550386976432e-01,-6.590468550370832679e-01,-6.590468550352405197e-01
