-7.373593074232465128e-01,-7.373593074220775589e-01,-7.373593074290976102e-01,-7.373593074193953711e-01,-7.373593074262776437e-01,-7.373593074135913472e-01,-7.373593074240371026e-01,-7.373593074276336701e-01
-7.366386943020429845e-01,-7.366386943012959154e-01,-7.366386943101773666e-01,-7.366386942978536689e-01,-7.366386943074043625e-01,-7.366386942900275958e-01,-7.366386943040067470e-01,-7.366386943084282102e-01
-7.358563535188056282e-01,-7.358563535195028482e-01,-7.358563535297356628e-01,-7.358563535130060451e-01,-7.358563535267408362e-01,-7.358563535029949421e-01,-7.358563535220643548e-01,-7.358563535283935142e-01
-7.350052506746813652e-01,-7.350052506772440930e-01,-7.350052506884183767e-01,-7.350052506661539642e-01,-7.350052506850981437e-01,-7.350052506528608198e-01,-7.350052506792756901e-01,-7.350052506882716052e-01
-7.340773570160107342e-01,-7.340773570228488198e-01,-7.340773570331948772e-01,-7.340773570058167774e-01,-7.340773570304987006e-01,-7.340773569895175932e-01,-7.340773570234390144e-01,-7.340773570363611222e-01
-7.330634834107108144e-01,-7.330634834329299299e-01,-7.330634834296509972e-01,-7.330634834149885037e-01,-7.330634834228890728e-01,-7.330634833875340206e-01,-7.330634834171747549e-01,-7.330634834528231281e-01
-7.319530829166038810e-01,-7.319530829481137868e-01,-7.319530829478968492e-01,-7.319530828991585025e-01,-7.319530829545898287e-01,-7.319530828811589007e-01,-7.319530829417453255e-01,-7.319530829642728609e-01
-7.307340154225918649e-01,-7.307340154769220719e-01,-7.307340154588708447e-01,-7.307340153968417962e-01,-7.307340154770918250e-01,-7.307340153674336536e-01,-7.307340154610202365e-01,-7.307340154927630671e-01
-7.293922666828064338e-01,-7.293922666817514999e-01,-7.293922666834262714e-01,-7.293922666817005407e-01,-7.293922666838246194e-01,-7.293922666816909928e-01,-7.293922666833313473e-01,-7.293922666814300904e-01
-7.279116121287205754e-01,-7.279116121266329120e-01,-7.279116121296167474e-01,-7.279116121267115158e-01,-7.279116121301190123e-01,-7.279116121266662187e-01,-7.279116121294957331e-01,-7.279116121262673156e-01
-7.262732144551815594e-01,-7.262732144509258525e-01,-7.262732144551546920e-01,-7.262732144500578801e-01,-7.262732144550334556e-01,-7.262732144499535192e-01,-7.262732144552782598e-01,-7.262732144509560506e-01
-7.244551412893088793e-01,-7.244551412817019642e-01,-7.244551412892146214e-01,-7.244551412812010316e-01,-7.244551412891567788e-01,-7.244551412810662505e-01,-7.244551412894173481e-01,-7.244551412816692126e-01
-7.224317873774759313e-01,-7.224317873643519849e-01,-7.224317873774900312e-01,-7.224317873641470378e-01,-7.224317873775041310e-01,-7.224317873638304022e-01,-7.224317873776205934e-01,-7.224317873641610266e-01
-7.201731830440525339e-01,-7.201731830213784491e-01,-7.201731830446005400e-01,-7.201731830214722629e-01,-7.201731830449003002e-01,-7.201731830209350260e-01,-7.201731830445105009e-01,-7.201731830209746610e-01
-7.176441685521737224e-01,-7.176441685116079494e-01,-7.176441685524207470e-01,-7.176441685114395286e-01,-7.176441685526703251e-01,-7.176441685108219115e-01,-7.176441685525881686e-01,-7.176441685113752467e-01
-7.148034124326350103e-01,-7.148034123607719392e-01,-7.148034124339668338e-01,-7.148034123588378197e-01,-7.148034124348674467e-01,-7.148034123582208688e-01,-7.148034124346341889e-01,-7.148034123611287649e-01
-7.116022518897172633e-01,-7.116022517585720575e-01,-7.116022518936068186e-01,-7.116022517532478719e-01,-7.116022518954112641e-01,-7.116022517517635038e-01,-7.116022518953717402e-01,-7.116022517611915177e-01
-7.079833362365157701e-01,-7.079833362396279473e-01,-7.079833362414413855e-01,-7.079833362347014436e-01,-7.079833362425453913e-01,-7.079833362316753087e-01,-7.079833362427012666e-01,-7.079833362436380728e-01
-7.038790633061648983e-01,-7.038790633098985783e-01,-7.038790633143268138e-01,-7.038790633035963973e-01,-7.038790633154499155e-01,-7.038790632975444606e-01,-7.038790633162236299e-01,-7.038790633179583534e-01
-6.992098134951121313e-01,-6.992098135117945645e-01,-6.992098135080779819e-01,-6.992098134922746233e-01,-6.992098135129358738e-01,-6.992098134966986400e-01,-6.992098135172813977e-01,-6.992098135202120535e-01
-6.938820194571811983e-01,-6.938820194746160297e-01,-6.938820194746245784e-01,-6.938820194515835649e-01,-6.938820194773309691e-01,-6.938820194532445695e-01,-6.938820194847105105e-01,-6.938820194904664618e-01
-6.877861564062228705e-01,-6.877861564007492490e-01,-6.877861564104509329e-01,-6.877861563914552390e-01,-6.877861564003330264e-01,-6.877861563985498972e-01,-6.877861564086733548e-01,-6.877861564150240525e-01
-6.807948166759456576e-01,-6.807948166748071239e-01,-6.807948166757211705e-01,-6.807948166744979268e-01,-6.807948166753277075e-01,-6.807948166747981311e-01,-6.807948166757153974e-01,-6.807948166750608099e-01
-6.727611424700663534e-01,-6.727611424662290895e-01,-6.727611424693951125e-01,-6.727611424654502681e-01,-6.727611424682624630e-01,-6.727611424669928120e-01,-6.727611424694859288e-01,-6.727611424673780594e-01
-6.635180354690739524e-01,-6.635180354612035813e-01,-6.635180354682239656e-01,-6.635180354588707807e-01,-6.635180354674490300e-01,-6.635180354616414533e-01,-6.635180354697594041e-01,-6.635180354632757016e-01
-6.528787308755568120e-01,-6.528787308674757206e-01,-6.528787308719097293e-01,-6.528787308594348193e-01,-6.528787308668547729e-01,-6.528787308724899319e-01,-6.528787308798107425e-01,-6.528787308848678084e-01
-6.406394761676365013e-01,-6.406394761674156779e-01,-6.406394761671860838e-01,-6.406394761672378202e-01,-6.406394761676772465e-01,-6.406394761676132976e-01,-6.406394761676290628e-01,-6.406394761677891569e-01
-6.265851198287106794e-01,-6.265851198287120116e-01,-6.265851198287335500e-01,-6.265851198287348822e-01,-6.265851198287346602e-01,-6.265851198287265555e-01,-6.265851198287388790e-01,-6.265851198287377688e-01
-6.104982784821668673e-01,-6.104982784818681063e-01,-6.104982784812779117e-01,-6.104982784817611918e-01,-6.104982784824040110e-01,-6.104982784822362563e-01,-6.104982784819431574e-01,-6.104982784822864383e-01
-5.921722925099042190e-01,-5.921722925089586420e-01,-5.921722925080390443e-01,-5.921722925093649836e-01,-5.921722925097143708e-01,-5.921722925102830271e-01,-5.921722925088536149e-01,-5.921722925096772894e-01
-5.714273448167747071e-01,-5.714273447401330142e-01,-5.714273447633150260e-01,-5.714273447590729749e-01,-5.714273447303679365e-01,-5.714273448104929543e-01,-5.714273447631820213e-01,-5.714273448443691894e-01
-5.481280290095711383e-01,-5.481280289463795752e-01,-5.481280289419501184e-01,-5.481280289871537370e-01,-5.481280289077086199e-01,-5.481280290145417178e-01,-5.481280289656379479e-01,-5.481280290579838566e-01
-5.221997079118194662e-01,-5.221997078991530428e-01,-5.221997078820301841e-01,-5.221997079731736102e-01,-5.221997078931102099e-01,-5.221997079821916188e-01,-5.221997079310533030e-01,-5.221997079941282927e-01
-4.936409012825538345e-01,-4.936409012094842286e-01,-4.936409012223886283e-01,-4.936409014386929917e-01,-4.936409013336939822e-01,-4.936409013869760276e-01,-4.936409013349263852e-01,-4.936409014266647799e-01
-4.625307397485357574e-01,-4.625307392859793199e-01,-4.625307393865756289e-01,-4.625307398158993721e-01,-4.625307397821246669e-01,-4.625307395270160105e-01,-4.625307395223510198e-01,-4.625307397111386720e-01
-4.290354894761081450e-01,-4.290354895220102049e-01,-4.290354895324022255e-01,-4.290354895055565332e-01,-4.290354894949565123e-01,-4.290354895566305116e-01,-4.290354895559242987e-01,-4.290354895108586808e-01
-3.934263895283324208e-01,-3.934263895373650843e-01,-3.934263895401581834e-01,-3.934263895647033271e-01,-3.934263895442700054e-01,-3.934263895920686593e-01,-3.934263895848157944e-01,-3.934263895502132513e-01
-3.561267954669351532e-01,-3.561267954703895011e-01,-3.561267954670286340e-01,-3.561267954661354040e-01,-3.561267954573911765e-01,-3.561267954623364984e-01,-3.561267954601127772e-01,-3.561267954672615033e-01
-3.177936727822196494e-01,-3.177936728075765327e-01,-3.177936727827627150e-01,-3.177936727719774535e-01,-3.177936727334593203e-01,-3.177936727549094398e-01,-3.177936727378856130e-01,-3.177936727837915587e-01
-2.793912670790676955e-01,-2.793912666322342919e-01,-2.793912675740400919e-01,-2.793912668942531985e-01,-2.793912664694715442e-01,-2.793912662279795511e-01,-2.793912673563840321e-01,-2.793912670253022035e-01
