-6.418800618242503919e-01,-7.899256778378198618e-01,-7.899256778378396238e-01,-6.418800618242466172e-01,-7.447428772272969288e-01,-9.225714348230030781e-01,-9.225714348230028561e-01,-7.447428772273043673e-01,-7.602300146910581091e-01,-8.033364589590681337e-01,-8.033364589590843430e-01,-7.602300146910608847e-01,-7.447428772272925990e-01,-9.225714348230139583e-01,-9.225714348230205086e-01,-7.447428772272937092e-01,-6.418800618242537226e-01,-7.899256778377869992e-01,-7.899256778377864441e-01,-6.418800618242541667e-01
-5.543442337333688297e-01,-7.696547249328522522e-01,-7.696547249328762330e-01,-5.543442337333598369e-01,-7.252425831878444029e-01,-8.221560841021319233e-01,-8.221560841021313681e-01,-7.252425831878466234e-01,-6.968297705611060655e-01,-6.175628107837229930e-01,-6.175628107837436431e-01,-6.968297705611139481e-01,-7.252425831878397400e-01,-8.221560841021542387e-01,-8.221560841021680055e-01,-7.252425831878387408e-01,-5.543442337333716052e-01,-7.696547249328197227e-01,-7.696547249328188345e-01,-5.543442337333720493e-01
-4.845870706011562445e-01,-7.702130149146586557e-01,-7.702130149146824145e-01,-4.845870706011410345e-01,-7.537413973618715124e-01,-7.768047573232903513e-01,-7.768047573232893521e-01,-7.537413973618675156e-01,-6.938346973842669518e-01,-5.615282041238696120e-01,-5.615282041238872646e-01,-6.938346973842721699e-01,-7.537413973618667384e-01,-7.768047573233127778e-01,-7.768047573233297642e-01,-7.537413973618606322e-01,-4.845870706011556894e-01,-7.702130149146355631e-01,-7.702130149146337867e-01,-4.845870706011549678e-01
-4.267244211499005568e-01,-7.912579313048349050e-01,-7.912579313048555552e-01,-4.267244211498801842e-01,-8.188793801539959727e-01,-8.142512687320799802e-01,-8.142512687320792031e-01,-8.188793801539886452e-01,-7.427501718570893585e-01,-6.604364764709064195e-01,-6.604364764709145241e-01,-7.427501718570875822e-01,-8.188793801539914208e-01,-8.142512687320906384e-01,-8.142512687321051823e-01,-8.188793801539793193e-01,-4.267244211498910644e-01,-7.912579313048240248e-01,-7.912579313048218044e-01,-4.267244211498887885e-01
-3.477048569333104355e-01,-7.977451676664344404e-01,-7.977451676664539804e-01,-3.477048569332862327e-01,-8.663719435304899630e-01,-8.629268194313617357e-01,-8.629268194313640672e-01,-8.663719435304838568e-01,-7.615338319168604153e-01,-7.998676924019895162e-01,-7.998676924019869627e-01,-7.615338319168534209e-01,-8.663719435304870764e-01,-8.629268194313592932e-01,-8.629268194313686191e-01,-8.663719435304719774e-01,-3.477048569332888972e-01,-7.977451676664384372e-01,-7.977451676664365499e-01,-3.477048569332864547e-01
-2.250978305716481165e-01,-7.661724840533187253e-01,-7.661724840533405967e-01,-2.250978305716205274e-01,-8.588547306655918145e-01,-8.726713287383152107e-01,-8.726713287383205397e-01,-8.588547306655910374e-01,-6.842991643883722386e-01,-8.791222516335631676e-01,-8.791222516335532866e-01,-6.842991643883651331e-01,-8.588547306655933689e-01,-8.726713287383049966e-01,-8.726713287383089934e-01,-8.588547306655800462e-01,-2.250978305716140604e-01,-7.661724840533394865e-01,-7.661724840533387093e-01,-2.250978305716149208e-01
-7.969140076737898926e-02,-7.139338531109239439e-01,-7.139338531109499231e-01,-7.969140076734959610e-02,-8.117291477776822362e-01,-8.549192921828555614e-01,-8.549192921828625558e-01,-8.117291477776888975e-01,-5.123080138658048233e-01,-8.712330711774908254e-01,-8.712330711774800562e-01,-5.123080138658008265e-01,-8.117291477776901187e-01,-8.549192921828427938e-01,-8.549192921828440150e-01,-8.117291477776831243e-01,-7.969140076733405298e-02,-7.139338531109600261e-01,-7.139338531109613584e-01,-7.969140076734014533e-02
3.839265825898435791e-02,-6.786564061151962868e-01,-6.786564061152253746e-01,3.839265825901544416e-02,-7.722865886115789502e-01,-8.426418182828256942e-01,-8.426418182828333547e-01,-7.722865886115917178e-01,-3.042650828173257271e-01,-8.083262695818004273e-01,-8.083262695817932109e-01,-3.042650828173247834e-01,-7.722865886115927170e-01,-8.426418182828171455e-01,-8.426418182828170345e-01,-7.722865886115928280e-01,3.839265825903970253e-02,-6.786564061152418059e-01,-6.786564061152442484e-01,3.839265825902989093e-02
9.442472622816731886e-02,-6.812016939792604475e-01,-6.812016939792894243e-01,9.442472622820077821e-02,-7.724204313660738563e-01,-8.588501464609261671e-01,-8.588501464609317182e-01,-7.724204313660882892e-01,-1.284564286497491825e-01,-7.444938347936514988e-01,-7.444938347936485012e-01,-1.284564286497478225e-01,-7.724204313660893995e-01,-8.588501464609242797e-01,-8.588501464609232805e-01,-7.724204313660938404e-01,9.442472622823147588e-02,-6.812016939793070769e-01,-6.812016939793081871e-01,9.442472622822353778e-02
9.962944990350923458e-02,-7.089385306337219195e-01,-7.089385306337475656e-01,9.962944990354724584e-02,-8.016511686906951928e-01,-8.941061787314736886e-01,-8.941061787314739107e-01,-8.016511686907088485e-01,-1.047568036718484440e-02,-7.043708820945520088e-01,-7.043708820945512317e-01,-1.047568036717914930e-02,-8.016511686907086265e-01,-8.941061787314754650e-01,-8.941061787314737996e-01,-8.016511686907137335e-01,9.962944990358146846e-02,-7.089385306337634418e-01,-7.089385306337605552e-01,9.962944990358177377e-02
1.005499227118968331e-01,-7.306269551363034909e-01,-7.306269551363246961e-01,1.005499227119418804e-01,-8.314410320714988867e-01,-9.155095564636672734e-01,-9.155095564636638317e-01,-8.314410320715125424e-01,6.392983543570888993e-02,-6.825545366737639785e-01,-6.825545366737643116e-01,6.392983543572103300e-02,-8.314410320715099889e-01,-9.155095564636694938e-01,-9.155095564636680505e-01,-8.314410320715147629e-01,1.005499227119769634e-01,-7.306269551363396841e-01,-7.306269551363324677e-01,1.005499227119878297e-01
1.425282990679346828e-01,-7.221034752315844685e-01,-7.221034752316046745e-01,1.425282990679858919e-01,-8.477158116799843324e-01,-9.081619874493495059e-01,-9.081619874493493949e-01,-8.477158116799988763e-01,1.149017423903132412e-01,-6.736059285004557529e-01,-6.736059285004567521e-01,1.149017423903321844e-01,-8.477158116799952126e-01,-9.081619874493498390e-01,-9.081619874493518374e-01,-8.477158116799999865e-01,1.425282990680200590e-01,-7.221034752316206617e-01,-7.221034752316111138e-01,1.425282990680377671e-01
2.329165372176311699e-01,-6.845627843701149740e-01,-6.845627843701391768e-01,2.329165372176856263e-01,-8.522224680376879746e-01,-8.856807838230774665e-01,-8.856807838230853491e-01,-8.522224680377022965e-01,1.542500980452108927e-01,-6.767034960621642892e-01,-6.767034960621667317e-01,1.542500980452360115e-01,-8.522224680376987438e-01,-8.856807838230750241e-01,-8.856807838230822405e-01,-8.522224680377041839e-01,2.329165372177166293e-01,-6.845627843701570514e-01,-6.845627843701488358e-01,2.329165372177341431e-01
3.242826133006317946e-01,-6.481165933524601908e-01,-6.481165933524927203e-01,3.242826133006836420e-01,-8.543944167736768902e-01,-8.731123957384443468e-01,-8.731123957384587797e-01,-8.543944167736893247e-01,1.851034259765261814e-01,-6.925421539424035933e-01,-6.925421539424074791e-01,1.851034259765584888e-01,-8.543944167736859940e-01,-8.731123957384396839e-01,-8.731123957384512302e-01,-8.543944167736921003e-01,3.242826133007059575e-01,-6.481165933525129264e-01,-6.481165933525079303e-01,3.242826133007183365e-01
3.583273506048313961e-01,-6.443342666577781541e-01,-6.443342666578165678e-01,3.583273506048801904e-01,-8.598908818247757990e-01,-8.785865290601124755e-01,-8.785865290601271305e-01,-8.598908818247843477e-01,2.176536282976840597e-01,-7.200289085469901984e-01,-7.200289085469956385e-01,2.176536282977242776e-01,-8.598908818247819053e-01,-8.785865290601083677e-01,-8.785865290601191369e-01,-8.598908818247870123e-01,3.583273506048899604e-01,-6.443342666578384392e-01,-6.443342666578368849e-01,3.583273506048974544e-01
3.405565103811653560e-01,-6.693173505455649597e-01,-6.693173505456029293e-01,3.405565103812160932e-01,-8.630899437395589402e-01,-8.849302779824328447e-01,-8.849302779824426146e-01,-8.630899437395647134e-01,2.777845547557694639e-01,-7.483289672685564664e-01,-7.483289672685646821e-01,2.777845547558135397e-01,-8.630899437395626039e-01,-8.849302779824310683e-01,-8.849302779824372855e-01,-8.630899437395663787e-01,3.405565103812205896e-01,-6.693173505456223582e-01,-6.693173505456231354e-01,3.405565103812278061e-01
3.346699283688968074e-01,-6.903255646443654525e-01,-6.903255646444009797e-01,3.346699283689518190e-01,-8.607272245335366723e-01,-8.723882734328446409e-01,-8.723882734328485267e-01,-8.607272245335416683e-01,3.654558572709324382e-01,-7.667968879958062534e-01,-7.667968879958190209e-01,3.654558572709726283e-01,-8.607272245335407801e-01,-8.723882734328447519e-01,-8.723882734328475275e-01,-8.607272245335433336e-01,3.346699283689642535e-01,-6.903255646444133031e-01,-6.903255646444145244e-01,3.346699283689751336e-01
3.782642021147660794e-01,-6.891569313150351928e-01,-6.891569313150711640e-01,3.782642021148195921e-01,-8.572320941452469256e-01,-8.405911311386153884e-01,-8.405911311386162765e-01,-8.572320941452528098e-01,4.344158166987631131e-01,-7.821174750882304849e-01,-7.821174750882480264e-01,4.344158166987944769e-01,-8.572320941452532539e-01,-8.405911311386182749e-01,-8.405911311386221607e-01,-8.572320941452559184e-01,3.782642021148424627e-01,-6.891569313150767151e-01,-6.891569313150777143e-01,3.782642021148569511e-01
4.402270983617940781e-01,-6.823404988170795882e-01,-6.823404988171180019e-01,4.402270983618404299e-01,-8.563276108959754218e-01,-8.189952500373085531e-01,-8.189952500373098854e-01,-8.563276108959823052e-01,4.521839443407842940e-01,-8.060017167149640116e-01,-8.060017167149834405e-01,4.521839443408123826e-01,-8.563276108959831934e-01,-8.189952500373136601e-01,-8.189952500373223199e-01,-8.563276108959867461e-01,4.402270983618624678e-01,-6.823404988171209995e-01,-6.823404988171212215e-01,4.402270983618771227e-01
4.808742842522762406e-01,-6.891125939640933007e-01,-6.891125939641327136e-01,4.808742842523180960e-01,-8.573296520067041904e-01,-8.256232631332575123e-01,-8.256232631332596217e-01,-8.573296520067112958e-01,4.488325378578474911e-01,-8.311710840519920263e-01,-8.311710840520106780e-01,4.488325378578815750e-01,-8.573296520067118509e-01,-8.256232631332619532e-01,-8.256232631332738325e-01,-8.573296520067164028e-01,4.808742842523318073e-01,-6.891125939641338238e-01,-6.891125939641346010e-01,4.808742842523432981e-01
5.062473555470532460e-01,-7.030290277816892974e-01,-7.030290277817281552e-01,5.062473555470956565e-01,-8.537308998601698118e-01,-8.354359679298971608e-01,-8.354359679298979380e-01,-8.537308998601780274e-01,4.644723705565737548e-01,-8.447674945018528447e-01,-8.447674945018706083e-01,4.644723705566162764e-01,-8.537308998601761401e-01,-8.354359679298963837e-01,-8.354359679299070418e-01,-8.537308998601819132e-01,5.062473555470999864e-01,-7.030290277817250466e-01,-7.030290277817273781e-01,5.062473555471088682e-01
5.230913172413097501e-01,-7.154004218961197425e-01,-7.154004218961570460e-01,5.230913172413514944e-01,-8.430848270550326262e-01,-8.131779057147772161e-01,-8.131779057147749956e-01,-8.430848270550423962e-01,4.915465070606154785e-01,-8.511855725929010630e-01,-8.511855725929182714e-01,4.915465070606610531e-01,-8.430848270550372892e-01,-8.131779057147698886e-01,-8.131779057147763279e-01,-8.430848270550450607e-01,5.230913172413466095e-01,-7.154004218961522721e-01,-7.154004218961556028e-01,5.230913172413567125e-01
5.255584263721151395e-01,-7.307468890968341624e-01,-7.307468890968680242e-01,5.255584263721517768e-01,-8.320172615284342488e-01,-7.530360860682514534e-01,-7.530360860682491220e-01,-8.320172615284454620e-01,5.165529811529561144e-01,-8.580993941624932564e-01,-8.580993941625082444e-01,5.165529811529994131e-01,-8.320172615284363582e-01,-7.530360860682412394e-01,-7.530360860682445701e-01,-8.320172615284473494e-01,5.255584263721472249e-01,-7.307468890968644715e-01,-7.307468890968680242e-01,5.255584263721612137e-01
5.371504646246673120e-01,-7.465403039053584155e-01,-7.465403039053871703e-01,5.371504646246973991e-01,-8.262450401274441525e-01,-6.786023083653471843e-01,-6.786023083653486276e-01,-8.262450401274563649e-01,5.422306320701874016e-01,-8.626256436025124819e-01,-8.626256436025251384e-01,5.422306320702234839e-01,-8.262450401274448186e-01,-6.786023083653407451e-01,-6.786023083653440757e-01,-8.262450401274572531e-01,5.371504646247016179e-01,-7.465403039053832845e-01,-7.465403039053861711e-01,5.371504646247161618e-01
5.646658037763299109e-01,-7.547252209707547843e-01,-7.547252209707790982e-01,5.646658037763561122e-01,-8.261494187435882708e-01,-6.219508973037670696e-01,-6.219508973037733979e-01,-8.261494187436003722e-01,5.551979107057527507e-01,-8.629959853078228438e-01,-8.629959853078328358e-01,5.551979107057807283e-01,-8.261494187435880487e-01,-6.219508973037710664e-01,-6.219508973037757293e-01,-8.261494187436004832e-01,5.646658037763573335e-01,-7.547252209707738801e-01,-7.547252209707774329e-01,5.646658037763678806e-01
5.684046526348924822e-01,-7.577861845423965459e-01,-7.577861845424167520e-01,5.684046526349153527e-01,-8.312338499323230767e-01,-6.056687136664280491e-01,-6.056687136664398174e-01,-8.312338499323339569e-01,5.490645609672553107e-01,-8.634561892968590779e-01,-8.634561892968650731e-01,5.490645609672788474e-01,-8.312338499323225216e-01,-6.056687136664458126e-01,-6.056687136664516968e-01,-8.312338499323334018e-01,5.684046526349058048e-01,-7.577861845424123111e-01,-7.577861845424161968e-01,5.684046526349154638e-01
5.614198703916934985e-01,-7.569762679001145189e-01,-7.569762679001302841e-01,5.614198703917121502e-01,-8.388020310957128300e-01,-6.286242616206392242e-01,-6.286242616206547673e-01,-8.388020310957233772e-01,5.436959619622961926e-01,-8.614812318488811460e-01,-8.614812318488838105e-01,5.436959619623128459e-01,-8.388020310957129411e-01,-6.286242616206667577e-01,-6.286242616206746403e-01,-8.388020310957217118e-01,5.614198703917082645e-01,-7.569762679001272865e-01,-7.569762679001312833e-01,5.614198703917193667e-01
5.702533230154297472e-01,-7.532558589323952170e-01,-7.532558589324086507e-01,5.702533230154466226e-01,-8.438247857519226569e-01,-6.691451662426306513e-01,-6.691451662426438629e-01,-8.438247857519332040e-01,5.327600235040834686e-01,-8.554998540920625283e-01,-8.554998540920644157e-01,5.327600235040909071e-01,-8.438247857519233230e-01,-6.691451662426586289e-01,-6.691451662426658453e-01,-8.438247857519299844e-01,5.702533230154513966e-01,-7.532558589324063192e-01,-7.532558589324103160e-01,5.702533230154628319e-01
5.706316274571127112e-01,-7.527582510353767464e-01,-7.527582510353905132e-01,5.706316274571294755e-01,-8.433798843891225916e-01,-6.994388051821536223e-01,-6.994388051821592844e-01,-8.433798843891334718e-01,5.189305102618542165e-01,-8.476742286293392770e-01,-8.476742286293403872e-01,5.189305102618614329e-01,-8.433798843891234798e-01,-6.994388051821747165e-01,-6.994388051821780472e-01,-8.433798843891288088e-01,5.706316274571323621e-01,-7.527582510353871825e-01,-7.527582510353920675e-01,5.706316274571454628e-01
5.710092836402259620e-01,-7.508859054183542048e-01,-7.508859054183680826e-01,5.710092836402375083e-01,-8.417874926963553328e-01,-7.022337292683937804e-01,-7.022337292683903387e-01,-8.417874926963664350e-01,5.280341524808569442e-01,-8.369027766300656257e-01,-8.369027766300659588e-01,5.280341524808688236e-01,-8.417874926963563320e-01,-7.022337292684039944e-01,-7.022337292684013299e-01,-8.417874926963611060e-01,5.710092836402431704e-01,-7.508859054183643078e-01,-7.508859054183696369e-01,5.710092836402553829e-01
5.830178485563526358e-01,-7.444421681806826507e-01,-7.444421681806953073e-01,5.830178485563592972e-01,-8.422396993475425031e-01,-6.860472105013872834e-01,-6.860472105013772914e-01,-8.422396993475534943e-01,5.373428327094605939e-01,-8.249213479533703541e-01,-8.249213479533720195e-01,5.373428327094745827e-01,-8.422396993475431692e-01,-6.860472105013863953e-01,-6.860472105013784017e-01,-8.422396993475484983e-01,5.830178485563679569e-01,-7.444421681806943081e-01,-7.444421681807005253e-01,5.830178485563758395e-01
5.633806740486823061e-01,-7.401756450316561153e-01,-7.401756450316684388e-01,5.633806740486929643e-01,-8.462142136579452467e-01,-6.667823983677294564e-01,-6.667823983677154676e-01,-8.462142136579567930e-01,5.213747478011845349e-01,-8.143379514258333174e-01,-8.143379514258385354e-01,5.213747478012030756e-01,-8.462142136579462459e-01,-6.667823983677195754e-01,-6.667823983677094724e-01,-8.462142136579520191e-01,5.633806740486954068e-01,-7.401756450316712144e-01,-7.401756450316772096e-01,5.633806740487035114e-01
5.262933075705495956e-01,-7.323043092873076088e-01,-7.323043092873220417e-01,5.262933075705651387e-01,-8.527297634299704221e-01,-6.541877709906978033e-01,-6.541877709906822602e-01,-8.527297634299816353e-01,5.049770073670238890e-01,-8.041390691415550851e-01,-8.041390691415648551e-01,5.049770073670476478e-01,-8.527297634299717544e-01,-6.541877709906849248e-01,-6.541877709906755989e-01,-8.527297634299775275e-01,5.262933075705733543e-01,-7.323043092873257054e-01,-7.323043092873313675e-01,5.262933075705833463e-01
5.244742575543145380e-01,-7.156809764701643761e-01,-7.156809764701804744e-01,5.244742575543296370e-01,-8.564798033191687310e-01,-6.621864271704543947e-01,-6.621864271704405169e-01,-8.564798033191798332e-01,4.949647071433947998e-01,-7.976738043126225808e-01,-7.976738043126380129e-01,4.949647071434204459e-01,-8.564798033191696192e-01,-6.621864271704461791e-01,-6.621864271704397398e-01,-8.564798033191760585e-01,5.244742575543483998e-01,-7.156809764701870247e-01,-7.156809764701922427e-01,5.244742575543572816e-01
5.259211721848436882e-01,-7.038344942323346842e-01,-7.038344942323518927e-01,5.259211721848586762e-01,-8.548208864516099181e-01,-6.910255556504502072e-01,-6.910255556504396601e-01,-8.548208864516206873e-01,4.885984099439255046e-01,-7.987798956529361671e-01,-7.987798956529571504e-01,4.885984099439569239e-01,-8.548208864516089189e-01,-6.910255556504503183e-01,-6.910255556504473207e-01,-8.548208864516162464e-01,5.259211721848753296e-01,-7.038344942323628839e-01,-7.038344942323669917e-01,5.259211721848846555e-01
5.102330203832625699e-01,-7.009622529049588380e-01,-7.009622529049788220e-01,5.102330203832786681e-01,-8.491236743402063025e-01,-7.257997756878779017e-01,-7.257997756878712403e-01,-8.491236743402171827e-01,5.065665814046149684e-01,-8.032901526435938244e-01,-8.032901526436206918e-01,5.065665814046536042e-01,-8.491236743402037490e-01,-7.257997756878860063e-01,-7.257997756878853401e-01,-8.491236743402122977e-01,5.102330203832960986e-01,-7.009622529049883699e-01,-7.009622529049922557e-01,5.102330203833050914e-01
5.165087534447975193e-01,-6.956135254705408943e-01,-6.956135254705628768e-01,5.165087534448168372e-01,-8.396962751792225177e-01,-7.522017463439765184e-01,-7.522017463439730767e-01,-8.396962751792342861e-01,5.176774928348659710e-01,-8.099402740510930343e-01,-8.099402740511248977e-01,5.176774928349032745e-01,-8.396962751792205193e-01,-7.522017463439878426e-01,-7.522017463439886198e-01,-8.396962751792302893e-01,5.165087534448369322e-01,-6.956135254705704263e-01,-6.956135254705753113e-01,5.165087534448420392e-01
5.117598178594533476e-01,-6.920190633355995935e-01,-6.920190633356205767e-01,5.117598178594785496e-01,-8.301036812273343557e-01,-7.547518080692359188e-01,-7.547518080692336984e-01,-8.301036812273464571e-01,4.878013723137202273e-01,-8.223474634144783968e-01,-8.223474634145095941e-01,4.878013723137609725e-01,-8.301036812273339116e-01,-7.547518080692425801e-01,-7.547518080692442455e-01,-8.301036812273453469e-01,5.117598178594899849e-01,-6.920190633356297916e-01,-6.920190633356340104e-01,5.117598178594969793e-01
4.773797705713631601e-01,-6.941705872256447307e-01,-6.941705872256673793e-01,4.773797705713881956e-01,-8.238220871805957968e-01,-7.216371377399493081e-01,-7.216371377399456444e-01,-8.238220871806075651e-01,4.752203636278441445e-01,-8.334959113358153537e-01,-8.334959113358438865e-01,4.752203636278987675e-01,-8.238220871805967960e-01,-7.216371377399437570e-01,-7.216371377399455334e-01,-8.238220871806085643e-01,4.773797705714032391e-01,-6.941705872256725973e-01,-6.941705872256775933e-01,4.773797705714153961e-01
