-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.298067924179900245e-01,-9.308465146207175467e-01,-9.298067924179904686e-01,-9.308731369285732082e-01,-9.320884121481796125e-01,-9.308731369285733193e-01,-9.308977980492162407e-01,-9.321189414010239149e-01,-9.308977980492163518e-01,-9.308731369285732082e-01,-9.320884121481793905e-01,-9.308731369285730972e-01,-9.298067924179904686e-01,-9.308465146207173246e-01,-9.298067924179904686e-01
-8.364282901492793298e-01,-8.492243715982262797e-01,-8.364282901492844369e-01,-8.498645896062719807e-01,-8.657378756626064042e-01,-8.498645896062730909e-01,-8.504614510299267627e-01,-8.663999096097444452e-01,-8.504614510299274288e-01,-8.498645896062723137e-01,-8.657378756626048499e-01,-8.498645896062713145e-01,-8.364282901492815503e-01,-8.492243715982238372e-01,-8.364282901492818834e-01
-8.660279783296419565e-01,-8.944414007103664854e-01,-8.660279783296521705e-01,-8.959865004485585427e-01,-9.260821016742828427e-01,-8.959865004485596529e-01,-8.974558829103442825e-01,-9.274146631298115784e-01,-8.974558829103451707e-01,-8.959865004485585427e-01,-9.260821016742799561e-01,-8.959865004485567663e-01,-8.660279783296447320e-01,-8.944414007103609343e-01,-8.660279783296451761e-01
-9.641466254219763776e-01,-9.842157232615633689e-01,-9.641466254219825949e-01,-9.843528698089776263e-01,-9.950038196672437163e-01,-9.843528698089775153e-01,-9.844560875218825169e-01,-9.948074954966998895e-01,-9.844560875218827389e-01,-9.843528698089772933e-01,-9.950038196672431612e-01,-9.843528698089765161e-01,-9.641466254219769327e-01,-9.842157232615607043e-01,-9.641466254219770438e-01
-9.892161596186264116e-01,-9.743201321068947207e-01,-9.892161596186236361e-01,-9.735021110565863500e-01,-9.396968796012162839e-01,-9.735021110565864610e-01,-9.725795907235704751e-01,-9.399185888515310117e-01,-9.725795907235701421e-01,-9.735021110565870162e-01,-9.396968796012201697e-01,-9.735021110565880154e-01,-9.892161596186258565e-01,-9.743201321068984955e-01,-9.892161596186257455e-01
-9.129665338065884317e-01,-8.728211994023259424e-01,-9.129665338065805491e-01,-8.781070082304753832e-01,-8.271928559381249713e-01,-8.781070082304771596e-01,-8.828583887391101559e-01,-8.365822121860391203e-01,-8.828583887391101559e-01,-8.781070082304753832e-01,-8.271928559381280799e-01,-8.781070082304772706e-01,-9.129665338065879876e-01,-8.728211994023307163e-01,-9.129665338065875435e-01
-8.296199523748504223e-01,-8.111058650086139243e-01,-8.296199523748468696e-01,-8.250917592870701256e-01,-8.158632288461762361e-01,-8.250917592870750106e-01,-8.378069821378699711e-01,-8.340747327573914127e-01,-8.378069821378711923e-01,-8.250917592870685713e-01,-8.158632288461730164e-01,-8.250917592870691264e-01,-8.296199523748496452e-01,-8.111058650086123700e-01,-8.296199523748495341e-01
-8.255290969030411041e-01,-8.622341298282681921e-01,-8.255290969030448789e-01,-8.773167592643414947e-01,-9.235497695292769205e-01,-8.773167592643472679e-01,-8.909806825435775401e-01,-9.387282072937711552e-01,-8.909806825435800937e-01,-8.773167592643391632e-01,-9.235497695292699261e-01,-8.773167592643377199e-01,-8.255290969030382175e-01,-8.622341298282590882e-01,-8.255290969030385506e-01
-8.875161334022968473e-01,-9.588247030318421960e-01,-8.875161334023038417e-01,-9.624997760777507239e-01,-9.975512537001955948e-01,-9.624997760777530553e-01,-9.651687923071485820e-01,-9.969665021626473722e-01,-9.651687923071500252e-01,-9.624997760777502798e-01,-9.975512537001959279e-01,-9.624997760777482814e-01,-8.875161334022940718e-01,-9.588247030318343134e-01,-8.875161334022946269e-01
-9.390563668976654732e-01,-9.856156780919469451e-01,-9.390563668976709133e-01,-9.750811848990039721e-01,-9.183646619030474412e-01,-9.750811848990017516e-01,-9.631262855338991180e-01,-9.053682274498576765e-01,-9.631262855338983409e-01,-9.750811848990059705e-01,-9.183646619030592095e-01,-9.750811848990055264e-01,-9.390563668976654732e-01,-9.856156780919486105e-01,-9.390563668976662504e-01
-9.348676469990526705e-01,-9.145580870609937296e-01,-9.348676469990531146e-01,-9.045941760197612203e-01,-7.508263212816894683e-01,-9.045941760197572235e-01,-8.911451909569660934e-01,-7.488282970648162395e-01,-8.911451909569634289e-01,-9.045941760197624415e-01,-7.508263212817050114e-01,-9.045941760197645509e-01,-9.348676469990547799e-01,-9.145580870610038327e-01,-9.348676469990551130e-01
-8.914080747357118195e-01,-8.131971583536250492e-01,-8.914080747357064904e-01,-8.298943772724514112e-01,-6.602028702535873705e-01,-8.298943772724485246e-01,-8.382836797822381669e-01,-6.956550011159380320e-01,-8.382836797822357244e-01,-8.298943772724484136e-01,-6.602028702535938098e-01,-8.298943772724516332e-01,-8.914080747357112644e-01,-8.131971583536332648e-01,-8.914080747357109313e-01
-8.507272083455256206e-01,-7.688823542390892385e-01,-8.507272083455168499e-01,-8.212896284148153425e-01,-7.351425881682686070e-01,-8.212896284148154535e-01,-8.588575716979767183e-01,-7.994181573040164412e-01,-8.588575716979752750e-01,-8.212896284148085702e-01,-7.351425881682619456e-01,-8.212896284148109016e-01,-8.507272083455212908e-01,-7.688823542390877952e-01,-8.507272083455199585e-01
-8.242830161597964889e-01,-7.957004832431540109e-01,-8.242830161597881622e-01,-8.616311081787484394e-01,-8.869688145628861209e-01,-8.616311081787524362e-01,-9.098369388599679697e-01,-9.384081498141545463e-01,-9.098369388599678587e-01,-8.616311081787428883e-01,-8.869688145628756848e-01,-8.616311081787426662e-01,-8.242830161597904937e-01,-7.957004832431430197e-01,-8.242830161597889393e-01
-7.967410848132068235e-01,-8.522499537107636192e-01,-7.967410848132012724e-01,-8.942712336659374150e-01,-9.813087586188111722e-01,-8.942712336659430772e-01,-9.226428207434658191e-01,-9.795686077256715585e-01,-9.226428207434669293e-01,-8.942712336659376371e-01,-9.813087586188093958e-01,-8.942712336659341954e-01,-7.967410848132017165e-01,-8.522499537107489642e-01,-7.967410848132006063e-01
-7.542193987442515901e-01,-8.955367851157638448e-01,-7.542193987442500358e-01,-8.841768709815509553e-01,-9.444290918108759758e-01,-8.841768709815556182e-01,-8.662941632178582374e-01,-8.696661122522264531e-01,-8.662941632178596807e-01,-8.841768709815581717e-01,-9.444290918108890764e-01,-8.841768709815526206e-01,-7.542193987442483705e-01,-8.955367851157521875e-01,-7.542193987442488146e-01
-7.003218865660910675e-01,-9.049034858997615505e-01,-7.003218865660914005e-01,-8.409168101925681427e-01,-8.080010423093064720e-01,-8.409168101925681427e-01,-7.744067857420547929e-01,-6.797204528915924415e-01,-7.744067857420549039e-01,-8.409168101925789118e-01,-8.080010423093306748e-01,-8.409168101925724725e-01,-7.003218865660869596e-01,-9.049034858997551112e-01,-7.003218865660895132e-01
-6.551415815043960533e-01,-8.959292604195667753e-01,-6.551415815043963864e-01,-8.095412842968603417e-01,-6.948038492380754771e-01,-8.095412842968543465e-01,-7.197570003593323218e-01,-5.630327317885546190e-01,-7.197570003593295462e-01,-8.095412842968681133e-01,-6.948038492380981257e-01,-8.095412842968625622e-01,-6.551415815043885038e-01,-8.959292604195656651e-01,-6.551415815043929447e-01
-6.305450627818103282e-01,-8.897242133698910482e-01,-6.305450627818105502e-01,-8.172691357649664035e-01,-6.855087403244072286e-01,-8.172691357649584099e-01,-7.373222080017326485e-01,-5.977989491095647701e-01,-7.373222080017272084e-01,-8.172691357649674027e-01,-6.855087403244182198e-01,-8.172691357649637389e-01,-6.305450627817986708e-01,-8.897242133698930466e-01,-6.305450627818047771e-01
-6.142774535188884055e-01,-8.801350131768811424e-01,-6.142774535188880725e-01,-8.477768508037366590e-01,-7.640152295086480860e-01,-8.477768508037297757e-01,-8.006447760582311446e-01,-7.464158256600529340e-01,-8.006447760582253714e-01,-8.477768508037299977e-01,-7.640152295086447554e-01,-8.477768508037286654e-01,-6.142774535188728624e-01,-8.801350131768854723e-01,-6.142774535188798568e-01
-5.832263590851095580e-01,-8.507946199567949508e-01,-5.832263590851091140e-01,-8.630197639694908718e-01,-8.687850888967473262e-01,-8.630197639694872080e-01,-8.509065858371185342e-01,-9.091384687316290680e-01,-8.509065858371136493e-01,-8.630197639694798806e-01,-8.687850888967351137e-01,-8.630197639694802136e-01,-5.832263590850925716e-01,-8.507946199568027223e-01,-5.832263590850986779e-01
-5.205917673637392440e-01,-7.989815366072847702e-01,-5.205917673637380227e-01,-8.330144051213539402e-01,-9.372050470740137529e-01,-8.330144051213548284e-01,-8.331398552975897154e-01,-9.866216695002021364e-01,-8.331398552975857186e-01,-8.330144051213428380e-01,-9.372050470740026507e-01,-8.330144051213441703e-01,-5.205917673637225906e-01,-7.989815366072973157e-01,-5.205917673637268095e-01
-4.286220182110213606e-01,-7.417055988150395018e-01,-4.286220182110185295e-01,-7.594292626380917399e-01,-9.440663248010956465e-01,-7.594292626380977351e-01,-7.315705799828736700e-01,-9.492094106009338894e-01,-7.315705799828695621e-01,-7.594292626380853006e-01,-9.440663248010947584e-01,-7.594292626380855227e-01,-4.286220182110072607e-01,-7.417055988150567103e-01,-4.286220182110088706e-01
-3.304502796046689395e-01,-7.076847678255632212e-01,-3.304502796046643320e-01,-6.766511767803720101e-01,-9.180547151361042602e-01,-6.766511767803825572e-01,-5.808418168401419113e-01,-8.518993702937504020e-01,-5.808418168401374704e-01,-6.766511767803724542e-01,-9.180547151361151403e-01,-6.766511767803711219e-01,-3.304502796046571156e-01,-7.076847678255825391e-01,-3.304502796046559498e-01
-2.517889897672248023e-01,-7.179656764450013107e-01,-2.517889897672184740e-01,-6.253464388175726807e-01,-9.071463209128904914e-01,-6.253464388175864475e-01,-4.396653502962898363e-01,-7.720717305747735182e-01,-4.396653502962842297e-01,-6.253464388175777877e-01,-9.071463209129069227e-01,-6.253464388175746791e-01,-2.517889897672119792e-01,-7.179656764450180750e-01,-2.517889897672086486e-01
-1.978304362304943997e-01,-7.680857040209227993e-01,-1.978304362304845743e-01,-6.221368878998556617e-01,-9.248789198784562737e-01,-6.221368878998703167e-01,-3.473472169578452617e-01,-7.475207595471060618e-01,-3.473472169578369351e-01,-6.221368878998609908e-01,-9.248789198784710397e-01,-6.221368878998569940e-01,-1.978304362304760811e-01,-7.680857040209330133e-01,-1.978304362304718622e-01
-1.484649877800600926e-01,-8.301961991707860200e-01,-1.484649877800442996e-01,-6.527747227791415030e-01,-9.486183103824979979e-01,-6.527747227791551587e-01,-3.029237259354463085e-01,-7.704631896715995465e-01,-3.029237259354347067e-01,-6.527747227791451667e-01,-9.486183103825064356e-01,-6.527747227791407258e-01,-1.484649877800350293e-01,-8.301961991707897948e-01,-1.484649877800316431e-01
-7.455978693980211403e-02,-8.756330152282489898e-01,-7.455978693977975691e-02,-6.905505221541292649e-01,-9.583975111923705992e-01,-6.905505221541412553e-01,-2.797760313117427233e-01,-8.177126249463696483e-01,-2.797760313117275688e-01,-6.905505221541323735e-01,-9.583975111923730417e-01,-6.905505221541279326e-01,-7.455978693977297067e-02,-8.756330152282496559e-01,-7.455978693977212413e-02
3.992955595678243652e-02,-8.961761210453819126e-01,3.992955595680958841e-02,-7.175630223987727874e-01,-9.570758287354799165e-01,-7.175630223987834455e-01,-2.489171532731532244e-01,-8.693181251983033153e-01,-2.489171532731349057e-01,-7.175630223987768952e-01,-9.570758287354798055e-01,-7.175630223987734535e-01,3.992955595681249581e-02,-8.961761210453823567e-01,3.992955595680974107e-02
1.875170208428959817e-01,-9.033753673464328671e-01,1.875170208429236540e-01,-7.320211572611829975e-01,-9.540283412861287893e-01,-7.320211572611936557e-01,-1.895631635567707196e-01,-9.105764483585219171e-01,-1.895631635567505691e-01,-7.320211572611898809e-01,-9.540283412861294554e-01,-7.320211572611871054e-01,1.875170208429252361e-01,-9.033753673464337552e-01,1.875170208429189911e-01
3.437546645383946498e-01,-9.097243848138367728e-01,3.437546645384192967e-01,-7.430465198298384921e-01,-9.532365219289400393e-01,-7.430465198298495944e-01,-9.210577807494801927e-02,-9.369090931555670299e-01,-9.210577807492681401e-02,-7.430465198298479290e-01,-9.532365219289430369e-01,-7.430465198298458196e-01,3.437546645384228494e-01,-9.097243848138378830e-01,3.437546645384147448e-01
4.804332269220492613e-01,-9.166587066442045684e-01,4.804332269220688012e-01,-7.600615358325631954e-01,-9.589848666798574950e-01,-7.600615358325750748e-01,4.188957577794433229e-02,-9.525236626751099056e-01,4.188957577796609266e-02,-7.600615358325744086e-01,-9.589848666798619359e-01,-7.600615358325725213e-01,4.804332269220762397e-01,-9.166587066442055676e-01,4.804332269220688012e-01
