0,1.536
0.95794,0.25417
0.99533,0.82917
0.95794,0.27917
0.96729,0.85417
0.9486,0.8125
0.96729,0.87083
0.9486,0.30417
0.9486,0.85417
0.96729,0.3375
0.018922,0.039692
0.0046729,0.034247
0.018922,0.040909
0.016627,0.032082
0.020927,0.035534
0.016627,0.030459
0.020927,0.041965
0.020927,0.032082
0.016627,0.043144
