0,0.256,0.512,0.768,1.024,1.28,1.536,1.792,2.048,2.304,2.56
0.95732,0.94886,0.73295,0.49306,0.41566,0.35119,0.35256,0.43125,0.28846,0.18831,0.30357
0.93293,0.91477,0.72159,0.84028,0.77711,0.80357,0.85256,0.78125,0.85256,0.86364,0.89881
0.95732,0.96023,0.84659,0.75694,0.48795,0.48214,0.46795,0.45625,0.44231,0.35714,0.44643
0.98171,0.91477,0.75568,0.8125,0.83735,0.82738,0.8141,0.79375,0.85256,0.85065,0.79167
0.96951,0.91477,0.78977,0.47917,0.37952,0.33929,0.32692,0.45625,0.25,0.25325,0.3869
0.021606,0.022914,0.047087,0.05892,0.054086,0.052052,0.054063,0.055364,0.051225,0.044367,0.050113
0.027109,0.029385,0.047713,0.042911,0.045559,0.043196,0.039885,0.046084,0.039885,0.038818,0.032557
0.021606,0.020157,0.038212,0.050422,0.054866,0.054519,0.056496,0.055685,0.056231,0.054573,0.054237
0.013567,0.029385,0.045711,0.045791,0.040301,0.041047,0.043861,0.045086,0.039885,0.04036,0.044173
0.018091,0.029385,0.04331,0.058874,0.053245,0.051624,0.053067,0.055685,0.048923,0.049453,0.053123
