-6.873287708178366096e-01,-7.124639303968000048e-01,-7.610974773849740194e-01,-7.861774783187300830e-01,-7.942000722022444226e-01,-7.861774783291974877e-01,-7.610974773707906982e-01,-7.124639304071493928e-01,-6.873287708089457215e-01
-6.859282634253147659e-01,-7.110670642194686364e-01,-7.597377757046290814e-01,-7.847482648370415204e-01,-7.927512190276793103e-01,-7.847482648478895095e-01,-7.597377756899464929e-01,-7.110670642298504429e-01,-6.859282634164298731e-01
-6.844810787594028945e-01,-7.096100210739151315e-01,-7.582880827623801334e-01,-7.832085892515502357e-01,-7.911861671899357296e-01,-7.832085892620485046e-01,-7.582880827492156639e-01,-7.096100210841571609e-01,-6.844810787525863471e-01
-6.829850168177968861e-01,-7.080895107061599969e-01,-7.567414185719814057e-01,-7.815492565543755710e-01,-7.894951259290144963e-01,-7.815492565776913647e-01,-7.567414185427984163e-01,-7.080895107274245426e-01,-6.829850168028537283e-01
-6.814377026026201545e-01,-7.065020597330747831e-01,-7.550902075357701637e-01,-7.797602442443856141e-01,-7.876674168731525594e-01,-7.797602442671047740e-01,-7.550902075084268139e-01,-7.065020597531926905e-01,-6.814377025895588247e-01
-6.798365581077434605e-01,-7.048440070438971583e-01,-7.533262283139795512e-01,-7.778306274453464786e-01,-7.856913930178668348e-01,-7.778306274663233655e-01,-7.533262282889541250e-01,-7.048440070613550823e-01,-6.798365580966938548e-01
-6.781787678326384183e-01,-7.031115010174726621e-01,-7.514405603508267362e-01,-7.757484986307900954e-01,-7.835543516275657039e-01,-7.757484986668906624e-01,-7.514405603077194407e-01,-7.031115010457161807e-01,-6.781787678148875065e-01
-6.764612360435785510e-01,-7.013004990485377510e-01,-7.494235275083788173e-01,-7.735008818925294127e-01,-7.812424410927543139e-01,-7.735008819395815527e-01,-7.494235274536521496e-01,-7.013004990850234543e-01,-6.764612360239161681e-01
-6.746805335994163766e-01,-6.994067700408981292e-01,-7.472646392686960182e-01,-7.710736419888453153e-01,-7.787405618322414957e-01,-7.710736420443283778e-01,-7.472646392060819931e-01,-6.994067700805187693e-01,-6.746805335777468215e-01
-6.728328318227727589e-01,-6.974259009092930173e-01,-7.449525297030724635e-01,-7.684513888236266244e-01,-7.760322619136605926e-01,-7.684513888331293563e-01,-7.449525296925295637e-01,-6.974259009159883282e-01,-6.728328318192651203e-01
-6.709138196239640139e-01,-6.953533079231822844e-01,-7.424748957478198852e-01,-7.656173778695878340e-01,-7.730996279808916016e-01,-7.656173779711337168e-01,-7.424748956352320572e-01,-6.953533079902121106e-01,-6.709138195878232569e-01
-6.689186009575034397e-01,-6.931842549800144582e-01,-7.398184337419895229e-01,-7.625534087854801690e-01,-7.699231735287546119e-01,-7.625534087974606967e-01,-7.398184337290856227e-01,-6.931842549880276039e-01,-6.689186009536525201e-01
-6.668415646210109626e-01,-6.909138788422104493e-01,-7.369687800316322424e-01,-7.592397222243343347e-01,-7.664817250035013130e-01,-7.592397222393095779e-01,-7.369687800153248425e-01,-6.909138788515890583e-01,-6.668415646162040300e-01
