9.999999999999990008e-01,3.634370226549222815e-01,4.568500058235426264e-01,4.328846174743529174e-01,4.787361439176659461e-01,4.118248303494872475e-01,4.172597189000368800e-01,3.400114352286381370e-01,3.634370226549222815e-01,9.999999999999990008e-01,4.352844269040556657e-01,4.972945955997082890e-01,4.568229841035161831e-01,4.814418813335367142e-01,3.879793607362145291e-01,4.172597188665475576e-01,4.568500058235426264e-01,4.352844269040556657e-01,9.999999999999990008e-01,5.037333727360255864e-01,5.410610274156715249e-01,4.834287751479654505e-01,4.814418813468642755e-01,4.118248303609910455e-01,4.328846174743529174e-01,4.972945955997082890e-01,5.037333727360255864e-01,9.999999999999990008e-01,5.245322672752398274e-01,5.410610274418521382e-01,4.568229841611049502e-01,4.787361437761640248e-01,4.787361439176659461e-01,4.568229841035161831e-01,5.410610274156715249e-01,5.245322672752398274e-01,9.999999999999990008e-01,5.037333726874456685e-01,4.972945955866865941e-01,4.328846174559349835e-01,4.118248303494872475e-01,4.814418813335367142e-01,4.834287751479654505e-01,5.410610274418521382e-01,5.037333726874456685e-01,9.999999999999990008e-01,4.352844269209984462e-01,4.568500058157009547e-01,4.172597189000368800e-01,3.879793607362145291e-01,4.814418813468642755e-01,4.568229841611049502e-01,4.972945955866865941e-01,4.352844269209984462e-01,9.999999999999990008e-01,3.634370226840255014e-01,3.400114352286381370e-01,4.172597188665475576e-01,4.118248303609910455e-01,4.787361437761640248e-01,4.328846174559349835e-01,4.568500058157009547e-01,3.634370226840255014e-01,9.999999999999990008e-01
9.999999999999978906e-01,3.607289964838675811e-01,4.560904607774296515e-01,4.302377311543563732e-01,4.779974009290597348e-01,4.092208068887279726e-01,4.168230548886571185e-01,3.373778094766457514e-01,3.607289964838675811e-01,9.999999999999978906e-01,4.326222655639344605e-01,4.962629739810359708e-01,4.541553602015615532e-01,4.806902595887165841e-01,3.852954557238011946e-01,4.168230548233615718e-01,4.560904607774296515e-01,4.326222655639344605e-01,9.999999999999978906e-01,5.010636509137944561e-01,5.399214247596728633e-01,4.808583162237228814e-01,4.806902596087328505e-01,4.092208068989658942e-01,4.302377311543563732e-01,4.962629739810359708e-01,5.010636509137944561e-01,9.999999999999978906e-01,5.218043871632892516e-01,5.399214247861665594e-01,4.541553603045488385e-01,4.779974007033742089e-01,4.779974009290597348e-01,4.541553602015615532e-01,5.399214247596728633e-01,5.218043871632892516e-01,9.999999999999978906e-01,5.010636508338766060e-01,4.962629739603441892e-01,4.302377311127094650e-01,4.092208068887279726e-01,4.806902595887165841e-01,4.808583162237228814e-01,5.399214247861665594e-01,5.010636508338766060e-01,9.999999999999978906e-01,4.326222655924542027e-01,4.560904607613552320e-01,4.168230548886571185e-01,3.852954557238011946e-01,4.806902596087328505e-01,4.541553603045488385e-01,4.962629739603441892e-01,4.326222655924542027e-01,9.999999999999978906e-01,3.607289965314288693e-01,3.373778094766457514e-01,4.168230548233615718e-01,4.092208068989658942e-01,4.779974007033742089e-01,4.302377311127094650e-01,4.560904607613552320e-01,3.607289965314288693e-01,9.999999999999978906e-01
1.000000000000000444e+00,3.579074422480911788e-01,4.553046824589240815e-01,4.274390278750582750e-01,4.772220523326645147e-01,4.064810281387127300e-01,4.164066562223590617e-01,3.346518494347150430e-01,3.579074422480911788e-01,1.000000000000000444e+00,4.298059708231105613e-01,4.951627548811639024e-01,4.513210291982529543e-01,4.798979964974930401e-01,3.824875268002568829e-01,4.164066561797380439e-01,4.553046824589240815e-01,4.298059708231105613e-01,1.000000000000000444e+00,4.981954808521634193e-01,5.386793152332258749e-01,4.781105504147813434e-01,4.798979965287353266e-01,4.064810281439102946e-01,4.274390278750582750e-01,4.951627548811639024e-01,4.981954808521634193e-01,1.000000000000000444e+00,5.188609383808360231e-01,5.386793152864063350e-01,4.513210292913797383e-01,4.772220521249354031e-01,4.772220523326645147e-01,4.513210291982529543e-01,5.386793152332258749e-01,5.188609383808360231e-01,1.000000000000000444e+00,4.981954807804254703e-01,4.951627548614015994e-01,4.274390278418735978e-01,4.064810281387127300e-01,4.798979964974930401e-01,4.781105504147813434e-01,5.386793152864063350e-01,4.981954807804254703e-01,1.000000000000000444e+00,4.298059708573680471e-01,4.553046824489731526e-01,4.164066562223590617e-01,3.824875268002568829e-01,4.798979965287353266e-01,4.513210292913797383e-01,4.951627548614015994e-01,4.298059708573680471e-01,1.000000000000000444e+00,3.579074422914289011e-01,3.346518494347150430e-01,4.164066561797380439e-01,4.064810281439102946e-01,4.772220521249354031e-01,4.274390278418735978e-01,4.553046824489731526e-01,3.579074422914289011e-01,1.000000000000000444e+00
1.000000000000002220e+00,3.549658835641076315e-01,4.544916594738788174e-01,4.244773968973883371e-01,4.764079043687156623e-01,4.035961774639377775e-01,4.160136027497026712e-01,3.318292402247136619e-01,3.549658835641076315e-01,1.000000000000002220e+00,4.268245262686409802e-01,4.939892379949367140e-01,4.483075492603725842e-01,4.790625760323746762e-01,3.795483221079067881e-01,4.160136026867525816e-01,4.544916594738788174e-01,4.268245262686409802e-01,1.000000000000002220e+00,4.951125588370116626e-01,5.373265527855173307e-01,4.751714837855556262e-01,4.790625760820080847e-01,4.035961774657709222e-01,4.244773968973883371e-01,4.939892379949367140e-01,4.951125588370116626e-01,1.000000000000002220e+00,5.156837476996477543e-01,5.373265528399576718e-01,4.483075493775137699e-01,4.764079041057110997e-01,4.764079043687156623e-01,4.483075492603725842e-01,5.373265527855173307e-01,5.156837476996477543e-01,1.000000000000002220e+00,4.951125587452258059e-01,4.939892379730648209e-01,4.244773968558530064e-01,4.035961774639377775e-01,4.790625760323746762e-01,4.751714837855556262e-01,5.373265528399576718e-01,4.951125587452258059e-01,1.000000000000002220e+00,4.268245263112444565e-01,4.544916594540682753e-01,4.160136027497026712e-01,3.795483221079067881e-01,4.790625760820080847e-01,4.483075493775137699e-01,4.939892379730648209e-01,4.268245263112444565e-01,1.000000000000002220e+00,3.549658836184673705e-01,3.318292402247136619e-01,4.160136026867525816e-01,4.035961774657709222e-01,4.764079041057110997e-01,4.244773968558530064e-01,4.544916594540682753e-01,3.549658836184673705e-01,1.000000000000002220e+00
9.999999999999967804e-01,3.518973829416008892e-01,4.536503554265720606e-01,4.213407673660142239e-01,4.755526217575422598e-01,4.005561720625032684e-01,4.156472505532906592e-01,3.289053939754604805e-01,3.518973829416008892e-01,9.999999999999967804e-01,4.236660395346460994e-01,4.927374418585531712e-01,4.451014506349206812e-01,4.781813425155564401e-01,3.764701496274289738e-01,4.156472505104103488e-01,4.536503554265720606e-01,4.236660395346460994e-01,9.999999999999967804e-01,4.917971184059552470e-01,5.358544010463748286e-01,4.720259089387537910e-01,4.781813425689506181e-01,4.005561720566701567e-01,4.213407673660142239e-01,4.927374418585531712e-01,4.917971184059552470e-01,9.999999999999967804e-01,5.122529809817848445e-01,5.358544011188329792e-01,4.451014507248508001e-01,4.755526215547984381e-01,4.755526217575422598e-01,4.451014506349206812e-01,5.358544010463748286e-01,5.122529809817848445e-01,9.999999999999967804e-01,4.917971183386665723e-01,4.927374418470666373e-01,4.213407673345400672e-01,4.005561720625032684e-01,4.781813425155564401e-01,4.720259089387537910e-01,5.358544011188329792e-01,4.917971183386665723e-01,9.999999999999967804e-01,4.236660395765082798e-01,4.536503554086903645e-01,4.156472505532906592e-01,3.764701496274289738e-01,4.781813425689506181e-01,4.451014507248508001e-01,4.927374418470666373e-01,4.236660395765082798e-01,9.999999999999967804e-01,3.518973829788666352e-01,3.289053939754604805e-01,4.156472505104103488e-01,4.005561720566701567e-01,4.755526215547984381e-01,4.213407673345400672e-01,4.536503554086903645e-01,3.518973829788666352e-01,9.999999999999967804e-01
1.000000000000003109e+00,3.486945002897564594e-01,4.527797105229596220e-01,4.180160163372095283e-01,4.746537198073028097e-01,3.973500924251230915e-01,4.153112422854297048e-01,3.258754191116938759e-01,3.486945002897564594e-01,1.000000000000003109e+00,4.203176749656307165e-01,4.914021028726750506e-01,4.416881513251381675e-01,4.772515008907304845e-01,3.732448610237573128e-01,4.153112422312414953e-01,4.527797105229596220e-01,4.203176749656307165e-01,1.000000000000003109e+00,4.882297977509605369e-01,5.342535110071570115e-01,4.686572994599442765e-01,4.772515009691725707e-01,3.973500924158052672e-01,4.180160163372095283e-01,4.914021028726750506e-01,4.882297977509605369e-01,1.000000000000003109e+00,5.085469890288738526e-01,5.342535110769421891e-01,4.416881514181221213e-01,4.746537195856820324e-01,4.746537198073028097e-01,4.416881513251381675e-01,5.342535110071570115e-01,5.085469890288738526e-01,1.000000000000003109e+00,4.882297976817607799e-01,4.914021028714289363e-01,4.180160163138713081e-01,3.973500924251230915e-01,4.772515008907304845e-01,4.686572994599442765e-01,5.342535110769421891e-01,4.882297976817607799e-01,1.000000000000003109e+00,4.203176750109284265e-01,4.527797104844289988e-01,4.153112422854297048e-01,3.732448610237573128e-01,4.772515009691725707e-01,4.416881514181221213e-01,4.914021028714289363e-01,4.203176750109284265e-01,1.000000000000003109e+00,3.486945003309289692e-01,3.258754191116938759e-01,4.153112422312414953e-01,3.973500924158052672e-01,4.746537195856820324e-01,4.180160163138713081e-01,4.527797104844289988e-01,3.486945003309289692e-01,1.000000000000003109e+00
9.999999999999977796e-01,3.453492481411543080e-01,4.518786435929607048e-01,4.144888686353185303e-01,4.737085555090450040e-01,3.939661056036505293e-01,4.150095134670387931e-01,3.227340853711944679e-01,3.453492481411543080e-01,9.999999999999977796e-01,4.167655835375749795e-01,4.899776793513263007e-01,4.380518688553871609e-01,4.762701197451956747e-01,3.698638398378565340e-01,4.150095134314569778e-01,4.518786435929607048e-01,4.167655835375749795e-01,9.999999999999977796e-01,4.843894962299619689e-01,5.325139040631671206e-01,4.650476960612734412e-01,4.762701198408192949e-01,3.939661055859864924e-01,4.144888686353185303e-01,4.899776793513263007e-01,4.843894962299619689e-01,9.999999999999977796e-01,5.045421408734949154e-01,5.325139040885481512e-01,4.380518689330697990e-01,4.737085553247869507e-01,4.737085555090450040e-01,4.380518688553871609e-01,5.325139040631671206e-01,5.045421408734949154e-01,9.999999999999977796e-01,4.843894961829706691e-01,4.899776793546437026e-01,4.144888685982929255e-01,3.939661056036505293e-01,4.762701197451956747e-01,4.650476960612734412e-01,5.325139040885481512e-01,4.843894961829706691e-01,9.999999999999977796e-01,4.167655835797163810e-01,4.518786435610535612e-01,4.150095134670387931e-01,3.698638398378565340e-01,4.762701198408192949e-01,4.380518689330697990e-01,4.899776793546437026e-01,4.167655835797163810e-01,9.999999999999977796e-01,3.453492481624625965e-01,3.227340853711944679e-01,4.150095134314569778e-01,3.939661055859864924e-01,4.737085553247869507e-01,4.144888685982929255e-01,4.518786435610535612e-01,3.453492481624625965e-01,9.999999999999977796e-01
1.000000000000001110e+00,3.418530399592046298e-01,4.509460538817259834e-01,4.107437866044073571e-01,4.727143189187974492e-01,3.903913809689185110e-01,4.147462932488973353e-01,3.194757801739647185e-01,3.418530399592046298e-01,1.000000000000001110e+00,4.129948302107186442e-01,4.884583622723187024e-01,4.341755270797014732e-01,4.752341376445927690e-01,3.663179932260269833e-01,4.147462931663774000e-01,4.509460538817259834e-01,4.129948302107186442e-01,1.000000000000001110e+00,4.802532214125562193e-01,5.306249629789889788e-01,4.611775859988701542e-01,4.752341377250814958e-01,3.903913809618977382e-01,4.107437866044073571e-01,4.884583622723187024e-01,4.802532214125562193e-01,1.000000000000001110e+00,5.002126448955004356e-01,5.306249629102455234e-01,4.341755270911462627e-01,4.727143188305110710e-01,4.727143189187974492e-01,4.341755270797014732e-01,5.306249629789889788e-01,5.002126448955004356e-01,1.000000000000001110e+00,4.802532214079736628e-01,4.884583623490184046e-01,4.107437865911173214e-01,3.903913809689185110e-01,4.752341376445927690e-01,4.611775859988701542e-01,5.306249629102455234e-01,4.802532214079736628e-01,1.000000000000001110e+00,4.129948302180018183e-01,4.509460538036215160e-01,4.147462932488973353e-01,3.663179932260269833e-01,4.752341377250814958e-01,4.341755270911462627e-01,4.884583623490184046e-01,4.129948302180018183e-01,1.000000000000001110e+00,3.418530399581415358e-01,3.194757801739647185e-01,4.147462931663774000e-01,3.903913809618977382e-01,4.727143188305110710e-01,4.107437865911173214e-01,4.509460538036215160e-01,3.418530399581415358e-01,1.000000000000001110e+00
1.000000000000000888e+00,3.381966325854410815e-01,4.499808226498034358e-01,4.067638501827502973e-01,4.716680243881045120e-01,3.866119983569349383e-01,4.145260972711753977e-01,3.160944563915947247e-01,3.381966325854410815e-01,1.000000000000000888e+00,4.089893198916116357e-01,4.868380943074274714e-01,4.300406598095167787e-01,4.741403735434335243e-01,3.625977505808218870e-01,4.145260971593266452e-01,4.499808226498034358e-01,4.089893198916116357e-01,1.000000000000000888e+00,4.757959258714419271e-01,5.285754338631533100e-01,4.570257748648539065e-01,4.741403736545223846e-01,3.866119983491683731e-01,4.067638501827502973e-01,4.868380943074274714e-01,4.757959258714419271e-01,1.000000000000000888e+00,4.955303576013029287e-01,5.285754337708487016e-01,4.300406598297229488e-01,4.716680242547225399e-01,4.716680243881045120e-01,4.300406598095167787e-01,5.285754338631533100e-01,4.955303576013029287e-01,1.000000000000000888e+00,4.757959258618729148e-01,4.868380944129351295e-01,4.067638501578251797e-01,3.866119983569349383e-01,4.741403735434335243e-01,4.570257748648539065e-01,5.285754337708487016e-01,4.757959258618729148e-01,1.000000000000000888e+00,4.089893199028731274e-01,4.499808225481612967e-01,4.145260972711753977e-01,3.625977505808218870e-01,4.741403736545223846e-01,4.300406598297229488e-01,4.868380944129351295e-01,4.089893199028731274e-01,1.000000000000000888e+00,3.381966325839850240e-01,3.160944563915947247e-01,4.145260971593266452e-01,3.866119983491683731e-01,4.716680242547225399e-01,4.067638501578251797e-01,4.499808225481612967e-01,3.381966325839850240e-01,1.000000000000000888e+00
1.000000000000001110e+00,3.343700612365364533e-01,4.489818144712779402e-01,4.025306265134586114e-01,4.705665008278688277e-01,3.826128484711028843e-01,4.143537103652590314e-01,3.125835695978216311e-01,3.343700612365364533e-01,1.000000000000001110e+00,4.047317233401935832e-01,4.851105998786382489e-01,4.256273121910544299e-01,4.729855430878321387e-01,3.586930702774301372e-01,4.143537102006603634e-01,4.489818144712779402e-01,4.047317233401935832e-01,1.000000000000001110e+00,4.709903346321309137e-01,5.263534425151957796e-01,4.525692520313162603e-01,4.729855432454899145e-01,3.826128484555622045e-01,4.025306265134586114e-01,4.851105998786382489e-01,4.709903346321309137e-01,1.000000000000001110e+00,4.904645805404620473e-01,5.263534423771911719e-01,4.256273122069002546e-01,4.705665006626369995e-01,4.705665008278688277e-01,4.256273121910544299e-01,5.263534425151957796e-01,4.904645805404620473e-01,1.000000000000001110e+00,4.709903346251236300e-01,4.851106000285470010e-01,4.025306264921434396e-01,3.826128484711028843e-01,4.729855430878321387e-01,4.525692520313162603e-01,5.263534423771911719e-01,4.709903346251236300e-01,1.000000000000001110e+00,4.047317233515492774e-01,4.489818143115813509e-01,4.143537103652590314e-01,3.586930702774301372e-01,4.729855432454899145e-01,4.256273122069002546e-01,4.851106000285470010e-01,4.047317233515492774e-01,1.000000000000001110e+00,3.343700612309771225e-01,3.125835695978216311e-01,4.143537102006603634e-01,3.826128484555622045e-01,4.705665006626369995e-01,4.025306264921434396e-01,4.489818143115813509e-01,3.343700612309771225e-01,1.000000000000001110e+00
