-8.444840669729307067e-03,-7.050281710072008323e-01,-3.217650776276310687e-01,-5.532545455948196800e-01,-4.188933528606741952e-01,-4.987871027168744309e-01,-4.513039726144317809e-01,-4.804942645945731727e-01,-4.612429785353531209e-01,-4.761728127390415510e-01,-4.612429775084475603e-01,-4.804942646844206910e-01,-4.513039754934687897e-01,-4.987870984833622789e-01,-4.188933557961583842e-01,-5.532545468636933528e-01,-3.217650737775527015e-01,-7.050281759180910823e-01,-8.444833884997003312e-03
2.566569847520935865e-02,-7.117515483916759811e-01,-2.933556911702515646e-01,-5.542663623347465762e-01,-3.980744898296089684e-01,-4.940794586928192178e-01,-4.350667703390406205e-01,-4.726953865020983026e-01,-4.469613071936142656e-01,-4.674530311335917121e-01,-4.469613065906357097e-01,-4.726953857685592952e-01,-4.350667743454948999e-01,-4.940794530851470023e-01,-3.980744940762392936e-01,-5.542663640998830576e-01,-2.933556856844758975e-01,-7.117515554979960690e-01,2.566570820051641139e-02
6.018790324532598268e-02,-7.192477585524278405e-01,-2.633850747760841382e-01,-5.567036344144700166e-01,-3.756650040246249933e-01,-4.906625189566461431e-01,-4.175689266769000429e-01,-4.658947440622573377e-01,-4.316604552579005327e-01,-4.596078512431063245e-01,-4.316604548404884278e-01,-4.658947423423087653e-01,-4.175689323366232886e-01,-4.906625114790658659e-01,-3.756650098628606660e-01,-5.567036372389388976e-01,-2.633850670474696676e-01,-7.192477680629192349e-01,6.018791602225605913e-02
9.505100074658427711e-02,-7.275003767034016189e-01,-2.317799358371603335e-01,-5.606911528183688986e-01,-3.514519103077886619e-01,-4.887740571711339799e-01,-3.985360523260349508e-01,-4.603705253059329205e-01,-4.150521281899784420e-01,-4.529221009453702762e-01,-4.150521286034376534e-01,-4.603705217339837397e-01,-3.985360599597715381e-01,-4.887740485650114985e-01,-3.514519167333656213e-01,-5.606911575499700096e-01,-2.317799260580475085e-01,-7.275003874267467197e-01,9.505101463908094406e-02
1.301818149531502877e-01,-7.364889462007941923e-01,-1.984653271121771811e-01,-5.663588014424194572e-01,-3.251929045487491621e-01,-4.886867096296831914e-01,-3.776352142390186351e-01,-4.564614299457566138e-01,-3.967726509294766113e-01,-4.477504366365672173e-01,-3.967726541831424480e-01,-4.564614229605013507e-01,-3.776352237083436258e-01,-4.886867020336591039e-01,-3.251929095685478499e-01,-5.663588083975082954e-01,-1.984653164623205179e-01,-7.364889563548507878e-01,1.301818274614449100e-01
1.655062136802039618e-01,-7.461899792712997082e-01,-1.633632162564020718e-01,-5.738423238044592090e-01,-2.966120257831753593e-01,-4.907117208835077848e-01,-3.544653475708527957e-01,-4.545753154812889330e-01,-3.763693471237057331e-01,-4.445282906856747873e-01,-3.763693552449495217e-01,-4.545753037090815574e-01,-3.544653589296528073e-01,-4.907117156901364963e-01,-2.966120282051459833e-01,-5.738423325806352171e-01,-1.633632053571911491e-01,-7.461899886409837368e-01,1.655062248832153138e-01
2.009505060969726253e-01,-7.565779016710532101e-01,-1.263912381954309661e-01,-5.832835969905673101e-01,-2.653959273718606848e-01,-4.952012727829920302e-01,-3.285485488088459305e-01,-4.551958715161297797e-01,-3.532878800730954172e-01,-4.437807171207112100e-01,-3.532878913360509854e-01,-4.551958564940378205e-01,-3.285485617526713309e-01,-4.952012679928646244e-01,-2.653959289547261902e-01,-5.832836062841830760e-01,-1.263912260214838656e-01,-7.565779125446514541e-01,2.009505197929484510e-01
2.364423307031456312e-01,-7.676254972451923564e-01,-8.746282533378921253e-02,-5.948291753748822241e-01,-2.311928345272009633e-01,-5.025471600774408243e-01,-2.993251293830406778e-01,-4.588841962926499263e-01,-3.268639300108009405e-01,-4.461256512459026435e-01,-3.268639372191010084e-01,-4.588841852593343873e-01,-2.993251383071813265e-01,-5.025471543844896027e-01,-2.311928377710009141e-01,-5.948291814992607840e-01,-8.746281483692444625e-02,-7.676255084736104406e-01,2.364423460161528823e-01
2.719102308850879779e-01,-7.793030792322124256e-01,-4.649100355133971296e-02,-6.086248376053935427e-01,-1.936181775863004828e-01,-5.131718083124461316e-01,-2.661578770430811369e-01,-4.662698210954654421e-01,-2.963255015002340675e-01,-4.522655604043699928e-01,-2.963255020512207683e-01,-4.662698185710825172e-01,-2.661578740820601530e-01,-5.131718068034980540e-01,-1.936181799591750741e-01,-6.086248366195223802e-01,-4.649100287116400554e-02,-7.793030843563603094e-01,2.719102395591173615e-01
3.072807057091097027e-01,-7.915752190422120638e-01,-3.399656605214754213e-03,-6.248024871831022731e-01,-1.522736904203993713e-01,-5.275051535863527485e-01,-2.283548653317307442e-01,-4.780223834245889147e-01,-2.608166458601872129e-01,-4.629578128100131362e-01,-2.608166429284636822e-01,-4.780223870392000807e-01,-2.283548489146081106e-01,-5.275051596847344371e-01,-1.522736886262238687e-01,-6.248024784874633974e-01,-3.399668428252111945e-03,-7.915752161958153899e-01,3.072807054505356517e-01
