0.96237,0.9,0.64362,0.21635,0.14216,0.28333,0.53431,0.87264,0.91827,0.78646,0.4011,0.12366,0.16667,0.34762,0.73853,0.93158,0.625,0.81863,0.37222,0.3866,0.7,0.71495,0.30808,0.50532,0.71359,0.5404,0.38021,0.65054,0.76961,0.37981,0.57619,0.56306,0.39524,0.47248,0.69588,0.57212,0.41518,0.62621,0.66514,0.46842
0.98276,0.86111,0.63021,0.27604,0.19375,0.28646,0.43684,0.72396,0.96196,0.85,0.525,0.31667,0.14904,0.19271,0.53371,0.80978,0.48469,0.30814,0.70918,0.90187,0.4837,0.28488,0.74096,0.82184,0.40526,0.3314,0.71667,0.8125,0.38265,0.35714,0.71341,0.73656,0.28061,0.46354,0.66837,0.59709,0.40761,0.38172,0.68447,0.65104
0.9951,0.91414,0.68447,0.39732,0.21939,0.25446,0.51149,0.805,0.95,0.93689,0.74272,0.345,0.27315,0.35784,0.41919,0.75,0.84483,0.69048,0.39674,0.40476,0.75743,0.75,0.29688,0.36321,0.74731,0.78713,0.47391,0.435,0.6573,0.73611,0.66842,0.44382,0.39352,0.55882,0.62273,0.5303,0.44059,0.565,0.62019,0.63592
0.97596,0.84302,0.52315,0.2156,0.088542,0.25,0.6134,0.9381,0.87054,0.64019,0.28505,0.16292,0.24757,0.57212,0.89048,0.875,0.71053,0.31771,0.57979,0.6875,0.35047,0.36574,0.62981,0.53158,0.4292,0.64796,0.65909,0.40826,0.50952,0.5,0.61579,0.61275,0.49554,0.35437,0.63182,0.5,0.5404,0.55093,0.60294,0.41848
0.96903,0.92411,0.55941,0.29439,0.16019,0.37395,0.72857,0.95872,0.83028,0.55376,0.255,0.16087,0.40789,0.6913,0.93243,0.7844,0.36818,0.44175,0.71101,0.63426,0.38559,0.70918,0.64091,0.46698,0.64953,0.68878,0.415,0.50446,0.63084,0.66146,0.58081,0.48469,0.62273,0.55825,0.52358,0.5099,0.6028,0.51802,0.52358,0.57619
0.96667,0.91827,0.59914,0.17327,0.14205,0.34536,0.65596,0.92718,0.935,0.56061,0.215,0.15591,0.37611,0.66216,0.88265,0.73113,0.54706,0.32547,0.73232,0.635,0.41038,0.62621,0.78037,0.47449,0.46277,0.68812,0.545,0.43684,0.665,0.53182,0.57212,0.5495,0.4596,0.57767,0.61413,0.5163,0.56356,0.68333,0.54762,0.59052
0.95313,0.93229,0.5,0.28161,0.12626,0.29747,0.64737,0.83645,0.94444,0.66837,0.45625,0.13235,0.29688,0.58854,0.86224,0.91146,0.80864,0.48969,0.2957,0.645,0.675,0.31863,0.49537,0.70482,0.51596,0.38333,0.63298,0.6978,0.40116,0.69186,0.45408,0.41071,0.61236,0.57065,0.51563,0.54592,0.52247,0.57813,0.43548,0.59474
0.96067,0.88824,0.64286,0.25949,0.17222,0.17532,0.61828,0.81169,0.86,0.77957,0.48734,0.14789,0.16848,0.38068,0.52976,0.86232,0.23718,0.61236,0.8038,0.40116,0.44375,0.69277,0.69277,0.41071,0.43333,0.72222,0.71687,0.36429,0.3629,0.77703,0.48171,0.40341,0.75974,0.66892,0.44643,0.43671,0.55233,0.60897,0.32692,0.56494
0.93182,0.91848,0.68692,0.2767,0.21078,0.22727,0.445,0.84234,0.94037,0.82381,0.56061,0.2598,0.16509,0.29439,0.46581,0.73762,0.835,0.3785,0.22368,0.70225,0.7337,0.445,0.26768,0.73438,0.81019,0.50481,0.24775,0.65044,0.7783,0.60096,0.3066,0.49065,0.81122,0.61429,0.40957,0.53241,0.73711,0.64286,0.45673,0.4115
0.94608,0.92544,0.55825,0.26522,0.15,0.23113,0.65315,0.92857,0.88938,0.66146,0.23737,0.16292,0.34375,0.67117,0.94091,0.83028,0.52551,0.29082,0.64783,0.72768,0.305,0.57979,0.69048,0.47248,0.47159,0.67476,0.52804,0.38426,0.58636,0.43868,0.54396,0.49115,0.42035,0.53723,0.48558,0.49048,0.58636,0.61842,0.47196,0.5
0.99558,0.8578,0.51739,0.23611,0.087156,0.41589,0.67822,0.93534,0.85652,0.63043,0.17411,0.13136,0.335,0.71951,0.93056,0.85052,0.44907,0.36408,0.68981,0.5885,0.37611,0.65086,0.67431,0.46121,0.53302,0.66832,0.48319,0.47087,0.7521,0.49048,0.61792,0.51149,0.55983,0.64414,0.52105,0.45833,0.57619,0.59735,0.51942,0.49561
0.99541,0.89732,0.59896,0.26695,0.12857,0.2598,0.64796,0.93627,0.85909,0.62981,0.32547,0.12755,0.22477,0.60294,0.91981,0.89286,0.71078,0.32524,0.49099,0.74176,0.4901,0.34685,0.72596,0.615,0.44286,0.55505,0.68584,0.42233,0.43333,0.51415,0.60849,0.61058,0.52857,0.46396,0.52404,0.53947,0.47685,0.48729,0.56422,0.48585
0.9593,0.86264,0.4951,0.29646,0.16489,0.24699,0.54592,0.825,0.94608,0.755,0.34574,0.14216,0.20968,0.40094,0.78804,0.93925,0.48661,0.775,0.46277,0.34756,0.56771,0.71354,0.315,0.34536,0.80093,0.59694,0.33511,0.43258,0.7602,0.36598,0.49545,0.51667,0.48469,0.48851,0.57339,0.61667,0.36224,0.56373,0.68137,0.5
0.95545,0.83824,0.675,0.24747,0.14352,0.26147,0.39655,0.82673,0.96903,0.89352,0.59896,0.36574,0.15591,0.28632,0.5,0.81776,0.59901,0.19697,0.61111,0.8066,0.53947,0.18617,0.625,0.86321,0.48058,0.22959,0.55051,0.81683,0.475,0.24537,0.52232,0.7043,0.45909,0.355,0.58962,0.73611,0.43125,0.26289,0.63084,0.775
0.99485,0.90594,0.695,0.41071,0.22778,0.3125,0.45213,0.79255,0.98148,0.85784,0.68692,0.415,0.29381,0.24432,0.45294,0.67553,0.85922,0.67614,0.39352,0.445,0.79444,0.8125,0.48876,0.36813,0.7,0.86111,0.46023,0.3631,0.63187,0.6875,0.75,0.45109,0.44886,0.57813,0.79891,0.52315,0.4375,0.52469,0.63587,0.53804
0.9955,0.90104,0.62019,0.285,0.086364,0.31308,0.64286,0.89823,0.92273,0.63362,0.28899,0.11058,0.23113,0.5303,0.89894,0.90865,0.70792,0.35909,0.465,0.79545,0.43694,0.38021,0.64623,0.68056,0.29386,0.525,0.63514,0.40306,0.47685,0.38288,0.47685,0.58108,0.43043,0.445,0.58411,0.47449,0.51364,0.59043,0.61215,0.45327
0.99565,0.91739,0.51835,0.22477,0.10952,0.35795,0.64953,0.94091,0.77604,0.47549,0.3018,0.13636,0.29167,0.67453,0.84579,0.83333,0.44017,0.32895,0.66827,0.63426,0.40826,0.60256,0.80631,0.44811,0.39904,0.72105,0.49083,0.43694,0.64019,0.57767,0.63761,0.53365,0.52315,0.61111,0.58962,0.54661,0.56957,0.55505,0.52151,0.65566
0.97727,0.88725,0.565,0.27604,0.15104,0.31771,0.69192,0.92347,0.8871,0.67476,0.24123,0.14356,0.37379,0.595,0.935,0.9,0.60455,0.30093,0.63861,0.68584,0.5,0.45408,0.75,0.43684,0.35204,0.7,0.65888,0.40086,0.44783,0.48131,0.60648,0.61881,0.51905,0.48925,0.62844,0.52119,0.51339,0.65054,0.53125,0.55
0.99537,0.91204,0.55051,0.21134,0.073276,0.25,0.58673,0.92424,0.90952,0.70792,0.35096,0.086735,0.17677,0.49048,0.7598,0.94811,0.78155,0.635,0.305,0.54301,0.70098,0.38725,0.3932,0.69681,0.55288,0.30263,0.54348,0.65566,0.50472,0.55909,0.45755,0.4213,0.54245,0.65464,0.5125,0.49115,0.5101,0.51802,0.43204,0.48611
0.94944,0.85484,0.65054,0.24479,0.12069,0.3141,0.58791,0.77841,0.89241,0.80556,0.46111,0.26344,0.14796,0.42262,0.66129,0.82778,0.20745,0.46629,0.76882,0.66854,0.28125,0.51235,0.81765,0.44937,0.24725,0.64943,0.64286,0.39691,0.37245,0.69355,0.51667,0.31443,0.60938,0.72778,0.39899,0.40116,0.6358,0.64286,0.4593,0.31319
0.91748,0.88362,0.67526,0.37245,0.13366,0.205,0.4802,0.70225,0.89063,0.855,0.68617,0.42793,0.17961,0.24747,0.49048,0.76882,0.76374,0.35714,0.28125,0.67143,0.72596,0.48295,0.26577,0.58929,0.75773,0.43981,0.35263,0.58247,0.74479,0.65625,0.37745,0.3866,0.73438,0.7233,0.44271,0.375,0.55825,0.6681,0.49537,0.38421
0.97826,0.87745,0.55804,0.245,0.077982,0.32178,0.69712,0.92609,0.9086,0.57207,0.23558,0.16972,0.24537,0.63402,0.90686,0.82323,0.51339,0.27604,0.63592,0.6681,0.40265,0.56818,0.73558,0.5,0.37619,0.71364,0.56186,0.30808,0.40291,0.5,0.585,0.62719,0.47727,0.60849,0.62371,0.48558,0.46117,0.57071,0.38785,0.49048
0.98469,0.90404,0.57813,0.2156,0.094059,0.45575,0.66514,0.93925,0.89048,0.60965,0.23684,0.13063,0.37619,0.67757,0.9486,0.80435,0.56356,0.32273,0.77232,0.63068,0.37879,0.59346,0.7337,0.47034,0.4949,0.7437,0.54327,0.44783,0.58571,0.52857,0.5297,0.50885,0.4951,0.67526,0.58257,0.41364,0.59174,0.71939,0.46698,0.42188
0.97423,0.87838,0.5625,0.24457,0.1699,0.33173,0.70313,0.93564,0.89151,0.67157,0.33158,0.14078,0.32843,0.67526,0.84343,0.91176,0.805,0.2663,0.52717,0.76882,0.53302,0.395,0.64216,0.69626,0.41667,0.53182,0.70982,0.56897,0.34685,0.45238,0.43684,0.52451,0.49432,0.41398,0.62632,0.63679,0.44845,0.495,0.52752,0.57767
0.96602,0.90404,0.54505,0.27604,0.10396,0.29798,0.55941,0.77619,0.91935,0.75243,0.36574,0.15347,0.18878,0.3883,0.75806,0.90686,0.39674,0.77523,0.62632,0.23113,0.44872,0.81683,0.43981,0.33505,0.66518,0.70225,0.29775,0.455,0.70988,0.40099,0.42778,0.75253,0.39674,0.37245,0.55941,0.71759,0.50521,0.4505,0.6134,0.5495
0.95946,0.88462,0.60096,0.37727,0.1,0.29688,0.37245,0.69355,0.92105,0.885,0.675,0.22897,0.16176,0.24227,0.48165,0.76887,0.53879,0.17368,0.5989,0.83981,0.55093,0.17788,0.465,0.80102,0.58051,0.1701,0.57071,0.79915,0.60714,0.27982,0.51442,0.76966,0.46629,0.30729,0.5297,0.805,0.53226,0.32018,0.59677,0.74537
0.92697,0.88947,0.59346,0.45327,0.26887,0.20476,0.44196,0.73232,0.95263,0.84343,0.72596,0.42135,0.25258,0.22043,0.45109,0.63592,0.76966,0.66837,0.37097,0.37879,0.67822,0.8114,0.50935,0.37245,0.59091,0.82039,0.51031,0.37745,0.61735,0.6068,0.73656,0.61429,0.43333,0.54911,0.65789,0.7,0.40341,0.43056,0.63679,0.645
0.017774,0.032255,0.04851,0.036863,0.036326,0.044568,0.044152,0.020927,0.028511,0.050558,0.041835,0.021316,0.04642,0.048632,0.033555,0.033892,0.04473,0.048252,0.045173,0.040912,0.050621,0.051287,0.040705,0.050961,0.049876,0.044096,0.047093,0.045908,0.049396,0.050373,0.050621,0.048759,0.048571,0.047224,0.048737,0.051028,0.047186,0.046778,0.048795,0.048094
0.01743,0.032352,0.045124,0.0462,0.032255,0.047641,0.041312,0.016782,0.035065,0.04801,0.041775,0.036,0.04695,0.040161,0.031904,0.043682,0.048532,0.049027,0.040792,0.046198,0.049594,0.043289,0.047597,0.047512,0.051118,0.048621,0.048472,0.046827,0.045124,0.048632,0.047982,0.046168,0.048319,0.050216,0.048457,0.049117,0.047917,0.052101,0.04793,0.048058
0.0055556,0.031667,0.0482,0.040963,0.04104,0.05308,0.042847,0.023743,0.031284,0.052437,0.048713,0.034756,0.051118,0.039912,0.023172,0.046036,0.050495,0.053591,0.038959,0.051497,0.048583,0.044582,0.045018,0.053617,0.049205,0.049842,0.051195,0.051332,0.047011,0.052622,0.048964,0.054096,0.049752,0.048268,0.052101,0.052899,0.052362,0.055961,0.048795,0.053468
0.015026,0.032776,0.050137,0.047713,0.038091,0.049046,0.052153,0.039291,0.034631,0.050733,0.050248,0.040031,0.047525,0.052568,0.03392,0.038091,0.037302,0.051544,0.052265,0.04753,0.051501,0.052681,0.054217,0.053698,0.052701,0.053213,0.04862,0.050992,0.053412,0.051799,0.051336,0.05609,0.052362,0.053269,0.056981,0.049529,0.052511,0.051568,0.051742,0.056211
0.018206,0.044686,0.055542,0.060393,0.04755,0.052893,0.058874,0.04753,0.029879,0.04816,0.057107,0.045559,0.04651,0.055508,0.057236,0.047659,0.049478,0.058256,0.047685,0.062281,0.051585,0.048275,0.05205,0.052692,0.063807,0.053221,0.055091,0.049109,0.055542,0.059315,0.056548,0.056961,0.045954,0.061366,0.056376,0.056571,0.056968,0.059681,0.057213,0.053587
0.010607,0.027575,0.052333,0.046636,0.038477,0.044188,0.049257,0.043007,0.027155,0.030397,0.0491,0.04889,0.04166,0.044582,0.049878,0.048218,0.042353,0.048949,0.043343,0.048646,0.035365,0.048268,0.046414,0.044518,0.041266,0.048995,0.041264,0.045558,0.035148,0.050894,0.042886,0.050292,0.039156,0.050494,0.051503,0.054551,0.042451,0.049028,0.045839,0.051409
0.014719,0.033225,0.04565,0.049046,0.035379,0.044347,0.043978,0.028672,0.031033,0.048387,0.045399,0.039943,0.049742,0.041338,0.025165,0.036737,0.049117,0.042353,0.041223,0.046414,0.045333,0.047065,0.041653,0.048066,0.050669,0.044398,0.04801,0.044823,0.045839,0.044869,0.050737,0.051951,0.048751,0.045723,0.05036,0.048472,0.048808,0.049205,0.047623,0.047655
0.015478,0.042469,0.045179,0.040982,0.031591,0.045454,0.048645,0.030487,0.038547,0.050593,0.04331,0.038954,0.050253,0.042307,0.022693,0.039631,0.048632,0.049997,0.046969,0.050484,0.047724,0.047713,0.049406,0.053477,0.049082,0.049843,0.051835,0.051195,0.04999,0.048179,0.049665,0.049229,0.047512,0.056571,0.047477,0.051006,0.050733,0.050724,0.050711,0.050065
0.015013,0.030722,0.049028,0.044595,0.037036,0.050733,0.049453,0.035862,0.03115,0.054233,0.045278,0.03936,0.050699,0.051629,0.03782,0.030039,0.051843,0.042325,0.053412,0.048439,0.052511,0.053412,0.044958,0.051195,0.049843,0.054709,0.056236,0.052051,0.054447,0.055178,0.050607,0.051409,0.052946,0.053087,0.049617,0.054457,0.053889,0.048874,0.056805,0.055897
0.019091,0.029026,0.049374,0.040283,0.034397,0.047437,0.049389,0.032187,0.026558,0.041718,0.051367,0.033892,0.033493,0.046451,0.042033,0.025497,0.04657,0.038024,0.050935,0.04943,0.04468,0.043595,0.046362,0.051568,0.044496,0.050086,0.049529,0.049415,0.041609,0.047577,0.04822,0.047075,0.047701,0.047818,0.046665,0.048511,0.046555,0.047655,0.045178,0.051195
0.012791,0.03623,0.049251,0.045565,0.04402,0.046089,0.050884,0.045565,0.019295,0.037435,0.049937,0.048991,0.034756,0.040127,0.052878,0.040778,0.050484,0.049738,0.045825,0.028511,0.052101,0.048606,0.048,0.040855,0.05036,0.05072,0.047437,0.038154,0.049082,0.050205,0.049865,0.045606,0.04533,0.050894,0.047527,0.048319,0.051221,0.05036,0.045756,0.048621
0.004902,0.027841,0.045756,0.046229,0.041704,0.041098,0.053591,0.039501,0.022416,0.023577,0.043007,0.047511,0.042824,0.047444,0.049584,0.042804,0.038613,0.045079,0.050992,0.047893,0.042574,0.041223,0.046582,0.046693,0.044982,0.04063,0.046561,0.049571,0.050277,0.042353,0.048268,0.05266,0.046998,0.045514,0.046201,0.050159,0.049396,0.049571,0.047577,0.047393
0.014298,0.039022,0.04806,0.039302,0.028672,0.042804,0.04943,0.023141,0.031547,0.046379,0.043595,0.038959,0.042456,0.048511,0.030247,0.034235,0.046477,0.04748,0.050903,0.045415,0.046103,0.046329,0.047331,0.051195,0.046558,0.048222,0.045172,0.047071,0.048786,0.049266,0.049889,0.04822,0.047244,0.047109,0.045971,0.049752,0.050086,0.04786,0.048436,0.051423
0.015755,0.024733,0.049396,0.044019,0.035988,0.044342,0.043343,0.018581,0.035827,0.051544,0.043517,0.034133,0.046021,0.043045,0.0235,0.039302,0.045971,0.048928,0.043374,0.046329,0.044797,0.045825,0.045723,0.048457,0.046103,0.046729,0.049265,0.047244,0.046636,0.048268,0.049584,0.050484,0.046201,0.048928,0.04851,0.049742,0.047294,0.047427,0.04851,0.04822
0.016939,0.026558,0.045494,0.037519,0.036988,0.048252,0.045479,0.025261,0.024262,0.049878,0.040982,0.037434,0.045556,0.044869,0.032272,0.043008,0.053989,0.04548,0.044435,0.048124,0.04777,0.047655,0.039936,0.050441,0.051426,0.046058,0.049795,0.050884,0.04717,0.047576,0.048511,0.049505,0.050086,0.048663,0.050737,0.052101,0.045652,0.048991,0.048571,0.04565
0.021045,0.02524,0.052414,0.048156,0.033165,0.051368,0.048995,0.035617,0.024845,0.047527,0.055685,0.033357,0.046582,0.050216,0.034615,0.028672,0.043539,0.050756,0.04727,0.047829,0.046804,0.046101,0.04811,0.050005,0.051545,0.051233,0.049693,0.048089,0.05284,0.049738,0.050292,0.053667,0.051629,0.0516,0.051006,0.050292,0.052946,0.050398,0.051409,0.05036
0.019935,0.033865,0.054573,0.049224,0.039631,0.043125,0.05036,0.044367,0.039774,0.042879,0.056236,0.041832,0.038854,0.051742,0.054457,0.041142,0.048042,0.051629,0.044512,0.05284,0.055542,0.050585,0.050585,0.053667,0.057213,0.04969,0.049381,0.057485,0.061026,0.04824,0.055178,0.052285,0.04857,0.054658,0.054237,0.055796,0.053617,0.055235,0.053067,0.056491
0.023707,0.028159,0.044798,0.044026,0.040284,0.042027,0.049694,0.03445,0.022316,0.037051,0.049878,0.043356,0.035921,0.044019,0.046116,0.04371,0.036965,0.046874,0.038953,0.048417,0.046013,0.049694,0.044435,0.04501,0.037625,0.049027,0.040912,0.044836,0.04026,0.048009,0.044747,0.048328,0.039401,0.047491,0.050711,0.04801,0.044628,0.046741,0.048843,0.046287
0.021928,0.024315,0.048928,0.041114,0.033895,0.040866,0.045155,0.024796,0.029303,0.048268,0.042678,0.038959,0.044858,0.044563,0.022119,0.035827,0.050441,0.045825,0.044522,0.042014,0.045999,0.050903,0.045079,0.047818,0.053213,0.046128,0.04826,0.046793,0.04695,0.048194,0.052209,0.047029,0.04643,0.051426,0.049008,0.048786,0.04695,0.045485,0.04826,0.049752
0.0044248,0.03329,0.046597,0.040792,0.026747,0.047641,0.04645,0.02252,0.032541,0.044996,0.035712,0.030937,0.04717,0.040467,0.024131,0.036021,0.04786,0.047393,0.044476,0.046287,0.045556,0.044241,0.044858,0.046283,0.048457,0.046818,0.045809,0.049182,0.039525,0.048786,0.047181,0.053591,0.04589,0.045424,0.051253,0.047944,0.04822,0.046128,0.049229,0.046827
0.0045872,0.028459,0.050011,0.040675,0.032472,0.043356,0.048222,0.023801,0.033011,0.047331,0.04548,0.03348,0.039902,0.048436,0.026077,0.030983,0.044845,0.046128,0.04745,0.045802,0.049742,0.045155,0.043682,0.048646,0.048472,0.047597,0.043635,0.048663,0.048355,0.048545,0.047396,0.047803,0.048715,0.047333,0.048972,0.046682,0.04806,0.046014,0.047491,0.048545
0.020618,0.035862,0.049505,0.042924,0.038106,0.047237,0.050292,0.037856,0.021928,0.042932,0.049028,0.034397,0.042095,0.047592,0.042493,0.022721,0.047228,0.041667,0.051426,0.052554,0.050556,0.046089,0.046414,0.048252,0.038321,0.049539,0.048654,0.05251,0.043047,0.04889,0.047671,0.052675,0.050484,0.053591,0.047368,0.051233,0.048532,0.0491,0.046101,0.049752
0.020024,0.036308,0.046804,0.043296,0.033573,0.042033,0.052432,0.037519,0.015755,0.029454,0.050011,0.046329,0.037434,0.041751,0.048337,0.037201,0.048757,0.039853,0.048982,0.038252,0.046682,0.040007,0.04657,0.033198,0.049229,0.042393,0.049992,0.038359,0.049937,0.041338,0.047198,0.04727,0.047512,0.047829,0.04777,0.042353,0.055364,0.044628,0.046636,0.041667
0.0051546,0.028764,0.045999,0.053667,0.044104,0.049364,0.051332,0.041705,0.013734,0.034397,0.044798,0.049265,0.0462,0.045711,0.053989,0.048252,0.034089,0.049843,0.046998,0.049694,0.042469,0.041454,0.052986,0.050538,0.046969,0.03623,0.053129,0.052444,0.050538,0.045415,0.045558,0.051876,0.053017,0.050398,0.04166,0.04806,0.052877,0.055487,0.050145,0.051976
0.0045045,0.030186,0.047577,0.04509,0.026515,0.044798,0.046741,0.028221,0.025165,0.04472,0.043374,0.030521,0.040866,0.050159,0.030794,0.027973,0.045199,0.045723,0.049876,0.038365,0.047075,0.049529,0.04642,0.044835,0.042625,0.049937,0.045675,0.049539,0.04806,0.046125,0.04806,0.046824,0.046168,0.049694,0.047641,0.050441,0.047655,0.050711,0.047093,0.048123
0.0043478,0.025411,0.047859,0.039902,0.030247,0.051078,0.046103,0.022119,0.042451,0.049447,0.043533,0.034292,0.043694,0.04548,0.034762,0.035244,0.04589,0.043978,0.046141,0.046329,0.047071,0.045233,0.037407,0.0483,0.048009,0.045954,0.047883,0.047075,0.046379,0.048663,0.046024,0.048917,0.04806,0.045059,0.04777,0.045827,0.046168,0.047597,0.051799,0.046127
0.013525,0.031083,0.049571,0.045565,0.036364,0.04748,0.046362,0.026501,0.032549,0.046128,0.040005,0.03471,0.047655,0.04908,0.024262,0.030487,0.04661,0.044096,0.047782,0.043635,0.047458,0.050292,0.041991,0.050884,0.048222,0.04468,0.045807,0.045494,0.046368,0.048303,0.046998,0.048312,0.048759,0.051835,0.046269,0.045987,0.047228,0.049415,0.047152,0.047432
0.0046296,0.026984,0.049992,0.041344,0.023911,0.041991,0.049734,0.026243,0.027719,0.045199,0.046778,0.028113,0.038199,0.048786,0.042222,0.02112,0.04062,0.048124,0.045999,0.051653,0.045289,0.04822,0.048118,0.047361,0.048751,0.042991,0.046447,0.046127,0.048562,0.047336,0.048387,0.047507,0.048387,0.048252,0.045629,0.047029,0.050242,0.047427,0.048805,0.048094
0.022663,0.036326,0.049415,0.043802,0.034649,0.052501,0.051589,0.044158,0.034503,0.041578,0.052543,0.045606,0.035684,0.053889,0.049045,0.039631,0.041705,0.052878,0.04362,0.049862,0.050192,0.055538,0.041713,0.055961,0.045138,0.051127,0.050205,0.049665,0.048819,0.04776,0.052675,0.047102,0.049782,0.046849,0.049205,0.05284,0.053441,0.050205,0.053735,0.048575
0.026805,0.029588,0.047512,0.048819,0.033663,0.040261,0.049712,0.048417,0.031591,0.035029,0.047821,0.046958,0.037694,0.043296,0.048786,0.04362,0.044434,0.046741,0.042439,0.045808,0.043682,0.053269,0.041874,0.053667,0.043421,0.047759,0.048995,0.050065,0.044423,0.044858,0.047982,0.04943,0.04501,0.044026,0.050691,0.048396,0.048928,0.043697,0.04811,0.049889
0.012941,0.032255,0.046923,0.042932,0.025387,0.04645,0.045018,0.024112,0.029554,0.046958,0.041533,0.035827,0.041338,0.04889,0.028496,0.038199,0.047228,0.045565,0.047393,0.043697,0.046128,0.047224,0.043186,0.048795,0.047261,0.043058,0.050373,0.046362,0.048319,0.048337,0.049265,0.045275,0.047623,0.047396,0.049172,0.049008,0.049116,0.049742,0.047093,0.048786
0.011361,0.029316,0.050398,0.039302,0.028764,0.04685,0.045178,0.022721,0.030247,0.045679,0.04353,0.031811,0.047261,0.045155,0.020927,0.036897,0.045652,0.044547,0.039548,0.051426,0.048737,0.047477,0.046013,0.045947,0.050505,0.039969,0.048843,0.046368,0.048066,0.048715,0.049663,0.047029,0.049505,0.047512,0.047228,0.04695,0.047071,0.04533,0.048457,0.050398
0.01532,0.030834,0.048641,0.044726,0.036863,0.046141,0.046582,0.024029,0.029978,0.046471,0.048268,0.034089,0.046471,0.047512,0.036355,0.030376,0.039501,0.046013,0.052051,0.04362,0.048457,0.048874,0.047444,0.044419,0.048808,0.047576,0.042843,0.053087,0.045155,0.048571,0.050884,0.049447,0.053297,0.051066,0.049617,0.046693,0.050494,0.049997,0.047818,0.048663
