0.63362,0.56758,0.74128,0.53819,0.57898,0.34401,0.38965,0.99428,0.87315
0.71742,0.88286,0.45958,1.0567,0.72037,0.8114,0.58646,0.36878,0.72908
0.62683,0.61769,1.2785,0.41727,1.1072,0.45148,1.1511,0.92917,0.66451
1.0491,1.3098,0.66783,0.69721,0.63828,0.3137,0.66698,0.64891,0.93123
0.59261,0.58222,0.60786,0.93265,1.1065,0.85951,0.54645,0.68772,0.75721
0.43083,0.69265,0.59671,0.85888,0.54963,1.0872,0.94941,0.63942,0.96701
0.81491,0.71586,0.64126,0.52978,0.97425,0.73444,1.1686,0.67921,1.1326
0.42137,0.58571,0.61247,0.54444,0.88177,0.72621,0.90195,0.31106,1.5433
0.58154,0.51674,0.85773,0.45407,0.72477,0.63305,0.35244,0.23454,0.53694
0.91201,0.7225,0.7634,0.45383,0.72884,0.8585,0.91905,0.6728,0.58597
0.81434,0.92487,0.74256,0.72429,0.60692,0.63029,0.84264,0.55624,0.93575
0.46509,0.64923,0.74491,0.72545,0.66907,0.68486,0.23142,0.68288,1.1444
0.91685,0.74614,0.47846,0.70678,0.71007,1.2428,1.4141,0.79926,1.2098
0.93366,0.32695,0.61147,0.70279,0.75772,0.50841,0.6152,0.37992,0.85688
1.0179,0.87033,0.8084,0.51137,0.77758,0.81126,0.76678,0.95531,0.74074
0.55274,0.51155,0.51639,0.87349,0.98619,0.58977,0.76162,0.71809,1.354
0.80022,0.6366,0.48785,0.39122,0.55203,0.5519,0.95655,0.82825,1.2071
1.0685,0.65397,0.81596,0.31526,1.2018,0.78954,0.73643,0.46358,1.0015
0.76433,0.71517,0.39394,0.70212,0.80456,0.7825,0.48445,0.923,0.90418
0.53818,0.79685,0.62974,0.64628,0.77569,0.90587,0.48496,1.2366,0.64867
0.6998,0.39727,0.87191,0.67037,0.75865,0.8983,0.74441,0.54553,0.51331
0.81853,0.65757,0.80542,0.59529,0.50886,1.2309,0.9256,0.8654,1.0327
0.56333,0.53034,0.56413,0.41784,0.61095,0.70199,0.9662,0.62207,2.4765
0.49498,0.95718,0.61667,0.61246,0.73345,0.55889,1.0988,1.0462,1.2353
0.69476,0.51542,0.66289,0.85246,0.64259,0.57332,0.93117,0.49321,0.60283
0.77081,0.89999,0.58158,0.4173,1.0274,0.64885,0.52604,0.8007,0.45074
0.74612,0.617,0.50434,0.45186,0.52502,0.9857,0.84651,1.1377,1.7874
0.85843,0.73016,0.41525,0.60308,0.49141,1.1645,0.31319,0.90013,0.7824
0.32307,0.6661,0.49844,0.92233,1.0518,0.44154,0.35025,0.71186,1.1208
1.0613,0.56673,0.50706,0.66482,0.48755,1.0359,0.60585,0.8099,1.3339
