-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.063168013239010223e-01,-9.063168013239011334e-01,-9.063168013239011334e-01,-9.063168013239011334e-01
-7.694065282342846812e-01,-7.694065282342845702e-01,-7.694065282342845702e-01,-7.694065282342845702e-01
-7.717456001209505034e-01,-7.717456001209508365e-01,-7.717456001209506145e-01,-7.717456001209507255e-01
-8.914660467803783295e-01,-8.914660467803784405e-01,-8.914660467803782185e-01,-8.914660467803784405e-01
-9.801290759009230191e-01,-9.801290759009230191e-01,-9.801290759009229081e-01,-9.801290759009230191e-01
-9.309028937157299843e-01,-9.309028937157299843e-01,-9.309028937157300954e-01,-9.309028937157297623e-01
-7.693520903645343356e-01,-7.693520903645340026e-01,-7.693520903645344466e-01,-7.693520903645338915e-01
-6.029199019244360080e-01,-6.029199019244355640e-01,-6.029199019244358970e-01,-6.029199019244353419e-01
-5.261230334604690695e-01,-5.261230334604686254e-01,-5.261230334604690695e-01,-5.261230334604685144e-01
-5.423084899947875348e-01,-5.423084899947870907e-01,-5.423084899947875348e-01,-5.423084899947873128e-01
-6.159197404646470364e-01,-6.159197404646468144e-01,-6.159197404646468144e-01,-6.159197404646469254e-01
-6.806576283120616688e-01,-6.806576283120616688e-01,-6.806576283120614468e-01,-6.806576283120618909e-01
-6.631911598306297062e-01,-6.631911598306300393e-01,-6.631911598306294842e-01,-6.631911598306302613e-01
-5.512451058335345877e-01,-5.512451058335348097e-01,-5.512451058335342546e-01,-5.512451058335352538e-01
-3.907934139172451471e-01,-3.907934139172455912e-01,-3.907934139172448695e-01,-3.907934139172457022e-01
-2.354156936471043515e-01,-2.354156936471048511e-01,-2.354156936471041572e-01,-2.354156936471046846e-01
-1.185816762811401914e-01,-1.185816762811403025e-01,-1.185816762811398584e-01,-1.185816762811403580e-01
-4.574582161625123655e-02,-4.574582161625145860e-02,-4.574582161625140309e-02,-4.574582161625112553e-02
-1.239358659587574962e-02,-1.239358659587552758e-02,-1.239358659587563860e-02,-1.239358659587552758e-02
-2.621586814922172159e-02,-2.621586814922194364e-02,-2.621586814922216568e-02,-2.621586814922166608e-02
-8.684262909439260936e-02,-8.684262909439305345e-02,-8.684262909439310896e-02,-8.684262909439299793e-02
-1.441855611308468510e-01,-1.441855611308476004e-01,-1.441855611308472951e-01,-1.441855611308475171e-01
-1.132681683185742250e-01,-1.132681683185753907e-01,-1.132681683185748356e-01,-1.132681683185750993e-01
6.348887821657378527e-03,6.348887821656101771e-03,6.348887821656878927e-03,6.348887821656767905e-03
8.732289701103873591e-02,8.732289701103773671e-02,8.732289701103823631e-02,8.732289701103851387e-02
4.971479241071491417e-02,4.971479241071458111e-02,4.971479241071474764e-02,4.971479241071496968e-02
-2.861624972839726944e-02,-2.861624972839788006e-02,-2.861624972839793557e-02,-2.861624972839743597e-02
-1.242746154339585685e-02,-1.242746154339663400e-02,-1.242746154339674503e-02,-1.242746154339630094e-02
1.157863538491047395e-01,1.157863538491035738e-01,1.157863538491036848e-01,1.157863538491041289e-01
2.648716283573991914e-01,2.648716283573978592e-01,2.648716283573983588e-01,2.648716283573986363e-01
3.499543045081566772e-01,3.499543045081555670e-01,3.499543045081564552e-01,3.499543045081561776e-01
3.675252258328903787e-01,3.675252258328882138e-01,3.675252258328890465e-01,3.675252258328897126e-01
3.882599473378540722e-01,3.882599473378499089e-01,3.882599473378507415e-01,3.882599473378531840e-01
4.206123524192332819e-01,4.206123524192281748e-01,4.206123524192286744e-01,4.206123524192325047e-01
4.250438910670961135e-01,4.250438910670906179e-01,4.250438910670904513e-01,4.250438910670955028e-01
4.123085868560125711e-01,4.123085868560071865e-01,4.123085868560064093e-01,4.123085868560122380e-01
4.494963229174895880e-01,4.494963229174847585e-01,4.494963229174834263e-01,4.494963229174893105e-01
5.402806761479727049e-01,5.402806761479691522e-01,5.402806761479674869e-01,5.402806761479725939e-01
6.740576814253258497e-01,6.740576814253236293e-01,6.740576814253221860e-01,6.740576814253256277e-01
8.317511859473385449e-01,8.317511859473385449e-01,8.317511859473375457e-01,8.317511859473389890e-01
9.128358368680875579e-01,9.128358368680888901e-01,9.128358368680888901e-01,9.128358368680882240e-01
8.688246595248583226e-01,8.688246595248604320e-01,8.688246595248612092e-01,8.688246595248587667e-01
7.272513054100413488e-01,7.272513054100431251e-01,7.272513054100444574e-01,7.272513054100406826e-01
5.734306330855871714e-01,5.734306330855876155e-01,5.734306330855889478e-01,5.734306330855850620e-01
5.288259072962799845e-01,5.288259072962797624e-01,5.288259072962806506e-01,5.288259072962779861e-01
5.831347072640924445e-01,5.831347072640913343e-01,5.831347072640911122e-01,5.831347072640902240e-01
7.114082379191766226e-01,7.114082379191751793e-01,7.114082379191741801e-01,7.114082379191748462e-01
8.560156841851992437e-01,8.560156841851980225e-01,8.560156841851972453e-01,8.560156841851985776e-01
9.036620313005760963e-01,9.036620313005758742e-01,9.036620313005757632e-01,9.036620313005767624e-01
8.339468908796808799e-01,8.339468908796817681e-01,8.339468908796824342e-01,8.339468908796825453e-01
6.847117751704155930e-01,6.847117751704170363e-01,6.847117751704179245e-01,6.847117751704168143e-01
5.703091006664654516e-01,5.703091006664667839e-01,5.703091006664683382e-01,5.703091006664647855e-01
5.747546628903306143e-01,5.747546628903326127e-01,5.747546628903337229e-01,5.747546628903292820e-01
6.489663638156319969e-01,6.489663638156338843e-01,6.489663638156339953e-01,6.489663638156299985e-01
7.712369618021109874e-01,7.712369618021120976e-01,7.712369618021115425e-01,7.712369618021093221e-01
8.484463261399215472e-01,8.484463261399217693e-01,8.484463261399208811e-01,8.484463261399211031e-01
8.342966522064034773e-01,8.342966522064020340e-01,8.342966522064014789e-01,8.342966522064042545e-01
7.389593008420500819e-01,7.389593008420478615e-01,7.389593008420479725e-01,7.389593008420520803e-01
6.156096052018225073e-01,6.156096052018198428e-01,6.156096052018209530e-01,6.156096052018246167e-01
5.772746256862033576e-01,5.772746256862008041e-01,5.772746256862028025e-01,5.772746256862046899e-01
