1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000444e+00,8.186096974087014866e-01,8.207715993464816950e-01,8.186096974087012645e-01,8.215179322351096047e-01,8.212492590861115715e-01,8.207715993464816950e-01,8.212492590861114605e-01,8.207859964879546943e-01,8.186096974087014866e-01,1.000000000000000444e+00,8.186096974087013756e-01,8.214762399280927108e-01,8.196056702488687673e-01,8.214762399280925997e-01,8.212492590861115715e-01,8.217200035154795801e-01,8.212492590861115715e-01,8.207715993464816950e-01,8.186096974087013756e-01,1.000000000000000444e+00,8.212492590861114605e-01,8.215179322351096047e-01,8.186096974087011535e-01,8.207859964879546943e-01,8.212492590861114605e-01,8.207715993464815840e-01,8.186096974087012645e-01,8.214762399280927108e-01,8.212492590861114605e-01,1.000000000000000444e+00,8.196056702488685453e-01,8.217200035154795801e-01,8.186096974087013756e-01,8.214762399280927108e-01,8.212492590861115715e-01,8.215179322351096047e-01,8.196056702488687673e-01,8.215179322351096047e-01,8.196056702488685453e-01,1.000000000000000444e+00,8.196056702488685453e-01,8.215179322351096047e-01,8.196056702488685453e-01,8.215179322351097158e-01,8.212492590861115715e-01,8.214762399280925997e-01,8.186096974087011535e-01,8.217200035154795801e-01,8.196056702488685453e-01,1.000000000000000444e+00,8.212492590861114605e-01,8.214762399280927108e-01,8.186096974087013756e-01,8.207715993464816950e-01,8.212492590861115715e-01,8.207859964879546943e-01,8.186096974087013756e-01,8.215179322351096047e-01,8.212492590861114605e-01,1.000000000000000444e+00,8.186096974087013756e-01,8.207715993464818061e-01,8.212492590861114605e-01,8.217200035154795801e-01,8.212492590861114605e-01,8.214762399280927108e-01,8.196056702488685453e-01,8.214762399280927108e-01,8.186096974087013756e-01,1.000000000000000444e+00,8.186096974087012645e-01,8.207859964879546943e-01,8.212492590861115715e-01,8.207715993464815840e-01,8.212492590861115715e-01,8.215179322351097158e-01,8.186096974087013756e-01,8.207715993464818061e-01,8.186096974087012645e-01,1.000000000000000444e+00
9.999999999999994449e-01,5.488733152856365427e-01,5.826710281523936885e-01,5.488733152856364317e-01,5.974936531306292986e-01,5.902912402226889732e-01,5.826710281523939106e-01,5.902912402226888622e-01,5.810104798047552865e-01,5.488733152856365427e-01,9.999999999999994449e-01,5.488733152856366537e-01,5.970682857516056430e-01,5.717113760535370570e-01,5.970682857516058650e-01,5.902912402226888622e-01,6.008494984597607669e-01,5.902912402226887512e-01,5.826710281523936885e-01,5.488733152856366537e-01,9.999999999999994449e-01,5.902912402226887512e-01,5.974936531306292986e-01,5.488733152856365427e-01,5.810104798047552865e-01,5.902912402226887512e-01,5.826710281523939106e-01,5.488733152856364317e-01,5.970682857516056430e-01,5.902912402226887512e-01,9.999999999999994449e-01,5.717113760535369460e-01,6.008494984597607669e-01,5.488733152856365427e-01,5.970682857516057540e-01,5.902912402226887512e-01,5.974936531306292986e-01,5.717113760535370570e-01,5.974936531306292986e-01,5.717113760535369460e-01,9.999999999999994449e-01,5.717113760535370570e-01,5.974936531306294096e-01,5.717113760535369460e-01,5.974936531306292986e-01,5.902912402226889732e-01,5.970682857516058650e-01,5.488733152856365427e-01,6.008494984597607669e-01,5.717113760535370570e-01,9.999999999999994449e-01,5.902912402226888622e-01,5.970682857516058650e-01,5.488733152856364317e-01,5.826710281523939106e-01,5.902912402226888622e-01,5.810104798047552865e-01,5.488733152856365427e-01,5.974936531306294096e-01,5.902912402226888622e-01,9.999999999999994449e-01,5.488733152856365427e-01,5.826710281523939106e-01,5.902912402226888622e-01,6.008494984597607669e-01,5.902912402226887512e-01,5.970682857516057540e-01,5.717113760535369460e-01,5.970682857516058650e-01,5.488733152856365427e-01,9.999999999999994449e-01,5.488733152856364317e-01,5.810104798047552865e-01,5.902912402226887512e-01,5.826710281523939106e-01,5.902912402226887512e-01,5.974936531306292986e-01,5.488733152856364317e-01,5.826710281523939106e-01,5.488733152856364317e-01,9.999999999999994449e-01
9.999999999999997780e-01,5.318090907275674351e-01,5.588599702749335041e-01,5.318090907275668799e-01,6.011506055385484881e-01,5.790207797828754721e-01,5.588599702749338372e-01,5.790207797828753611e-01,5.521900453731299896e-01,5.318090907275674351e-01,9.999999999999997780e-01,5.318090907275676571e-01,6.021057304765120577e-01,5.982366248453551139e-01,6.021057304765118356e-01,5.790207797828759162e-01,6.093434597659103114e-01,5.790207797828756942e-01,5.588599702749335041e-01,5.318090907275676571e-01,9.999999999999997780e-01,5.790207797828755831e-01,6.011506055385485991e-01,5.318090907275669910e-01,5.521900453731304337e-01,5.790207797828755831e-01,5.588599702749337261e-01,5.318090907275668799e-01,6.021057304765120577e-01,5.790207797828755831e-01,9.999999999999997780e-01,5.982366248453545587e-01,6.093434597659100893e-01,5.318090907275669910e-01,6.021057304765113916e-01,5.790207797828752501e-01,6.011506055385484881e-01,5.982366248453551139e-01,6.011506055385485991e-01,5.982366248453545587e-01,9.999999999999997780e-01,5.982366248453545587e-01,6.011506055385487102e-01,5.982366248453545587e-01,6.011506055385484881e-01,5.790207797828754721e-01,6.021057304765118356e-01,5.318090907275669910e-01,6.093434597659100893e-01,5.982366248453545587e-01,9.999999999999997780e-01,5.790207797828754721e-01,6.021057304765113916e-01,5.318090907275666579e-01,5.588599702749338372e-01,5.790207797828759162e-01,5.521900453731304337e-01,5.318090907275669910e-01,6.011506055385487102e-01,5.790207797828754721e-01,9.999999999999997780e-01,5.318090907275669910e-01,5.588599702749338372e-01,5.790207797828753611e-01,6.093434597659103114e-01,5.790207797828755831e-01,6.021057304765113916e-01,5.982366248453545587e-01,6.021057304765113916e-01,5.318090907275669910e-01,9.999999999999997780e-01,5.318090907275667689e-01,5.521900453731299896e-01,5.790207797828756942e-01,5.588599702749337261e-01,5.790207797828752501e-01,6.011506055385484881e-01,5.318090907275666579e-01,5.588599702749338372e-01,5.318090907275667689e-01,9.999999999999997780e-01
1.000000000000000000e+00,7.378314076128029697e-01,7.089825324147919217e-01,7.378314076128025256e-01,7.789735982754115717e-01,7.446110487959762825e-01,7.089825324147920327e-01,7.446110487959760604e-01,7.039852103209722767e-01,7.378314076128029697e-01,1.000000000000000000e+00,7.378314076128030807e-01,7.859092244510936798e-01,8.236102526307764737e-01,7.859092244510932357e-01,7.446110487959773927e-01,7.888507240521809294e-01,7.446110487959770596e-01,7.089825324147919217e-01,7.378314076128030807e-01,1.000000000000000000e+00,7.446110487959768376e-01,7.789735982754120158e-01,7.378314076128025256e-01,7.039852103209728318e-01,7.446110487959763935e-01,7.089825324147921437e-01,7.378314076128025256e-01,7.859092244510936798e-01,7.446110487959768376e-01,1.000000000000000000e+00,8.236102526307761407e-01,7.888507240521803743e-01,7.378314076128028587e-01,7.859092244510929026e-01,7.446110487959767266e-01,7.789735982754115717e-01,8.236102526307764737e-01,7.789735982754120158e-01,8.236102526307761407e-01,1.000000000000000000e+00,8.236102526307758076e-01,7.789735982754119048e-01,8.236102526307756966e-01,7.789735982754116828e-01,7.446110487959762825e-01,7.859092244510932357e-01,7.378314076128025256e-01,7.888507240521803743e-01,8.236102526307758076e-01,1.000000000000000000e+00,7.446110487959765045e-01,7.859092244510923475e-01,7.378314076128020815e-01,7.089825324147920327e-01,7.446110487959773927e-01,7.039852103209728318e-01,7.378314076128028587e-01,7.789735982754119048e-01,7.446110487959765045e-01,1.000000000000000000e+00,7.378314076128024146e-01,7.089825324147921437e-01,7.446110487959760604e-01,7.888507240521809294e-01,7.446110487959763935e-01,7.859092244510929026e-01,8.236102526307756966e-01,7.859092244510923475e-01,7.378314076128024146e-01,1.000000000000000000e+00,7.378314076128019705e-01,7.039852103209722767e-01,7.446110487959770596e-01,7.089825324147921437e-01,7.446110487959767266e-01,7.789735982754116828e-01,7.378314076128020815e-01,7.089825324147921437e-01,7.378314076128019705e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.021852014625972860e-01,8.702760461062564179e-01,9.021852014625971750e-01,9.180396664300196630e-01,9.035262827154550980e-01,8.702760461062564179e-01,9.035262827154549869e-01,8.714525386228235693e-01,9.021852014625972860e-01,1.000000000000000000e+00,9.021852014625970639e-01,9.375723689139041639e-01,9.522765089174147768e-01,9.375723689139038308e-01,9.035262827154553200e-01,9.370458900737467234e-01,9.035262827154552090e-01,8.702760461062564179e-01,9.021852014625970639e-01,1.000000000000000000e+00,9.035262827154552090e-01,9.180396664300195519e-01,9.021852014625968419e-01,8.714525386228235693e-01,9.035262827154549869e-01,8.702760461062563069e-01,9.021852014625971750e-01,9.375723689139041639e-01,9.035262827154552090e-01,1.000000000000000000e+00,9.522765089174147768e-01,9.370458900737466124e-01,9.021852014625971750e-01,9.375723689139038308e-01,9.035262827154553200e-01,9.180396664300196630e-01,9.522765089174147768e-01,9.180396664300195519e-01,9.522765089174147768e-01,1.000000000000000000e+00,9.522765089174144437e-01,9.180396664300196630e-01,9.522765089174145547e-01,9.180396664300194409e-01,9.035262827154550980e-01,9.375723689139038308e-01,9.021852014625968419e-01,9.370458900737466124e-01,9.522765089174144437e-01,1.000000000000000000e+00,9.035262827154550980e-01,9.375723689139037198e-01,9.021852014625969529e-01,8.702760461062564179e-01,9.035262827154553200e-01,8.714525386228235693e-01,9.021852014625971750e-01,9.180396664300196630e-01,9.035262827154550980e-01,1.000000000000000000e+00,9.021852014625968419e-01,8.702760461062563069e-01,9.035262827154549869e-01,9.370458900737467234e-01,9.035262827154549869e-01,9.375723689139038308e-01,9.522765089174145547e-01,9.375723689139037198e-01,9.021852014625968419e-01,1.000000000000000000e+00,9.021852014625967309e-01,8.714525386228235693e-01,9.035262827154552090e-01,8.702760461062563069e-01,9.035262827154553200e-01,9.180396664300194409e-01,9.021852014625969529e-01,8.702760461062563069e-01,9.021852014625967309e-01,1.000000000000000000e+00
1.000000000000000444e+00,8.423136745738112330e-01,8.487351932059777893e-01,8.423136745738120101e-01,8.110011877293104021e-01,8.444189439480525028e-01,8.487351932059776782e-01,8.444189439480526138e-01,8.481348401486710209e-01,8.423136745738112330e-01,1.000000000000000444e+00,8.423136745738110109e-01,8.392147097407147704e-01,8.037747654695636124e-01,8.392147097407148815e-01,8.444189439480512815e-01,8.417518808435581201e-01,8.444189439480516146e-01,8.487351932059777893e-01,8.423136745738110109e-01,1.000000000000000444e+00,8.444189439480520587e-01,8.110011877293101801e-01,8.423136745738115660e-01,8.481348401486706878e-01,8.444189439480523918e-01,8.487351932059775672e-01,8.423136745738120101e-01,8.392147097407147704e-01,8.444189439480520587e-01,1.000000000000000444e+00,8.037747654695643895e-01,8.417518808435586752e-01,8.423136745738113440e-01,8.392147097407155476e-01,8.444189439480521697e-01,8.110011877293104021e-01,8.037747654695636124e-01,8.110011877293101801e-01,8.037747654695643895e-01,1.000000000000000444e+00,8.037747654695643895e-01,8.110011877293100691e-01,8.037747654695646116e-01,8.110011877293101801e-01,8.444189439480525028e-01,8.392147097407148815e-01,8.423136745738115660e-01,8.417518808435586752e-01,8.037747654695643895e-01,1.000000000000000444e+00,8.444189439480520587e-01,8.392147097407155476e-01,8.423136745738116771e-01,8.487351932059776782e-01,8.444189439480512815e-01,8.481348401486706878e-01,8.423136745738113440e-01,8.110011877293100691e-01,8.444189439480520587e-01,1.000000000000000444e+00,8.423136745738116771e-01,8.487351932059774562e-01,8.444189439480526138e-01,8.417518808435581201e-01,8.444189439480523918e-01,8.392147097407155476e-01,8.037747654695646116e-01,8.392147097407155476e-01,8.423136745738116771e-01,1.000000000000000444e+00,8.423136745738118991e-01,8.481348401486710209e-01,8.444189439480516146e-01,8.487351932059775672e-01,8.444189439480521697e-01,8.110011877293101801e-01,8.423136745738116771e-01,8.487351932059774562e-01,8.423136745738118991e-01,1.000000000000000444e+00
1.000000000000000444e+00,5.603994419511528768e-01,6.359954804702897535e-01,5.603994419511539871e-01,5.388282401275219513e-01,5.959388107217326036e-01,6.359954804702895315e-01,5.959388107217327146e-01,6.281274013934923239e-01,5.603994419511528768e-01,1.000000000000000444e+00,5.603994419511526548e-01,5.635074390311849424e-01,4.574554739635514622e-01,5.635074390311851644e-01,5.959388107217308272e-01,5.696017481133658356e-01,5.959388107217310493e-01,6.359954804702897535e-01,5.603994419511526548e-01,1.000000000000000444e+00,5.959388107217322705e-01,5.388282401275217293e-01,5.603994419511539871e-01,6.281274013934917688e-01,5.959388107217324926e-01,6.359954804702896425e-01,5.603994419511539871e-01,5.635074390311849424e-01,5.959388107217322705e-01,1.000000000000000444e+00,4.574554739635524614e-01,5.696017481133663907e-01,5.603994419511533209e-01,5.635074390311860526e-01,5.959388107217318264e-01,5.388282401275219513e-01,4.574554739635514622e-01,5.388282401275217293e-01,4.574554739635524614e-01,1.000000000000000444e+00,4.574554739635527945e-01,5.388282401275213962e-01,4.574554739635530165e-01,5.388282401275217293e-01,5.959388107217326036e-01,5.635074390311851644e-01,5.603994419511539871e-01,5.696017481133663907e-01,4.574554739635527945e-01,1.000000000000000444e+00,5.959388107217320485e-01,5.635074390311863857e-01,5.603994419511539871e-01,6.359954804702895315e-01,5.959388107217308272e-01,6.281274013934917688e-01,5.603994419511533209e-01,5.388282401275213962e-01,5.959388107217320485e-01,1.000000000000000444e+00,5.603994419511538760e-01,6.359954804702891984e-01,5.959388107217327146e-01,5.696017481133658356e-01,5.959388107217324926e-01,5.635074390311860526e-01,4.574554739635530165e-01,5.635074390311863857e-01,5.603994419511538760e-01,1.000000000000000444e+00,5.603994419511540981e-01,6.281274013934923239e-01,5.959388107217310493e-01,6.359954804702896425e-01,5.959388107217318264e-01,5.388282401275217293e-01,5.603994419511539871e-01,6.359954804702891984e-01,5.603994419511540981e-01,1.000000000000000444e+00
1.000000000000000444e+00,2.150673629386620767e-01,3.807881319583875102e-01,2.150673629386631036e-01,3.257361094092627307e-01,3.369655700493184303e-01,3.807881319583871216e-01,3.369655700493187078e-01,3.616662775610250957e-01,2.150673629386620767e-01,1.000000000000000444e+00,2.150673629386619934e-01,3.312920992987213875e-01,1.348641758636182075e-01,3.312920992987218316e-01,3.369655700493169870e-01,3.358437263701702924e-01,3.369655700493170980e-01,3.807881319583875102e-01,2.150673629386619934e-01,1.000000000000000444e+00,3.369655700493184858e-01,3.257361094092629528e-01,2.150673629386636032e-01,3.616662775610250402e-01,3.369655700493185968e-01,3.807881319583872326e-01,2.150673629386631036e-01,3.312920992987213875e-01,3.369655700493184858e-01,1.000000000000000444e+00,1.348641758636193733e-01,3.358437263701706810e-01,2.150673629386625485e-01,3.312920992987226643e-01,3.369655700493178752e-01,3.257361094092627307e-01,1.348641758636182075e-01,3.257361094092629528e-01,1.348641758636193733e-01,1.000000000000000444e+00,1.348641758636198174e-01,3.257361094092624532e-01,1.348641758636202892e-01,3.257361094092624532e-01,3.369655700493184303e-01,3.312920992987218316e-01,2.150673629386636032e-01,3.358437263701706810e-01,1.348641758636198174e-01,1.000000000000000444e+00,3.369655700493180972e-01,3.312920992987229418e-01,2.150673629386631314e-01,3.807881319583871216e-01,3.369655700493169870e-01,3.616662775610250402e-01,2.150673629386625485e-01,3.257361094092624532e-01,3.369655700493180972e-01,1.000000000000000444e+00,2.150673629386631869e-01,3.807881319583867330e-01,3.369655700493187078e-01,3.358437263701702924e-01,3.369655700493185968e-01,3.312920992987226643e-01,1.348641758636202892e-01,3.312920992987229418e-01,2.150673629386631869e-01,1.000000000000000444e+00,2.150673629386634644e-01,3.616662775610250957e-01,3.369655700493170980e-01,3.807881319583872326e-01,3.369655700493178752e-01,3.257361094092624532e-01,2.150673629386631314e-01,3.807881319583867330e-01,2.150673629386634644e-01,1.000000000000000444e+00
1.000000000000000666e+00,-5.162507876018334468e-02,2.394654089425788945e-01,-5.162507876018249120e-02,2.931053479698401132e-01,1.829636018562873501e-01,2.394654089425787280e-01,1.829636018562876276e-01,1.837856725885652076e-01,-5.162507876018334468e-02,1.000000000000000666e+00,-5.162507876018344877e-02,2.890032699461736465e-01,6.753749456161861620e-03,2.890032699461743126e-01,1.829636018562866284e-01,2.696193216532216663e-01,1.829636018562865729e-01,2.394654089425788945e-01,-5.162507876018344877e-02,1.000000000000000666e+00,1.829636018562878497e-01,2.931053479698403907e-01,-5.162507876018199854e-02,1.837856725885652631e-01,1.829636018562874888e-01,2.394654089425785060e-01,-5.162507876018249120e-02,2.890032699461736465e-01,1.829636018562878497e-01,1.000000000000000666e+00,6.753749456163027354e-03,2.696193216532216108e-01,-5.162507876018312958e-02,2.890032699461749233e-01,1.829636018562870170e-01,2.931053479698401132e-01,6.753749456161861620e-03,2.931053479698403907e-01,6.753749456163027354e-03,1.000000000000000666e+00,6.753749456163388176e-03,2.931053479698397801e-01,6.753749456163832265e-03,2.931053479698394471e-01,1.829636018562873501e-01,2.890032699461743126e-01,-5.162507876018199854e-02,2.696193216532216108e-01,6.753749456163388176e-03,1.000000000000000666e+00,1.829636018562870170e-01,2.890032699461750343e-01,-5.162507876018285202e-02,2.394654089425787280e-01,1.829636018562866284e-01,1.837856725885652631e-01,-5.162507876018312958e-02,2.931053479698397801e-01,1.829636018562870170e-01,1.000000000000000666e+00,-5.162507876018229691e-02,2.394654089425783394e-01,1.829636018562876276e-01,2.696193216532216663e-01,1.829636018562874888e-01,2.890032699461749233e-01,6.753749456163832265e-03,2.890032699461750343e-01,-5.162507876018229691e-02,1.000000000000000666e+00,-5.162507876018240793e-02,1.837856725885652076e-01,1.829636018562865729e-01,2.394654089425785060e-01,1.829636018562870170e-01,2.931053479698394471e-01,-5.162507876018285202e-02,2.394654089425783394e-01,-5.162507876018240793e-02,1.000000000000000666e+00
