1.000000000000000888e+00,-9.507547725267859184e-02,2.752808418380491284e-01,1.592053007157450129e-01,1.250576233812161209e-01,-9.507547725267859184e-02,1.000000000000000888e+00,5.026003411684688837e-02,3.219498097649915458e-01,1.592053007157453459e-01,2.752808418380491284e-01,5.026003411684688837e-02,1.000000000000000888e+00,5.026003411684697858e-02,2.752808418380490174e-01,1.592053007157450129e-01,3.219498097649915458e-01,5.026003411684697858e-02,1.000000000000000888e+00,-9.507547725267807837e-02,1.250576233812161209e-01,1.592053007157453459e-01,2.752808418380490174e-01,-9.507547725267807837e-02,1.000000000000000888e+00
1.000000000000000888e+00,-6.155110337203667514e-02,2.956264937300094875e-01,1.243533775893407023e-01,9.441298418749045906e-02,-6.155110337203667514e-02,1.000000000000000888e+00,1.900568961022129355e-01,4.155803079074570361e-01,1.243533775893407578e-01,2.956264937300094875e-01,1.900568961022129355e-01,1.000000000000000888e+00,1.900568961022131853e-01,2.956264937300092099e-01,1.243533775893407023e-01,4.155803079074570361e-01,1.900568961022131853e-01,1.000000000000000888e+00,-6.155110337203647392e-02,9.441298418749045906e-02,1.243533775893407578e-01,2.956264937300092099e-01,-6.155110337203647392e-02,1.000000000000000888e+00
1.000000000000000888e+00,-1.983293895916393712e-03,2.669749926503088289e-01,1.117179463285947194e-01,1.022839130187302575e-01,-1.983293895916393712e-03,1.000000000000000888e+00,3.415692855579346987e-01,5.183106620652386809e-01,1.117179463285945112e-01,2.669749926503088289e-01,3.415692855579346987e-01,1.000000000000000888e+00,3.415692855579350873e-01,2.669749926503086623e-01,1.117179463285947194e-01,5.183106620652386809e-01,3.415692855579350873e-01,1.000000000000000888e+00,-1.983293895916426672e-03,1.022839130187302575e-01,1.117179463285945112e-01,2.669749926503086623e-01,-1.983293895916426672e-03,1.000000000000000888e+00
1.000000000000000888e+00,1.441485560869371074e-03,1.534708856514349073e-01,9.921920181140392314e-02,1.106628129926975623e-01,1.441485560869371074e-03,1.000000000000000888e+00,3.936503203189362088e-01,5.689560300883091948e-01,9.921920181140343742e-02,1.534708856514349073e-01,3.936503203189362088e-01,1.000000000000000888e+00,3.936503203189365419e-01,1.534708856514347131e-01,9.921920181140392314e-02,5.689560300883091948e-01,3.936503203189365419e-01,1.000000000000000888e+00,1.441485560869234031e-03,1.106628129926975623e-01,9.921920181140343742e-02,1.534708856514347131e-01,1.441485560869234031e-03,1.000000000000000888e+00
1.000000000000000888e+00,-9.810722790341819266e-02,1.370809166471864682e-03,5.002802588779681203e-02,8.143369656022197978e-02,-9.810722790341819266e-02,1.000000000000000888e+00,2.727627761943056117e-01,5.377007985590642747e-01,5.002802588779609039e-02,1.370809166471864682e-03,2.727627761943056117e-01,1.000000000000000888e+00,2.727627761943059448e-01,1.370809166471607943e-03,5.002802588779681203e-02,5.377007985590642747e-01,2.727627761943059448e-01,1.000000000000000888e+00,-9.810722790341869226e-02,8.143369656022197978e-02,5.002802588779609039e-02,1.370809166471607943e-03,-9.810722790341869226e-02,1.000000000000000888e+00
1.000000000000001554e+00,-3.053989595102402088e-01,-5.747294746812371680e-02,-4.834324667218953264e-02,3.629690529946551225e-02,-3.053989595102402088e-01,1.000000000000001554e+00,-2.683998307327337129e-03,4.635019555165543204e-01,-4.834324667219025429e-02,-5.747294746812371680e-02,-2.683998307327337129e-03,1.000000000000001554e+00,-2.683998307327229577e-03,-5.747294746812399435e-02,-4.834324667218953264e-02,4.635019555165543204e-01,-2.683998307327229577e-03,1.000000000000001554e+00,-3.053989595102409860e-01,3.629690529946551225e-02,-4.834324667219025429e-02,-5.747294746812399435e-02,-3.053989595102409860e-01,1.000000000000001554e+00
1.000000000000002220e+00,-5.544638617635185840e-01,9.839839103465050640e-02,-1.795936381719517305e-01,7.086373025707257134e-02,-5.544638617635185840e-01,1.000000000000002220e+00,-3.220168310788826815e-01,4.160942237514918540e-01,-1.795936381719522856e-01,9.839839103465050640e-02,-3.220168310788826815e-01,1.000000000000002220e+00,-3.220168310788827370e-01,9.839839103465063130e-02,-1.795936381719517305e-01,4.160942237514918540e-01,-3.220168310788827370e-01,1.000000000000002220e+00,-5.544638617635193611e-01,7.086373025707257134e-02,-1.795936381719522856e-01,9.839839103465063130e-02,-5.544638617635193611e-01,1.000000000000002220e+00
1.000000000000001998e+00,-7.416249534830030576e-01,4.177857311798580664e-01,-3.336369109817575174e-01,2.504397046706069996e-01,-7.416249534830030576e-01,1.000000000000001998e+00,-5.663285176140659960e-01,4.358753383337340415e-01,-3.336369109817578504e-01,4.177857311798580664e-01,-5.663285176140659960e-01,1.000000000000001998e+00,-5.663285176140658850e-01,4.177857311798585105e-01,-3.336369109817575174e-01,4.358753383337340415e-01,-5.663285176140658850e-01,1.000000000000001998e+00,-7.416249534830036128e-01,2.504397046706069996e-01,-3.336369109817578504e-01,4.177857311798585105e-01,-7.416249534830036128e-01,1.000000000000001998e+00
1.000000000000001998e+00,-8.178842686030692866e-01,6.614260635184798787e-01,-4.886072636076705389e-01,4.764961018765155876e-01,-8.178842686030692866e-01,1.000000000000001998e+00,-6.918067308309138186e-01,5.113781157256371834e-01,-4.886072636076705389e-01,6.614260635184798787e-01,-6.918067308309138186e-01,1.000000000000001998e+00,-6.918067308309137076e-01,6.614260635184799897e-01,-4.886072636076705389e-01,5.113781157256371834e-01,-6.918067308309137076e-01,1.000000000000001998e+00,-8.178842686030691755e-01,4.764961018765155876e-01,-4.886072636076705389e-01,6.614260635184799897e-01,-8.178842686030691755e-01,1.000000000000001998e+00
1.000000000000002665e+00,-8.123726802695777627e-01,6.882147493554251483e-01,-5.648505931140673786e-01,5.535173741940005998e-01,-8.123726802695777627e-01,1.000000000000002665e+00,-7.209367958898710294e-01,5.890948116379745025e-01,-5.648505931140673786e-01,6.882147493554251483e-01,-7.209367958898710294e-01,1.000000000000002665e+00,-7.209367958898709183e-01,6.882147493554251483e-01,-5.648505931140673786e-01,5.890948116379745025e-01,-7.209367958898709183e-01,1.000000000000002665e+00,-8.123726802695775406e-01,5.535173741940005998e-01,-5.648505931140673786e-01,6.882147493554251483e-01,-8.123726802695775406e-01,1.000000000000002665e+00
1.000000000000003109e+00,-7.853671003729602029e-01,6.356518965240802732e-01,-5.460895784949508780e-01,4.782696708570993716e-01,-7.853671003729602029e-01,1.000000000000003109e+00,-7.131878661150701237e-01,6.183860265808085455e-01,-5.460895784949507670e-01,6.356518965240802732e-01,-7.131878661150701237e-01,1.000000000000003109e+00,-7.131878661150697907e-01,6.356518965240797181e-01,-5.460895784949508780e-01,6.183860265808085455e-01,-7.131878661150697907e-01,1.000000000000003109e+00,-7.853671003729598699e-01,4.782696708570993716e-01,-5.460895784949507670e-01,6.356518965240797181e-01,-7.853671003729598699e-01,1.000000000000003109e+00
1.000000000000002665e+00,-7.859909823184632049e-01,6.368088847590775980e-01,-5.343651007215769466e-01,4.752876658777967500e-01,-7.859909823184632049e-01,1.000000000000002665e+00,-7.375681891815579760e-01,6.205021855281600551e-01,-5.343651007215767246e-01,6.368088847590775980e-01,-7.375681891815579760e-01,1.000000000000002665e+00,-7.375681891815576430e-01,6.368088847590771540e-01,-5.343651007215769466e-01,6.205021855281600551e-01,-7.375681891815576430e-01,1.000000000000002665e+00,-7.859909823184632049e-01,4.752876658777967500e-01,-5.343651007215767246e-01,6.368088847590771540e-01,-7.859909823184632049e-01,1.000000000000002665e+00
1.000000000000002665e+00,-8.006338637351435583e-01,6.575020271922877857e-01,-5.524639177206642771e-01,5.435889607659345479e-01,-8.006338637351435583e-01,1.000000000000002665e+00,-7.925795948673881597e-01,6.429525619961781180e-01,-5.524639177206643881e-01,6.575020271922877857e-01,-7.925795948673881597e-01,1.000000000000002665e+00,-7.925795948673881597e-01,6.575020271922876747e-01,-5.524639177206642771e-01,6.429525619961781180e-01,-7.925795948673881597e-01,1.000000000000002665e+00,-8.006338637351437804e-01,5.435889607659345479e-01,-5.524639177206643881e-01,6.575020271922876747e-01,-8.006338637351437804e-01,1.000000000000002665e+00
1.000000000000003109e+00,-7.304920010537796493e-01,6.318588088112859769e-01,-5.446702613152074601e-01,5.334498424798644889e-01,-7.304920010537796493e-01,1.000000000000003109e+00,-7.857413341389756223e-01,6.600254902804572055e-01,-5.446702613152074601e-01,6.318588088112859769e-01,-7.857413341389756223e-01,1.000000000000003109e+00,-7.857413341389756223e-01,6.318588088112860879e-01,-5.446702613152074601e-01,6.600254902804572055e-01,-7.857413341389756223e-01,1.000000000000003109e+00,-7.304920010537795383e-01,5.334498424798644889e-01,-5.446702613152074601e-01,6.318588088112860879e-01,-7.304920010537795383e-01,1.000000000000003109e+00
1.000000000000003109e+00,-5.370382009319391026e-01,4.544110071682428975e-01,-4.812418102566744516e-01,5.495502757878544253e-01,-5.370382009319391026e-01,1.000000000000003109e+00,-6.993681222399540376e-01,6.549888405645503120e-01,-4.812418102566741185e-01,4.544110071682428975e-01,-6.993681222399540376e-01,1.000000000000003109e+00,-6.993681222399541486e-01,4.544110071682427865e-01,-4.812418102566744516e-01,6.549888405645503120e-01,-6.993681222399541486e-01,1.000000000000003109e+00,-5.370382009319391026e-01,5.495502757878544253e-01,-4.812418102566741185e-01,4.544110071682427865e-01,-5.370382009319391026e-01,1.000000000000003109e+00
1.000000000000002220e+00,-3.630011621412606582e-01,2.927004674616487945e-01,-3.822768274471004535e-01,5.620207970718450463e-01,-3.630011621412606582e-01,1.000000000000002220e+00,-6.513772186963224797e-01,6.393725512358222618e-01,-3.822768274470997873e-01,2.927004674616487945e-01,-6.513772186963224797e-01,1.000000000000002220e+00,-6.513772186963225908e-01,2.927004674616483504e-01,-3.822768274471004535e-01,6.393725512358222618e-01,-6.513772186963225908e-01,1.000000000000002220e+00,-3.630011621412604361e-01,5.620207970718450463e-01,-3.822768274470997873e-01,2.927004674616483504e-01,-3.630011621412604361e-01,1.000000000000002220e+00
1.000000000000002665e+00,-3.378535591299607899e-01,3.042330928788609112e-01,-2.871878084692143229e-01,6.676786008718138543e-01,-3.378535591299607899e-01,1.000000000000002665e+00,-6.668414294884755789e-01,5.720508481822713653e-01,-2.871878084692141009e-01,3.042330928788609112e-01,-6.668414294884755789e-01,1.000000000000002665e+00,-6.668414294884754678e-01,3.042330928788608557e-01,-2.871878084692143229e-01,5.720508481822713653e-01,-6.668414294884754678e-01,1.000000000000002665e+00,-3.378535591299607344e-01,6.676786008718138543e-01,-2.871878084692141009e-01,3.042330928788608557e-01,-3.378535591299607344e-01,1.000000000000002665e+00
1.000000000000002220e+00,-3.599098192945481833e-01,3.069824255714864725e-01,-2.703285319578120904e-01,8.206126109590664575e-01,-3.599098192945481833e-01,1.000000000000002220e+00,-6.335428624146501875e-01,4.713972467578745329e-01,-2.703285319578119239e-01,3.069824255714864725e-01,-6.335428624146501875e-01,1.000000000000002220e+00,-6.335428624146498544e-01,3.069824255714864725e-01,-2.703285319578120904e-01,4.713972467578745329e-01,-6.335428624146498544e-01,1.000000000000002220e+00,-3.599098192945479058e-01,8.206126109590664575e-01,-2.703285319578119239e-01,3.069824255714864725e-01,-3.599098192945479058e-01,1.000000000000002220e+00
1.000000000000001776e+00,-3.414672590066041846e-01,3.149889162053434166e-01,-3.167554444210884390e-01,8.175493002280934673e-01,-3.414672590066041846e-01,1.000000000000001776e+00,-6.137741039337355486e-01,4.857793664370702036e-01,-3.167554444210887721e-01,3.149889162053434166e-01,-6.137741039337355486e-01,1.000000000000001776e+00,-6.137741039337352156e-01,3.149889162053434721e-01,-3.167554444210884390e-01,4.857793664370702036e-01,-6.137741039337352156e-01,1.000000000000001776e+00,-3.414672590066036295e-01,8.175493002280934673e-01,-3.167554444210887721e-01,3.149889162053434721e-01,-3.414672590066036295e-01,1.000000000000001776e+00
1.000000000000002220e+00,-4.497801016466713153e-01,5.414674506899380679e-01,-4.416755180992673058e-01,8.782497371728612556e-01,-4.497801016466713153e-01,1.000000000000002220e+00,-6.965415671057504365e-01,5.923461532749304537e-01,-4.416755180992676388e-01,5.414674506899380679e-01,-6.965415671057504365e-01,1.000000000000002220e+00,-6.965415671057501035e-01,5.414674506899381790e-01,-4.416755180992673058e-01,5.923461532749304537e-01,-6.965415671057501035e-01,1.000000000000002220e+00,-4.497801016466711488e-01,8.782497371728612556e-01,-4.416755180992676388e-01,5.414674506899381790e-01,-4.497801016466711488e-01,1.000000000000002220e+00
1.000000000000001776e+00,-6.161689645045678176e-01,6.968305188615725454e-01,-5.597343740956879365e-01,8.594657477569407344e-01,-6.161689645045678176e-01,1.000000000000001776e+00,-7.164266392616199797e-01,6.375130289034910414e-01,-5.597343740956877145e-01,6.968305188615725454e-01,-7.164266392616199797e-01,1.000000000000001776e+00,-7.164266392616199797e-01,6.968305188615725454e-01,-5.597343740956879365e-01,6.375130289034910414e-01,-7.164266392616199797e-01,1.000000000000001776e+00,-6.161689645045678176e-01,8.594657477569407344e-01,-5.597343740956877145e-01,6.968305188615725454e-01,-6.161689645045678176e-01,1.000000000000001776e+00
1.000000000000001110e+00,-6.317623842842795545e-01,6.245103901933121149e-01,-5.820350007438469531e-01,6.987060765725612299e-01,-6.317623842842795545e-01,1.000000000000001110e+00,-7.360369522361596140e-01,6.869261175138015041e-01,-5.820350007438466200e-01,6.245103901933121149e-01,-7.360369522361596140e-01,1.000000000000001110e+00,-7.360369522361596140e-01,6.245103901933121149e-01,-5.820350007438469531e-01,6.869261175138015041e-01,-7.360369522361596140e-01,1.000000000000001110e+00,-6.317623842842793325e-01,6.987060765725612299e-01,-5.820350007438466200e-01,6.245103901933121149e-01,-6.317623842842793325e-01,1.000000000000001110e+00
9.999999999999996669e-01,-6.313460307477504196e-01,6.596052611535728749e-01,-5.949357127280950897e-01,7.843833839999976298e-01,-6.313460307477504196e-01,9.999999999999996669e-01,-7.851052329822381104e-01,7.187017428567383792e-01,-5.949357127280944235e-01,6.596052611535728749e-01,-7.851052329822381104e-01,9.999999999999996669e-01,-7.851052329822385545e-01,6.596052611535727639e-01,-5.949357127280950897e-01,7.187017428567383792e-01,-7.851052329822385545e-01,9.999999999999996669e-01,-6.313460307477505307e-01,7.843833839999976298e-01,-5.949357127280944235e-01,6.596052611535727639e-01,-6.313460307477505307e-01,9.999999999999996669e-01
9.999999999999982236e-01,-5.371747565562277060e-01,6.499926681273369145e-01,-5.139557076050161877e-01,8.435666611328347386e-01,-5.371747565562277060e-01,9.999999999999982236e-01,-6.702728940323422480e-01,6.437342054706087779e-01,-5.139557076050156326e-01,6.499926681273369145e-01,-6.702728940323422480e-01,9.999999999999982236e-01,-6.702728940323425810e-01,6.499926681273368034e-01,-5.139557076050161877e-01,6.437342054706087779e-01,-6.702728940323425810e-01,9.999999999999982236e-01,-5.371747565562278171e-01,8.435666611328347386e-01,-5.139557076050156326e-01,6.499926681273368034e-01,-5.371747565562278171e-01,9.999999999999982236e-01
9.999999999999977796e-01,-3.279895386480322639e-01,6.132072403034593000e-01,-2.733212203167530996e-01,7.261193431643863105e-01,-3.279895386480322639e-01,9.999999999999977796e-01,-4.947473643069263960e-01,5.214562853442015200e-01,-2.733212203167529331e-01,6.132072403034593000e-01,-4.947473643069263960e-01,9.999999999999977796e-01,-4.947473643069263960e-01,6.132072403034595220e-01,-2.733212203167530996e-01,5.214562853442015200e-01,-4.947473643069263960e-01,9.999999999999977796e-01,-3.279895386480319863e-01,7.261193431643863105e-01,-2.733212203167529331e-01,6.132072403034595220e-01,-3.279895386480319863e-01,9.999999999999977796e-01
1.000000000000000444e+00,-1.173014550687790092e-01,5.651100379385324279e-01,-2.281612359880003799e-02,8.600346774723706123e-01,-1.173014550687790092e-01,1.000000000000000444e+00,-2.781720141253564149e-01,4.729596409526659606e-01,-2.281612359880121760e-02,5.651100379385324279e-01,-2.781720141253564149e-01,1.000000000000000444e+00,-2.781720141253560818e-01,5.651100379385326500e-01,-2.281612359880003799e-02,4.729596409526659606e-01,-2.781720141253560818e-01,1.000000000000000444e+00,-1.173014550687777879e-01,8.600346774723706123e-01,-2.281612359880121760e-02,5.651100379385326500e-01,-1.173014550687777879e-01,1.000000000000000444e+00
1.000000000000000888e+00,2.440819008308628413e-01,4.107386812070125681e-01,2.747077468964288505e-01,8.301609259709394895e-01,2.440819008308628413e-01,1.000000000000000888e+00,-1.631977777668916219e-01,5.395667775624568563e-01,2.747077468964273517e-01,4.107386812070125681e-01,-1.631977777668916219e-01,1.000000000000000888e+00,-1.631977777668910390e-01,4.107386812070129012e-01,2.747077468964288505e-01,5.395667775624568563e-01,-1.631977777668910390e-01,1.000000000000000888e+00,2.440819008308645899e-01,8.301609259709394895e-01,2.747077468964273517e-01,4.107386812070129012e-01,2.440819008308645899e-01,1.000000000000000888e+00
1.000000000000002220e+00,4.531994129078479316e-01,3.531671477596872721e-01,4.989263577117087900e-01,8.171328656133770574e-01,4.531994129078479316e-01,1.000000000000002220e+00,-5.641636007958487214e-02,6.206654015890112897e-01,4.989263577117076798e-01,3.531671477596872721e-01,-5.641636007958487214e-02,1.000000000000002220e+00,-5.641636007958357457e-02,3.531671477596876052e-01,4.989263577117087900e-01,6.206654015890112897e-01,-5.641636007958357457e-02,1.000000000000002220e+00,4.531994129078489308e-01,8.171328656133770574e-01,4.989263577117076798e-01,3.531671477596876052e-01,4.531994129078489308e-01,1.000000000000002220e+00
1.000000000000004663e+00,5.872089395965991443e-01,2.459834253751046196e-01,6.324962928661833628e-01,7.396865752314251141e-01,5.872089395965991443e-01,1.000000000000004663e+00,9.927673451540465488e-02,6.911899498327745972e-01,6.324962928661834738e-01,2.459834253751046196e-01,9.927673451540465488e-02,1.000000000000004663e+00,9.927673451540512672e-02,2.459834253751045363e-01,6.324962928661833628e-01,6.911899498327745972e-01,9.927673451540512672e-02,1.000000000000004663e+00,5.872089395965998104e-01,7.396865752314251141e-01,6.324962928661834738e-01,2.459834253751045363e-01,5.872089395965998104e-01,1.000000000000004663e+00
1.000000000000006439e+00,7.034022476819351555e-01,1.532260268823878169e-01,7.359448367868405283e-01,7.882456223445813981e-01,7.034022476819351555e-01,1.000000000000006439e+00,5.566536962436224867e-02,7.428047000588628990e-01,7.359448367868414165e-01,1.532260268823878169e-01,5.566536962436224867e-02,1.000000000000006439e+00,5.566536962436073599e-02,1.532260268823877614e-01,7.359448367868405283e-01,7.428047000588628990e-01,5.566536962436073599e-02,1.000000000000006439e+00,7.034022476819346004e-01,7.882456223445813981e-01,7.359448367868414165e-01,1.532260268823877614e-01,7.034022476819346004e-01,1.000000000000006439e+00
1.000000000000005329e+00,6.477780093024261276e-01,1.737074147634642962e-01,6.905459290226445557e-01,8.792340131900481248e-01,6.477780093024261276e-01,1.000000000000005329e+00,-1.585010584185977608e-02,4.560714212385513222e-01,6.905459290226469982e-01,1.737074147634642962e-01,-1.585010584185977608e-02,1.000000000000005329e+00,-1.585010584186228103e-02,1.737074147634648791e-01,6.905459290226445557e-01,4.560714212385513222e-01,-1.585010584186228103e-02,1.000000000000005329e+00,6.477780093024233521e-01,8.792340131900481248e-01,6.905459290226469982e-01,1.737074147634648791e-01,6.477780093024233521e-01,1.000000000000005329e+00
1.000000000000003775e+00,4.064703775555875143e-01,3.338265524885007385e-01,3.644842589612673489e-01,8.017881749191123619e-01,4.064703775555875143e-01,1.000000000000003775e+00,-5.950206552335694093e-03,-4.772955864019106514e-02,3.644842589612712902e-01,3.338265524885007385e-01,-5.950206552335694093e-03,1.000000000000003775e+00,-5.950206552339007415e-03,3.338265524885004609e-01,3.644842589612673489e-01,-4.772955864019106514e-02,-5.950206552339007415e-03,1.000000000000003775e+00,4.064703775555842391e-01,8.017881749191123619e-01,3.644842589612712902e-01,3.338265524885004609e-01,4.064703775555842391e-01,1.000000000000003775e+00
1.000000000000003109e+00,1.922823325113320048e-01,5.960919252941855317e-01,2.323362549361650264e-01,8.193150563826325783e-01,1.922823325113320048e-01,1.000000000000003109e+00,-2.298256067612393719e-02,-9.713962517449323264e-02,2.323362549361682183e-01,5.960919252941855317e-01,-2.298256067612393719e-02,1.000000000000003109e+00,-2.298256067612679254e-02,5.960919252941855317e-01,2.323362549361650264e-01,-9.713962517449323264e-02,-2.298256067612679254e-02,1.000000000000003109e+00,1.922823325113297288e-01,8.193150563826325783e-01,2.323362549361682183e-01,5.960919252941855317e-01,1.922823325113297288e-01,1.000000000000003109e+00
1.000000000000002665e+00,1.761324274354866826e-01,6.609872544380915871e-01,1.936981816626515696e-01,8.366759869101468849e-01,1.761324274354866826e-01,1.000000000000002665e+00,1.761032315110436924e-02,1.358432695887919484e-01,1.936981816626519026e-01,6.609872544380915871e-01,1.761032315110436924e-02,1.000000000000002665e+00,1.761032315110393209e-02,6.609872544380919202e-01,1.936981816626515696e-01,1.358432695887919484e-01,1.761032315110393209e-02,1.000000000000002665e+00,1.761324274354869601e-01,8.366759869101468849e-01,1.936981816626519026e-01,6.609872544380919202e-01,1.761324274354869601e-01,1.000000000000002665e+00
1.000000000000001332e+00,1.824754226904804488e-01,6.704837472992306591e-01,1.949061944715795580e-01,8.393942175799228300e-01,1.824754226904804488e-01,1.000000000000001332e+00,3.903120537314333505e-02,2.683832022566770004e-01,1.949061944715781425e-01,6.704837472992306591e-01,3.903120537314333505e-02,1.000000000000001332e+00,3.903120537314568039e-02,6.704837472992309921e-01,1.949061944715795580e-01,2.683832022566770004e-01,3.903120537314568039e-02,1.000000000000001332e+00,1.824754226904820864e-01,8.393942175799228300e-01,1.949061944715781425e-01,6.704837472992309921e-01,1.824754226904820864e-01,1.000000000000001332e+00
