2.281992724182678456e-01,-8.272553949846291887e-01,-2.237203054337809083e-01,-5.815592365419766097e-01,-3.592285003363496765e-01,-4.508960905282213272e-01,-3.836693936318094078e-01,-3.822485281108435329e-01,-3.728718333320627520e-01,-3.514943899873590460e-01,-3.652804502429332079e-01,-3.514943866945856588e-01,-3.728718378384612286e-01,-3.822485245234440443e-01,-3.836693981440069123e-01,-4.508960856477176593e-01,-3.592285071284944120e-01,-5.815592316768352088e-01,-2.237203094958128968e-01,-8.272553978674725972e-01,2.281992783050036666e-01
2.383863738426590939e-01,-8.300752513395546206e-01,-2.143197862252239627e-01,-5.832194747042810379e-01,-3.532564493551375029e-01,-4.496272823766181981e-01,-3.801829015678903634e-01,-3.789488296203183948e-01,-3.704920578392609798e-01,-3.473042235532968203e-01,-3.631700075047587517e-01,-3.473042206795855513e-01,-3.704920622894202209e-01,-3.789488259758555522e-01,-3.801829061240390439e-01,-4.496272772632342596e-01,-3.532564565989356753e-01,-5.832194694095544918e-01,-2.143197909495296594e-01,-8.300752537644973117e-01,2.383863790149404194e-01
2.485261098581074690e-01,-8.328970341633077368e-01,-2.048370589590248203e-01,-5.849503670610252115e-01,-3.472254209842786099e-01,-4.483779760952917859e-01,-3.767269870318510350e-01,-3.755771674857809606e-01,-3.682156040879017711e-01,-3.429839733093539289e-01,-3.611883356758449626e-01,-3.429839709089562705e-01,-3.682156081878576459e-01,-3.755771645604589204e-01,-3.767269903023245381e-01,-4.483779730491458393e-01,-3.472254253254106748e-01,-5.849503645897993209e-01,-2.048370608527860237e-01,-8.328970372391377719e-01,2.485261154897651648e-01
2.586142003227175357e-01,-8.357178774255582532e-01,-1.952782595792563192e-01,-5.867471986579220200e-01,-3.411425417648532576e-01,-4.471419087653828450e-01,-3.733122905913598411e-01,-3.721231390764841995e-01,-3.660572970134975401e-01,-3.385196621904886793e-01,-3.593520760848160078e-01,-3.385196577214901748e-01,-3.660573045935596737e-01,-3.721231369007971801e-01,-3.733122901657646708e-01,-4.471419171989496899e-01,-3.411425277345017104e-01,-5.867472167559861784e-01,-1.952782396396696152e-01,-8.357178894215692155e-01,2.586142165101357748e-01
2.686463108190194071e-01,-8.385348377989898516e-01,-1.856501692369558199e-01,-5.886046546256252787e-01,-3.350160292450438115e-01,-4.459118504440907627e-01,-3.699508746560289385e-01,-3.685751093249128862e-01,-3.640336468995395980e-01,-3.338959007491753006e-01,-3.576796485016672245e-01,-3.338958979432982144e-01,-3.640336499839685880e-01,-3.685751105995960231e-01,-3.699508700768671110e-01,-4.459118629001672662e-01,-3.350160114184143056e-01,-5.886046730097831414e-01,-1.856501498555831464e-01,-8.385348457496643038e-01,2.686463203799164257e-01
2.786180113702967365e-01,-8.413448570072425969e-01,-1.759603329587946241e-01,-5.905167188466280415e-01,-3.288553545182940629e-01,-4.446794628310189457e-01,-3.666564141903305152e-01,-3.649200464936799837e-01,-3.621630602619981265e-01,-3.290956942660512863e-01,-3.561915079352986901e-01,-3.290956892631577979e-01,-3.621630636436653505e-01,-3.649200442936589850e-01,-3.666564140598292387e-01,-4.446794721817853846e-01,-3.288553441029395952e-01,-5.905167315281074636e-01,-1.759603191907758157e-01,-8.413448627869688501e-01,2.786180196801196773e-01
2.885248103512074724e-01,-8.441447929782952553e-01,-1.662170725444794273e-01,-5.924766576098375870e-01,-3.226713176530199290e-01,-4.434352529576516266e-01,-3.634443034321971910e-01,-3.611434702691304621e-01,-3.604659342786595833e-01,-3.241004146086660098e-01,-3.549101961856166998e-01,-3.241004093271844244e-01,-3.604659386713822133e-01,-3.611434691779905615e-01,-3.634443002319323046e-01,-4.434352684283058843e-01,-3.226712998009690914e-01,-5.924766779095357316e-01,-1.662170504260027659e-01,-8.441448028061798725e-01,2.885248241311392792e-01
2.983621554221176364e-01,-8.469314206452595029e-01,-1.564294853677313524e-01,-5.944770390375981872e-01,-3.164760935060862979e-01,-4.421685337141975647e-01,-3.603317549500982819e-01,-3.572293648703536162e-01,-3.589648135588332512e-01,-3.188896867247055233e-01,-3.538605322463420078e-01,-3.188896819171109231e-01,-3.589648174881325815e-01,-3.572293658554419604e-01,-3.603317480947141882e-01,-4.421685546793709398e-01,-3.164760687992463906e-01,-5.944770650574581206e-01,-1.564294572078210321e-01,-8.469314324032982677e-01,2.983621713562084610e-01
3.081254241877673383e-01,-8.497014240543120378e-01,-1.466075215786975527e-01,-5.965096647499081861e-01,-3.102833728564310944e-01,-4.408673154390090887e-01,-3.573379720646340796e-01,-3.531600630496545823e-01,-3.576845586993600556e-01,-3.134412709216580772e-01,-3.530697783844629623e-01,-3.134412665175658752e-01,-3.576845618326943699e-01,-3.531600656432981600e-01,-3.573379625296214113e-01,-4.408673402184205004e-01,-3.102833434921988820e-01,-5.965096942706368255e-01,-1.466074898436821594e-01,-8.497014364091838301e-01,3.081254405220757997e-01
3.178099367176556722e-01,-8.524514080898368817e-01,-1.367620000551368342e-01,-5.985655654687427329e-01,-3.041084286139504322e-01,-4.395182681906828481e-01,-3.544842515826678309e-01,-3.489161894854994062e-01,-3.566524647284979865e-01,-3.077310073351623432e-01,-3.525677586300921540e-01,-3.077310032249294669e-01,-3.566524668874363480e-01,-3.489161929476365387e-01,-3.544842404905782507e-01,-4.395182946672281377e-01,-3.041083972784837663e-01,-5.985655961305149653e-01,-1.367619674275071251e-01,-8.524514199475317078e-01,3.178099520570414338e-01
