2.209301413410967863e-01,-8.213361072368076110e-01,-2.339174322138976025e-01,-5.635487731390017574e-01,-3.616259961173779458e-01,-4.241691660306332601e-01,-3.758328115497606148e-01,-3.541236178933538370e-01,-3.627608187666539474e-01,-3.323425506243129490e-01,-3.627608189638150682e-01,-3.541236016861596392e-01,-3.758328237000363448e-01,-4.241691598229186955e-01,-3.616260073141596143e-01,-5.635487737943793984e-01,-2.339174309587253864e-01,-8.213361027457724006e-01,2.209301374132298379e-01
2.259718992491700773e-01,-8.227004782147265827e-01,-2.295264920086602656e-01,-5.641196689568966915e-01,-3.590914067097219498e-01,-4.231492214015240561e-01,-3.745158647499066684e-01,-3.520965069727395869e-01,-3.619041040823568478e-01,-3.300036185756013429e-01,-3.619041031524564689e-01,-3.520964909401654852e-01,-3.745158756993092197e-01,-4.231492168887751593e-01,-3.590914174790618141e-01,-5.641196695723448284e-01,-2.295264909688742860e-01,-8.227004730426542567e-01,2.259718946076347268e-01
2.310012716817976819e-01,-8.240644821804163911e-01,-2.251212793669347678e-01,-5.647017478279107161e-01,-3.565548158091171316e-01,-4.221220065102876950e-01,-3.732219121522545868e-01,-3.500383129396052451e-01,-3.610863812171559717e-01,-3.276239395975673596e-01,-3.610863794924017989e-01,-3.500382981019047879e-01,-3.732219214709613375e-01,-4.221220038606371405e-01,-3.565548253240306553e-01,-5.647017482327663096e-01,-2.251212785183568099e-01,-8.240644770623151150e-01,2.310012670043671001e-01
2.360176994225505753e-01,-8.254277474908050527e-01,-2.207026874681591311e-01,-5.652943097918757820e-01,-3.540174099502013672e-01,-4.210864709764673419e-01,-3.719526792673505944e-01,-3.479474262885250968e-01,-3.603098265864368432e-01,-3.252016289564882978e-01,-3.603098248628878730e-01,-3.479474138044316711e-01,-3.719526869292515414e-01,-4.210864697272626578e-01,-3.540174174675804197e-01,-5.652943097355058732e-01,-2.207026867967380457e-01,-8.254277435190937595e-01,2.360176957218288463e-01
2.410206208339716327e-01,-8.267898984221679903e-01,-2.162716507626256113e-01,-5.658966178852465889e-01,-3.514804432179569060e-01,-4.200415063308687857e-01,-3.707099792541037608e-01,-3.458221668117941183e-01,-3.595767181217394137e-01,-3.227347216827559651e-01,-3.595767176268371834e-01,-3.458221538591929045e-01,-3.707099885457428301e-01,-4.200415050708497522e-01,-3.514804502285580057e-01,-5.658966168379381267e-01,-2.162716498942104659e-01,-8.267898963990970573e-01,2.410206187418070800e-01
2.460094645851263750e-01,-8.281505494541979706e-01,-2.118291485514288142e-01,-5.665078943365969844e-01,-3.489452473119869502e-01,-4.189859412259007154e-01,-3.694957202995343692e-01,-3.436607729378898801e-01,-3.588894352365968876e-01,-3.202211779267822300e-01,-3.588894376470054270e-01,-3.436607653831543763e-01,-3.694957289378774656e-01,-4.189859379878272949e-01,-3.489452515679616340e-01,-5.665078922586761490e-01,-2.118291481269836685e-01,-8.281505513493001569e-01,2.460094660366066166e-01
2.509836626554569627e-01,-8.295093159214211864e-01,-2.073762008854949102e-01,-5.671273253342391518e-01,-3.464132197765645849e-01,-4.179185450267864366e-01,-3.683119011256794639e-01,-3.414614157694731977e-01,-3.582504669291396993e-01,-3.176588699868136967e-01,-3.582504724863783130e-01,-3.414614126205748335e-01,-3.683119101373492632e-01,-4.179185384419611404e-01,-3.464132226650320501e-01,-5.671273223095965044e-01,-2.073762010357520780e-01,-8.295093212215078893e-01,2.509836672310080119e-01
2.559426404355179541e-01,-8.308658056993317720e-01,-2.029138740508251160e-01,-5.677540557323412784e-01,-3.438858376695345109e-01,-4.168380217480381900e-01,-3.671606206284430129e-01,-3.392221844084486460e-01,-3.576624117973825068e-01,-3.150455864200804035e-01,-3.576624199584893526e-01,-3.392221841096960677e-01,-3.671606306046708568e-01,-4.168380115254552432e-01,-3.438858405433709575e-01,-5.677540519989179302e-01,-2.029138748279064042e-01,-8.308658132518167427e-01,2.559426471001468584e-01
2.608858191734273468e-01,-8.322196211808176036e-01,-1.984432799489743160e-01,-5.683871902234325368e-01,-3.413646565596207827e-01,-4.157430105627921701e-01,-3.660440780740496503e-01,-3.369410875309100661e-01,-3.571279814581744816e-01,-3.123790298290129996e-01,-3.571279914734791783e-01,-3.369410887052406989e-01,-3.660440892427165860e-01,-4.157429970747316128e-01,-3.413646603127148960e-01,-5.683871860066949111e-01,-1.984432813419921005e-01,-8.322196299056791036e-01,2.608858269242659844e-01
2.658126164044555262e-01,-8.335703597138925947e-01,-1.939655764666649573e-01,-5.690257932420597076e-01,-3.388513119217657632e-01,-4.146320850601020180e-01,-3.649645751533047711e-01,-3.346160525829511845e-01,-3.566500030230708718e-01,-3.096568162286890136e-01,-3.566500142391914596e-01,-3.346160543331087589e-01,-3.649645874744500418e-01,-4.146320688966597112e-01,-3.388513169881989806e-01,-5.690257887021628047e-01,-1.939655784444823117e-01,-8.335703688442455128e-01,2.658126245154316947e-01
