1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00
9.333333333333333481e-01,1.199999999999999956e+00,1.466666666666666785e+00
-4.268722023924817677e+01,-4.935750234629881561e+01,-5.693080920439553694e+01
-4.014165974640405210e+01,-4.684127295336080010e+01,-5.373745671280874348e+01
1.771740955955428262e-03,3.663247213976262716e-04,5.846024479559081368e-05
3.668931092708136582e-02,1.147149515188522484e-01,2.379154045024598763e-01
