2.415454193574905484e-01,-8.418459853292330486e-01,-1.990579896207934074e-01,-6.335265162711796183e-01,-3.532281038660098904e-01,-5.395235569196525915e-01,-4.166759498368547421e-01,-4.997113011761200596e-01,-4.418857653061794011e-01,-4.852184176236844504e-01,-4.485714488731211702e-01,-4.852184240385448710e-01,-4.418857567062982050e-01,-4.997113109087769622e-01,-4.166759439198860493e-01,-5.395235575896509816e-01,-3.532281077151773196e-01,-6.335265088101138531e-01,-1.990579992137948007e-01,-8.418459816192009892e-01,2.415454146328297191e-01
2.520898412087392293e-01,-8.449209741581952260e-01,-1.878852467445102925e-01,-6.366216993464843821e-01,-3.442421449788123922e-01,-5.406819473306569979e-01,-4.097449497118454964e-01,-4.992893822423204453e-01,-4.361863374097592616e-01,-4.840088133612608923e-01,-4.432682188548466851e-01,-4.840088204928939541e-01,-4.361863278160806878e-01,-4.992893932564532733e-01,-4.097449431144412069e-01,-5.406819480840947545e-01,-3.442421494891607092e-01,-6.366216910779811666e-01,-1.878852573748923671e-01,-8.449209700702497994e-01,2.520898359628198082e-01
2.626055828356905764e-01,-8.480170057670841643e-01,-1.765296650191653105e-01,-6.398906008519757993e-01,-3.349894086474873856e-01,-5.420672196562410505e-01,-4.025484460720640811e-01,-4.990833419065153764e-01,-4.302463856080294691e-01,-4.829962794703900331e-01,-4.377364768856563670e-01,-4.829962873000822610e-01,-4.302463750583470081e-01,-4.990833542116989707e-01,-4.025484387890619908e-01,-5.420672205140720790e-01,-3.349894138447743197e-01,-6.398905917165547130e-01,-1.765296768035969077e-01,-8.480170012287511216e-01,2.626055769596433165e-01
2.730898747391936610e-01,-8.511324925416836606e-01,-1.649891876632332832e-01,-6.433364644988819325e-01,-3.254592581225967951e-01,-5.436908339559347603e-01,-3.950693686017626716e-01,-4.991100702364208441e-01,-4.240456066750422637e-01,-4.821999587454972591e-01,-4.319550191971964770e-01,-4.821999672378119994e-01,-4.240455952264192696e-01,-4.991100838230790315e-01,-3.950693606084622056e-01,-5.436908349722779921e-01,-3.254592639890440120e-01,-6.433364544247632821e-01,-1.649892007543818373e-01,-8.511324874473891189e-01,2.730898680780841081e-01
2.835399968926134440e-01,-8.542658624411217927e-01,-1.532617043665153167e-01,-6.469625829461759237e-01,-3.156405527489152818e-01,-5.455647810104201634e-01,-3.872895238113590599e-01,-4.993875909122297285e-01,-4.175620852562450525e-01,-4.816405025671686158e-01,-4.259008491526264928e-01,-4.816405117020311488e-01,-4.175620729275447696e-01,-4.993876057920382250e-01,-3.872895150366414407e-01,-5.455647822602720520e-01,-3.156405592490597600e-01,-6.469625718202537401e-01,-1.532617189779330313e-01,-8.542658566484677696e-01,2.835399892452555859e-01
2.939532839881098258e-01,-8.574155627763322407e-01,-1.413450429512876638e-01,-6.507723020609261777e-01,-3.055216214239184769e-01,-5.477015986806257342e-01,-3.791895339633251094e-01,-4.999351084315913907e-01,-4.107721990486500330e-01,-4.813401438575201086e-01,-4.195490684380715485e-01,-4.813401536740514186e-01,-4.107721857440816970e-01,-4.999351246775987079e-01,-3.791895242870553240e-01,-5.477016002072767620e-01,-3.055216285652391783e-01,-6.507722897141366980e-01,-1.413450593437566849e-01,-8.574155561370662149e-01,2.939532751561151347e-01
3.043271300132735502e-01,-8.605800633848252890e-01,-1.292369625933953992e-01,-6.547690230945968359e-01,-2.950902387935931959e-01,-5.501143836560692391e-01,-3.707487793150280320e-01,-5.007730488112481781e-01,-4.036505274441704594e-01,-4.813227628304326822e-01,-4.128727717411236897e-01,-4.813227734275750125e-01,-4.036505129523667579e-01,-5.007730664995213576e-01,-3.707487686745058464e-01,-5.501143853569439024e-01,-2.950902466880541697e-01,-6.547690093987270643e-01,-1.292369808909580309e-01,-8.605800558752625395e-01,3.043271199822011885e-01
3.146589919090325149e-01,-8.637578589722565425e-01,-1.169351496493080123e-01,-6.589562016855983195e-01,-2.843336061607107945e-01,-5.528167964981619553e-01,-3.619453463947999161e-01,-5.019230907985164913e-01,-3.961697668773185854e-01,-4.816139419789464693e-01,-4.058429484164097767e-01,-4.816139533193043998e-01,-3.961697512095866403e-01,-5.019231096154108673e-01,-3.619453351637273997e-01,-5.528167979707045987e-01,-2.843336149407139635e-01,-6.589561869765584445e-01,-1.169351692217233812e-01,-8.637578510227899020e-01,3.146589812832870647e-01
3.249463921777554498e-01,-8.669474704662837317e-01,-1.044372172716257763e-01,-6.633373424048696343e-01,-2.732383396820819432e-01,-5.558230572651665646e-01,-3.527559859176530588e-01,-5.034081837389072778e-01,-3.883006571662134254e-01,-4.822410057347579215e-01,-3.984283957170883239e-01,-4.822410170632245308e-01,-3.883006415618556195e-01,-5.034082020489797360e-01,-3.527559756095326460e-01,-5.558230578041480907e-01,-2.732383489976134561e-01,-6.633373283704776524e-01,-1.044372355945780151e-01,-8.669474634371405752e-01,3.249463827804385807e-01
3.351869205264616514e-01,-8.701474453882651616e-01,-9.174070985314405902e-02,-6.679159876248214056e-01,-2.617904688851064865e-01,-5.591479283939078115e-01,-3.431560851822116343e-01,-5.052525469485227294e-01,-3.800119248368813429e-01,-4.832330386794053134e-01,-3.905956496817026835e-01,-4.832330479354783326e-01,-3.800119127950245534e-01,-5.052525611197027366e-01,-3.431560786992078893e-01,-5.591479275020876383e-01,-2.617904771151319254e-01,-6.679159777998346925e-01,-9.174072211062644921e-02,-8.701474414946869240e-01,3.351869152464521662e-01
