2.423344685188447700e-01,-8.426602714293898178e-01,-1.958330414385153206e-01,-6.376649201368445041e-01,-3.450441636903269771e-01,-5.509163679697204330e-01,-3.975617774933686288e-01,-5.275395970074963081e-01,-3.975617813281890345e-01,-5.509163645891812511e-01,-3.450441652859866926e-01,-6.376649215877977506e-01,-1.958330402247578927e-01,-8.426602735072878936e-01,2.423344711698517395e-01
2.529690646532907206e-01,-8.458234648446074644e-01,-1.842849780015498318e-01,-6.411955065187491254e-01,-3.352080137733519649e-01,-5.531088228977201204e-01,-3.890018797080989632e-01,-5.291221489131688882e-01,-3.890018835304395184e-01,-5.531088193604020153e-01,-3.352080152944443836e-01,-6.411955079730584650e-01,-1.842849765596823453e-01,-8.458234668566864123e-01,2.529690671539671643e-01
2.635828653710325931e-01,-8.490149087597332889e-01,-1.725187946025261987e-01,-6.449358735923869101e-01,-3.250329704313099644e-01,-5.556013801107213546e-01,-3.800653968209554145e-01,-5.310259262320741191e-01,-3.800654005191428375e-01,-5.556013764724676562e-01,-3.250329717386745143e-01,-6.449358750362841342e-01,-1.725187929372500317e-01,-8.490149106080535635e-01,2.635828675714755320e-01
2.741733844776726436e-01,-8.522332191845307658e-01,-1.605305847758196069e-01,-6.488906253822350756e-01,-3.145050218818630228e-01,-5.584074510891945398e-01,-3.707319339698533778e-01,-5.332679244043013744e-01,-3.707319374239428367e-01,-5.584074474245752651e-01,-3.145050228194490871e-01,-6.488906267897722735e-01,-1.605305829172098964e-01,-8.522332207731793119e-01,2.741733862348572082e-01
2.847381174202643361e-01,-8.554769592906104059e-01,-1.483165787134355929e-01,-6.530641497804734463e-01,-3.036100314610816753e-01,-5.615404060049012935e-01,-3.609806905103744024e-01,-5.358652349917680802e-01,-3.609806936161867874e-01,-5.615404023930194999e-01,-3.036100318877696935e-01,-6.530641511152767142e-01,-1.483165767128013512e-01,-8.554769605510741393e-01,2.847381186384096985e-01
2.952745285934044173e-01,-8.587446269496551432e-01,-1.358732090378407809e-01,-6.574605465457983300e-01,-2.923338491799261085e-01,-5.650134473804344637e-01,-3.507905939111766180e-01,-5.388349004978685297e-01,-3.507905966104332141e-01,-5.650134438830349826e-01,-2.923338490105683585e-01,-6.574605477677202270e-01,-1.358732069544078269e-01,-8.587446278682124845e-01,2.952745292666430488e-01
3.057800360527609396e-01,-8.620346400827022526e-01,-1.231971894170962034e-01,-6.620835434140743825e-01,-2.806624476658764467e-01,-5.688394611169950155e-01,-3.401404650298989196e-01,-5.421937420062862278e-01,-3.401404673358706665e-01,-5.688394577546771469e-01,-2.806624469067305894e-01,-6.620835444899544342e-01,-1.231971872970661769e-01,-8.620346407185804916e-01,3.057800362921154202e-01
3.162519935046997910e-01,-8.653453197366369753e-01,-1.102856073054711283e-01,-6.669363993990296002e-01,-2.685820853274751840e-01,-5.730308428628388961e-01,-3.290092186343838154e-01,-5.459581571029814562e-01,-3.290092206397725594e-01,-5.730308395998833237e-01,-2.685820840879032945e-01,-6.669364003138091856e-01,-1.102856051609763799e-01,-8.653453202200707128e-01,3.162519935324293874e-01
3.266876695046299073e-01,-8.686748708660265716e-01,-9.713603195135300794e-02,-6.720217945578963459e-01,-2.560794994414993808e-01,-5.775992979715326436e-01,-3.173761029337565098e-01,-5.501438858386648034e-01,-3.173761047952972092e-01,-5.775992947168883118e-01,-2.560794979147549277e-01,-6.720217953207658912e-01,-9.713602974886366426e-02,-8.686748713748321249e-01,3.266876696147492654e-01
3.370842238988025485e-01,-8.720213608897364743e-01,-8.374663857153442914e-02,-6.773417057910811057e-01,-2.431421315604666566e-01,-5.825556137518276278e-01,-3.052209815711906526e-01,-5.547657429958500197e-01,-3.052209834777907527e-01,-5.825556103757261184e-01,-2.431421299827078719e-01,-6.773417064347271310e-01,-8.374663623375033783e-02,-8.720213616146307301e-01,3.370842244009550348e-01
