1.000000000000000056e-01
2.311111110000000135e+00
4.522222219999999737e+00
6.733333329999999783e+00
8.944444439999999830e+00
1.115555555999999982e+01
1.336666667000000075e+01
1.557777777999999991e+01
1.778888888999999907e+01
2.000000000000000000e+01
