-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
10.075,9.5793,9.0838,8.5889,8.0946,7.601,7.1084,6.6169,6.1267,5.6383,5.1521,4.6688,4.1892,3.7147,3.2472,2.7896,2.3461,1.9229,1.5283,1.1683,0.84275,0.55044,0.30089,0.31127,0.71815,1.2114,1.7216,2.2347,2.747,3.2574,3.7658
0.93506,0.92845,0.92081,0.91192,0.90149,0.88918,0.87451,0.8569,0.83554,0.80941,0.77714,0.73694,0.68654,0.62317,0.54393,0.44685,0.33351,0.21339,0.10684,0.036725,0.0073703,0.00072441,2.7679e-05,1.5188e-07,5.1134e-10,4.9333e-12,1.0411e-13,3.8738e-15,2.2477e-16,1.8132e-17,1.9129e-18
