-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5
10.075,9.5793,9.0838,8.5888,8.0945,7.601,7.1083,6.6168,6.1267,5.6383,5.1521,4.6687,4.1891,3.7146,3.2471,2.7895,2.3459,1.9228,1.5281,1.1684,0.84407,0.55406,0.31306,0.34469,0.74552,1.2334,1.7402,2.2511,2.7618,3.271,3.7784
0.94169,0.93573,0.92884,0.92081,0.91138,0.90023,0.88693,0.87092,0.85146,0.82759,0.79798,0.76092,0.71414,0.65479,0.57966,0.48598,0.37377,0.25025,0.13428,0.051241,0.011973,0.0014522,7.3084e-05,6.4645e-07,4.0445e-09,6.3244e-11,1.9812e-12,1.0342e-13,7.9865e-15,8.3409e-16,1.0968e-16
