-20,-19.7,-19.4,-19.1,-18.8,-18.5,-18.2,-17.9,-17.6,-17.3,-17,-16.7,-16.4,-16.1,-15.8,-15.5,-15.2,-14.9,-14.6,-14.3,-14,-13.7,-13.4,-13.1,-12.8,-12.5,-12.2,-11.9,-11.6,-11.3,-11,-10.7,-10.4,-10.1,-9.8,-9.5,-9.2,-8.9,-8.6,-8.3,-8,-7.7,-7.4,-7.1,-6.8,-6.5,-6.2,-5.9,-5.6,-5.3,-5,-4.7,-4.4,-4.1,-3.8,-3.5,-3.2,-2.9,-2.6,-2.3,-2,-1.7,-1.4,-1.1,-0.8,-0.5,-0.2,0.1,0.4,0.7,1,1.3,1.6,1.9,2.2,2.5,2.8,3.1,3.4,3.7,4,4.3,4.6,4.9,5.2,5.5,5.8,6.1,6.4,6.7,7,7.3,7.6,7.9,8.2,8.5,8.8,9.1,9.4,9.7,10
20.037,19.737,19.438,19.139,18.839,18.54,18.241,17.941,17.642,17.343,17.044,16.744,16.445,16.146,15.847,15.548,15.249,14.95,14.651,14.352,14.053,13.754,13.456,13.157,12.858,12.56,12.261,11.963,11.665,11.366,11.068,10.77,10.472,10.174,9.8767,9.5792,9.2819,8.9847,8.6877,8.391,8.0945,7.7982,7.5023,7.2067,6.9115,6.6167,6.3225,6.0288,5.7357,5.4434,5.152,4.8615,4.5723,4.2846,3.9985,3.7145,3.433,3.1545,2.8799,2.6099,2.3458,2.0889,1.841,1.604,1.3796,1.1685,0.97064,0.78559,0.61345,0.45656,0.33047,0.30575,0.45013,0.69112,0.96925,1.2628,1.5633,1.8669,2.1717,2.477,2.7821,3.0868,3.391,3.6948,3.9979,4.3005,4.6026,4.9042,5.2053,5.506,5.8061,6.1059,6.4052,6.7041,7.0026,7.3006,7.5983,7.8955,8.1923,8.4887,8.7846
0.98664,0.98624,0.98581,0.98537,0.9849,0.98442,0.98391,0.98337,0.98281,0.98221,0.98159,0.98093,0.98024,0.97951,0.97874,0.97792,0.97706,0.97615,0.97518,0.97415,0.97306,0.97189,0.97065,0.96933,0.96791,0.9664,0.96478,0.96304,0.96117,0.95915,0.95698,0.95463,0.95209,0.94933,0.94633,0.94307,0.9395,0.93559,0.9313,0.92658,0.92137,0.91561,0.90921,0.90208,0.89411,0.88517,0.87511,0.86375,0.85085,0.83617,0.81939,0.80012,0.77793,0.75228,0.72255,0.68803,0.64795,0.60151,0.54802,0.48707,0.41889,0.3448,0.26771,0.19241,0.12506,0.071495,0.034859,0.014027,0.0045008,0.0011066,0.0001924,1.8306e-05,1.067e-06,7.3079e-08,6.7509e-09,8.1051e-10,1.21e-10,2.1655e-11,4.5124e-12,1.0715e-12,2.843e-13,8.3159e-14,2.6392e-14,9.0166e-15,3.306e-15,1.2705e-15,5.167e-16,2.2622e-16,9.92e-17,4.5464e-17,2.1687e-17,1.0711e-17,5.4624e-18,2.6656e-18,1.4947e-18,8.6483e-19,4.8305e-19,2.7147e-19,1.5656e-19,9.2107e-20,5.583e-20
