1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.999999999999998890e-01,8.187883860390805513e-01,8.214403570945005839e-01,8.210207587883907587e-01,8.187883860390805513e-01,9.999999999999998890e-01,8.192256761696850020e-01,8.214403570945004729e-01,8.214403570945005839e-01,8.192256761696850020e-01,9.999999999999998890e-01,8.187883860390805513e-01,8.210207587883907587e-01,8.214403570945004729e-01,8.187883860390805513e-01,9.999999999999998890e-01
9.999999999999997780e-01,5.499744606777278166e-01,5.931135604158280783e-01,5.834686849282865184e-01,5.499744606777278166e-01,9.999999999999997780e-01,5.597427581181693146e-01,5.931135604158279673e-01,5.931135604158280783e-01,5.597427581181693146e-01,9.999999999999997780e-01,5.499744606777279277e-01,5.834686849282865184e-01,5.931135604158279673e-01,5.499744606777279277e-01,9.999999999999997780e-01
9.999999999999997780e-01,5.643922925036116700e-01,6.078947618204604275e-01,5.822460421654614970e-01,5.643922925036116700e-01,9.999999999999997780e-01,5.901261589670429020e-01,6.078947618204604275e-01,6.078947618204604275e-01,5.901261589670429020e-01,9.999999999999997780e-01,5.643922925036117810e-01,5.822460421654614970e-01,6.078947618204604275e-01,5.643922925036117810e-01,9.999999999999997780e-01
1.000000000000000000e+00,8.187326378612556077e-01,8.222874342602731756e-01,7.936609169459125646e-01,8.187326378612556077e-01,1.000000000000000000e+00,8.471033907695875165e-01,8.222874342602730646e-01,8.222874342602731756e-01,8.471033907695875165e-01,1.000000000000000000e+00,8.187326378612556077e-01,7.936609169459125646e-01,8.222874342602730646e-01,8.187326378612556077e-01,1.000000000000000000e+00
9.999999999999997780e-01,9.809869269051952889e-01,9.808781577423307807e-01,9.749094348534615984e-01,9.809869269051952889e-01,9.999999999999997780e-01,9.872255406584146131e-01,9.808781577423307807e-01,9.808781577423307807e-01,9.872255406584146131e-01,9.999999999999997780e-01,9.809869269051952889e-01,9.749094348534615984e-01,9.808781577423307807e-01,9.809869269051952889e-01,9.999999999999997780e-01
1.000000000000000000e+00,8.525026691314810945e-01,8.563857670242771558e-01,8.836296407402189912e-01,8.525026691314810945e-01,1.000000000000000000e+00,8.235521270535005600e-01,8.563857670242771558e-01,8.563857670242771558e-01,8.235521270535005600e-01,1.000000000000000000e+00,8.525026691314809835e-01,8.836296407402189912e-01,8.563857670242771558e-01,8.525026691314809835e-01,1.000000000000000000e+00
9.999999999999996669e-01,5.500346966087604761e-01,5.801048256878598153e-01,6.162590742681811617e-01,5.500346966087604761e-01,9.999999999999996669e-01,5.103476876487519354e-01,5.801048256878601483e-01,5.801048256878598153e-01,5.103476876487519354e-01,9.999999999999996669e-01,5.500346966087602540e-01,6.162590742681811617e-01,5.801048256878601483e-01,5.500346966087602540e-01,9.999999999999996669e-01
9.999999999999993339e-01,3.129056055237775524e-01,4.215351022536568681e-01,4.181909191281951155e-01,3.129056055237775524e-01,9.999999999999993339e-01,3.103929671320576067e-01,4.215351022536573122e-01,4.215351022536568681e-01,3.103929671320576067e-01,9.999999999999993339e-01,3.129056055237776635e-01,4.181909191281951155e-01,4.215351022536573122e-01,3.129056055237776635e-01,9.999999999999993339e-01
9.999999999999992228e-01,2.997516142793387739e-01,4.328842162677449812e-01,3.614565653932952927e-01,2.997516142793387739e-01,9.999999999999992228e-01,3.678820895606986219e-01,4.328842162677449257e-01,4.328842162677449812e-01,3.678820895606986219e-01,9.999999999999992228e-01,2.997516142793390514e-01,3.614565653932952927e-01,4.328842162677449257e-01,2.997516142793390514e-01,9.999999999999992228e-01
9.999999999999993339e-01,4.762290660168121414e-01,5.482714849268098822e-01,4.221502474756340662e-01,4.762290660168121414e-01,9.999999999999993339e-01,6.051883173182033282e-01,5.482714849268096602e-01,5.482714849268098822e-01,6.051883173182033282e-01,9.999999999999993339e-01,4.762290660168124190e-01,4.221502474756340662e-01,5.482714849268096602e-01,4.762290660168124190e-01,9.999999999999993339e-01
