7.916879480799863256e-01,-2.246053237877641273e-01,-2.246053237877647657e-01,7.916879480799866586e-01
8.680105055752200816e-01,-2.411902782540939205e-01,-2.411902782540935875e-01,8.680105055752205256e-01
8.850878488732026872e-01,-1.678702848637139977e-01,-1.678702848637131373e-01,8.850878488732029092e-01
9.283763048893953762e-01,-2.221799957248526969e-02,-2.221799957248460355e-02,9.283763048893950431e-01
8.733573265185393675e-01,1.009015201001626366e-01,1.009015201001632334e-01,8.733573265185389234e-01
7.366001614955778320e-01,1.358927031039579569e-01,1.358927031039581790e-01,7.366001614955771659e-01
6.879500865514356356e-01,8.801046392513456329e-02,8.801046392513511840e-02,6.879500865514353025e-01
7.152637432894006775e-01,-2.065294719666058154e-03,-2.065294719665523859e-03,7.152637432894005665e-01
8.140386173275611092e-01,-8.078904969299258165e-02,-8.078904969299166572e-02,8.140386173275609982e-01
9.357941437954058195e-01,-1.064208340134111530e-01,-1.064208340134100705e-01,9.357941437954058195e-01
9.256982009317241689e-01,-6.974865100386727634e-02,-6.974865100386631878e-02,9.256982009317241689e-01
8.534681017160495875e-01,8.492192556295539985e-03,8.492192556296830619e-03,8.534681017160494765e-01
7.801204782953586880e-01,6.761755505399898170e-02,6.761755505400082744e-02,7.801204782953579109e-01
6.536601379924703581e-01,6.667556247965270022e-02,6.667556247965433780e-02,6.536601379924693589e-01
6.452252015769117666e-01,4.871991344082113318e-02,4.871991344082178543e-02,6.452252015769108784e-01
7.910918613360359286e-01,3.885930000694484687e-02,3.885930000694447217e-02,7.910918613360349294e-01
8.906155965014490583e-01,9.620395349554961700e-03,9.620395349553733516e-03,8.906155965014487252e-01
9.306592936385094106e-01,-3.612077812776409019e-02,-3.612077812776504776e-02,9.306592936385096326e-01
9.047479689548959536e-01,-5.497084277930017887e-02,-5.497084277930121970e-02,9.047479689548963977e-01
7.737116170183639952e-01,-2.267727457408305614e-02,-2.267727457408444391e-02,7.737116170183644392e-01
6.805793893487059876e-01,4.708270200596059718e-02,4.708270200595918165e-02,6.805793893487063206e-01
6.689510040808626101e-01,9.747291143838321403e-02,9.747291143838154870e-02,6.689510040808623881e-01
7.275027161993627978e-01,9.550652632245557050e-02,9.550652632245404394e-02,7.275027161993621316e-01
8.921607884120703602e-01,4.440599914544288151e-02,4.440599914544182680e-02,8.921607884120701382e-01
9.734217916307223994e-01,-4.982191286935309937e-02,-4.982191286935302305e-02,9.734217916307222884e-01
