-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.071639270449285419e-01,-9.086503807744703565e-01,-9.086760534706364023e-01,-9.086787955480363221e-01,-9.086793153379852939e-01,-9.086794384163082716e-01,-9.086794384163086047e-01,-9.086793153379854049e-01,-9.086787955480364332e-01,-9.086760534706366244e-01,-9.086503807744703565e-01,-9.071639270449285419e-01
-7.709197470164385058e-01,-7.867837799769259455e-01,-7.875564671092473157e-01,-7.876220801422720852e-01,-7.876359440824878266e-01,-7.876394209196898588e-01,-7.876394209196901919e-01,-7.876359440824870495e-01,-7.876220801422720852e-01,-7.875564671092463165e-01,-7.867837799769246132e-01,-7.709197470164367294e-01
-7.839060957627262960e-01,-8.236876544992600691e-01,-8.263105474739356193e-01,-8.264199638371266810e-01,-8.264517177177265195e-01,-8.264613108584234480e-01,-8.264613108584243362e-01,-8.264517177177246321e-01,-8.264199638371272361e-01,-8.263105474739338430e-01,-8.236876544992568494e-01,-7.839060957627211890e-01
-9.153071835349938512e-01,-9.551442821376386894e-01,-9.568654115083279343e-01,-9.567550413521684893e-01,-9.567596508265359123e-01,-9.567647181323204464e-01,-9.567647181323212235e-01,-9.567596508265342470e-01,-9.567550413521684893e-01,-9.568654115083263800e-01,-9.551442821376358028e-01,-9.153071835349879670e-01
-9.909852568054151600e-01,-9.883895495076224780e-01,-9.866573887845743185e-01,-9.865895641592447030e-01,-9.865818666169786644e-01,-9.865784505867509768e-01,-9.865784505867505327e-01,-9.865818666169788864e-01,-9.865895641592444809e-01,-9.866573887845748736e-01,-9.883895495076235882e-01,-9.909852568054141608e-01
-9.211313016476945226e-01,-8.675870707122312897e-01,-8.678017590674858006e-01,-8.685237066119728677e-01,-8.685515895928521690e-01,-8.685485565618815684e-01,-8.685485565618793480e-01,-8.685515895928556107e-01,-8.685237066119725347e-01,-8.678017590674884651e-01,-8.675870707122355086e-01,-9.211313016477000737e-01
-7.724670099368862175e-01,-7.177394407920602015e-01,-7.293051227329419017e-01,-7.312359683677156497e-01,-7.312899607720932948e-01,-7.312957790663578983e-01,-7.312957790663543456e-01,-7.312899607720976247e-01,-7.312359683677142064e-01,-7.293051227329431230e-01,-7.177394407920616448e-01,-7.724670099368933229e-01
-6.694915155701104403e-01,-6.819524451259997289e-01,-7.074977406137420433e-01,-7.098872504532859340e-01,-7.098038669574913140e-01,-7.098037132209658040e-01,-7.098037132209623623e-01,-7.098038669574929793e-01,-7.098872504532829364e-01,-7.074977406137388236e-01,-6.819524451259949549e-01,-6.694915155701131049e-01
-6.744693500022591603e-01,-7.809402712729589524e-01,-8.103259952426369317e-01,-8.108424149258789404e-01,-8.103636405444955004e-01,-8.103311440611096206e-01,-8.103311440611085104e-01,-8.103636405444938351e-01,-8.108424149258759428e-01,-8.103259952426313806e-01,-7.809402712729505147e-01,-6.744693500022546084e-01
-7.536259388726491704e-01,-9.163154941685527355e-01,-9.298906356868693601e-01,-9.266159315220129367e-01,-9.258767837594572558e-01,-9.258453986810513126e-01,-9.258453986810523118e-01,-9.258767837594545913e-01,-9.266159315220114934e-01,-9.298906356868656964e-01,-9.163154941685461852e-01,-7.536259388726388453e-01
-8.278206789477673411e-01,-9.708321762718968850e-01,-9.518620569451168301e-01,-9.466405785691971442e-01,-9.464684901185357324e-01,-9.465276424351442008e-01,-9.465276424351465323e-01,-9.464684901185342891e-01,-9.466405785691986985e-01,-9.518620569451174962e-01,-9.708321762718969961e-01,-8.278206789477557948e-01
-8.360993037224158098e-01,-8.932841024666624552e-01,-8.428082354208894511e-01,-8.422505126033832390e-01,-8.436090107656740722e-01,-8.437638652919645654e-01,-8.437638652919666749e-01,-8.436090107656754045e-01,-8.422505126033865697e-01,-8.428082354208936700e-01,-8.932841024666702268e-01,-8.360993037224080382e-01
