-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.135265595493016200e-01,-9.148870921067876472e-01,-9.149191553529313348e-01,-9.149223407279130083e-01,-9.149229266060342480e-01,-9.149230346158846450e-01,-9.149229266060341370e-01,-9.149223407279128972e-01,-9.149191553529314458e-01,-9.148870921067874251e-01,-9.135265595493017310e-01
-8.301948574761151001e-01,-8.424784841494231680e-01,-8.432127073598670863e-01,-8.432705195204672766e-01,-8.432822212963311248e-01,-8.432845062542866366e-01,-8.432822212963316799e-01,-8.432705195204671655e-01,-8.432127073598670863e-01,-8.424784841494223908e-01,-8.301948574761151001e-01
-9.048340001101720098e-01,-9.263073770067623558e-01,-9.277077088583560727e-01,-9.277604311201053111e-01,-9.277757069286850511e-01,-9.277793378837527749e-01,-9.277757069286857172e-01,-9.277604311201050891e-01,-9.277077088583557396e-01,-9.263073770067613566e-01,-9.048340001101711216e-01
-9.931592807128586387e-01,-9.971792908389637278e-01,-9.968775826627144232e-01,-9.968313121819657452e-01,-9.968274813969392190e-01,-9.968269950024887249e-01,-9.968274813969391079e-01,-9.968313121819658562e-01,-9.968775826627144232e-01,-9.971792908389637278e-01,-9.931592807128581946e-01
-9.427516400889620618e-01,-9.180425553842423980e-01,-9.175450160373380681e-01,-9.176896607521858318e-01,-9.176905607235048556e-01,-9.176886124357935826e-01,-9.176905607235039675e-01,-9.176896607521860538e-01,-9.175450160373382902e-01,-9.180425553842431752e-01,-9.427516400889632830e-01
-8.151260652848248967e-01,-7.965295670065437594e-01,-8.009507412598193543e-01,-8.016280951992396098e-01,-8.016642165554990207e-01,-8.016680066282094730e-01,-8.016642165554986876e-01,-8.016280951992398318e-01,-8.009507412598184661e-01,-7.965295670065430933e-01,-8.151260652848260069e-01
-7.565442416413037385e-01,-7.874175581949455216e-01,-7.980090146062549517e-01,-7.989034491038480290e-01,-7.989184468975309983e-01,-7.989237875106829367e-01,-7.989184468975327746e-01,-7.989034491038488062e-01,-7.980090146062512879e-01,-7.874175581949429681e-01,-7.565442416413021842e-01
-8.089032214514620955e-01,-8.870343841523382622e-01,-8.965706643049722313e-01,-8.964580674566242635e-01,-8.963287602593024150e-01,-8.963219984319955591e-01,-8.963287602593046355e-01,-8.964580674566251517e-01,-8.965706643049674573e-01,-8.870343841523351536e-01,-8.089032214514573216e-01
-8.952749094247081096e-01,-9.695839640825248962e-01,-9.675923160690566016e-01,-9.661022750971843820e-01,-9.659316675707533273e-01,-9.659249704525559865e-01,-9.659316675707543265e-01,-9.661022750971849371e-01,-9.675923160690549363e-01,-9.695839640825238970e-01,-8.952749094247037798e-01
-9.232115646412475396e-01,-9.378393935463849029e-01,-9.225211829083209691e-01,-9.216310683000646931e-01,-9.217698840006630645e-01,-9.217903038890143952e-01,-9.217698840006613992e-01,-9.216310683000648041e-01,-9.225211829083244108e-01,-9.378393935463873454e-01,-9.232115646412466514e-01
-8.598547016790054620e-01,-8.001494427868744985e-01,-7.839552939423887201e-01,-7.869174696935695712e-01,-7.875713822295936639e-01,-7.876083832643756555e-01,-7.875713822295898892e-01,-7.869174696935687940e-01,-7.839552939423946043e-01,-8.001494427868782733e-01,-8.598547016790081265e-01
-7.340970983099819325e-01,-6.409805939000552399e-01,-6.431070307067430214e-01,-6.518163130979587327e-01,-6.526750994371262049e-01,-6.526537583929465924e-01,-6.526750994371223191e-01,-6.518163130979577335e-01,-6.431070307067476843e-01,-6.409805939000565722e-01,-7.340970983099861513e-01
-5.965689610482468597e-01,-5.439528967736191323e-01,-5.772338208847782592e-01,-5.899714621120211167e-01,-5.901318419614320909e-01,-5.899397845371885385e-01,-5.901318419614296484e-01,-5.899714621120207836e-01,-5.772338208847798136e-01,-5.439528967736151355e-01,-5.965689610482500793e-01
-4.823048698587449890e-01,-5.418205032455689629e-01,-6.040663484518725701e-01,-6.150752762742457413e-01,-6.133677828588285363e-01,-6.129443065922199896e-01,-6.133677828588288694e-01,-6.150752762742477397e-01,-6.040663484518707937e-01,-5.418205032455594150e-01,-4.823048698587457661e-01
-3.937771921408420583e-01,-6.108021754501355982e-01,-6.829356210178212372e-01,-6.838472716545777041e-01,-6.795318737321240921e-01,-6.790088835479458629e-01,-6.795318737321264235e-01,-6.838472716545827002e-01,-6.829356210178179065e-01,-6.108021754501226086e-01,-3.937771921408405040e-01
-3.069405450405510161e-01,-6.990260900019785728e-01,-7.471306335203764526e-01,-7.299386836599619510e-01,-7.237669297799640411e-01,-7.236347909630842512e-01,-7.237669297799669277e-01,-7.299386836599690564e-01,-7.471306335203735660e-01,-6.990260900019663604e-01,-3.069405450405492397e-01
-1.899456570787786402e-01,-7.596799804434102299e-01,-7.383333462939810632e-01,-7.006726820773866438e-01,-6.960717439515333727e-01,-6.971913992900752310e-01,-6.960717439515350380e-01,-7.006726820773944153e-01,-7.383333462939792868e-01,-7.596799804434029024e-01,-1.899456570787791954e-01
-2.329809059196687182e-02,-7.729209355814987692e-01,-6.330483170196933296e-01,-5.856720613665574726e-01,-5.885474786457502994e-01,-5.915971894714346924e-01,-5.885474786457487451e-01,-5.856720613665642450e-01,-6.330483170196919973e-01,-7.729209355814974369e-01,-2.329809059197077148e-02
1.847811742455269524e-01,-7.522395122327418804e-01,-4.538775576654591193e-01,-4.255757028466784497e-01,-4.403632621541226921e-01,-4.446416418899563072e-01,-4.403632621541176961e-01,-4.255757028466836678e-01,-4.538775576654579536e-01,-7.522395122327454331e-01,1.847811742455203465e-01
3.968663668991191384e-01,-7.297373650969105618e-01,-2.553398824677267087e-01,-2.878226669793445547e-01,-3.104584344682482788e-01,-3.133123224204935053e-01,-3.104584344682412844e-01,-2.878226669793483294e-01,-2.553398824677246548e-01,-7.297373650969161130e-01,3.968663668991133098e-01
5.621784009404977578e-01,-7.314131874272111755e-01,-9.456166875885621548e-02,-2.249284251791060507e-01,-2.391984300401228669e-01,-2.379381556689095234e-01,-2.391984300401159003e-01,-2.249284251791094091e-01,-9.456166875885196887e-02,-7.314131874272163936e-01,5.621784009404967586e-01
6.432187926492909380e-01,-7.606084757583837508e-01,-6.027252401065837095e-03,-2.438106844610123669e-01,-2.281501015960638590e-01,-2.235392773417771983e-01,-2.281501015960584189e-01,-2.438106844610165025e-01,-6.027252401059390863e-03,-7.606084757583878586e-01,6.432187926492964891e-01
6.409011423853794298e-01,-7.978189256797416640e-01,1.013237258874238877e-02,-3.026663931341802560e-01,-2.456451456216616203e-01,-2.426619288899450333e-01,-2.456451456216589002e-01,-3.026663931341853631e-01,1.013237258874960522e-02,-7.978189256797452167e-01,6.409011423853898659e-01
6.020577476421947738e-01,-8.153804090682428285e-01,-1.319145872229156302e-02,-3.374332875039117718e-01,-2.485919140248429304e-01,-2.536342671102018720e-01,-2.485919140248416537e-01,-3.374332875039173785e-01,-1.319145872228525557e-02,-8.153804090682472694e-01,6.020577476422052099e-01
5.911020515567325662e-01,-8.021963613347489197e-01,-2.926118203468545953e-02,-3.122381912891427636e-01,-2.133945844702799244e-01,-2.326808285239962693e-01,-2.133945844702782590e-01,-3.122381912891473155e-01,-2.926118203468187906e-02,-8.021963613347544708e-01,5.911020515567377842e-01
6.323507639307410777e-01,-7.805777494649371873e-01,-1.646092320543347809e-02,-2.605014116700580251e-01,-1.640864402013119117e-01,-1.973272122056903000e-01,-1.640864402013085255e-01,-2.605014116700614113e-01,-1.646092320543196541e-02,-7.805777494649426274e-01,6.323507639307411887e-01
6.859058343427028026e-01,-7.822417136547833438e-01,5.213962837688851382e-03,-2.505814411686658194e-01,-1.566569822679155510e-01,-1.772831857345490147e-01,-1.566569822679103885e-01,-2.505814411686683174e-01,5.213962837690128138e-03,-7.822417136547874517e-01,6.859058343427030247e-01
7.037120543875583500e-01,-8.019167305237300258e-01,1.559648328613652546e-02,-2.896717012904653776e-01,-2.082490503761256773e-01,-1.636330354757214445e-01,-2.082490503761202372e-01,-2.896717012904689859e-01,1.559648328613963408e-02,-8.019167305237332455e-01,7.037120543875633460e-01
6.938335609895019962e-01,-8.067738243707156531e-01,2.747529156094162539e-02,-3.104012998891224062e-01,-2.644334926805800845e-01,-1.284625045734008042e-01,-2.644334926805761432e-01,-3.104012998891266806e-01,2.747529156094677405e-02,-8.067738243707192058e-01,6.938335609895095457e-01
6.987154953381974343e-01,-7.957787182467601639e-01,5.458418527152054944e-02,-2.870884528199919017e-01,-2.672028400087400613e-01,-9.081374604223374503e-02,-2.672028400087376188e-01,-2.870884528199952879e-01,5.458418527152517075e-02,-7.957787182467634945e-01,6.987154953382008760e-01
7.204233247138942531e-01,-7.992870772454583328e-01,7.711441873752562792e-02,-2.859345977605109446e-01,-2.320098114644704446e-01,-9.145382980137531370e-02,-2.320098114644678633e-01,-2.859345977605139977e-01,7.711441873752797327e-02,-7.992870772454608863e-01,7.204233247138942531e-01
7.258781649844332495e-01,-8.127688801467849444e-01,8.002342564220996102e-02,-3.306117239883959447e-01,-2.181069351777721321e-01,-9.613420283747800554e-02,-2.181069351777686349e-01,-3.306117239883998304e-01,8.002342564221176513e-02,-8.127688801467869428e-01,7.258781649844356920e-01
7.131833768925777139e-01,-8.109253312860107421e-01,8.638146329946475022e-02,-3.528615354023475481e-01,-2.463115191407086735e-01,-5.434613480495809057e-02,-2.463115191407052595e-01,-3.528615354023518780e-01,8.638146329946880253e-02,-8.109253312860126295e-01,7.131833768925832651e-01
7.094186418994372634e-01,-8.059150846308116289e-01,1.048678662105722303e-01,-3.347085795453589308e-01,-2.899650343897334226e-01,-8.846983619615084171e-03,-2.899650343897311466e-01,-3.347085795453623169e-01,1.048678662105777259e-01,-8.059150846308135163e-01,7.094186418994405940e-01
7.271921588992040775e-01,-8.138964321167245775e-01,1.162432626310970496e-01,-3.384678466208610459e-01,-3.120860627084208749e-01,-1.274402050740372494e-02,-3.120860627084194872e-01,-3.384678466208649872e-01,1.162432626311013240e-01,-8.138964321167256877e-01,7.271921588992036334e-01
