-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.071638417140348576e-01,-9.086501558784971788e-01,-9.086753020946707338e-01,-9.086753020946707338e-01,-9.086501558784970678e-01,-9.071638417140347466e-01
-7.709171053279493258e-01,-7.867772722073890224e-01,-7.875358837327156580e-01,-7.875358837327151029e-01,-7.867772722073880232e-01,-7.709171053279493258e-01
-7.838971017897196081e-01,-8.236684318606909416e-01,-8.262589709632773838e-01,-8.262589709632759405e-01,-8.236684318606891653e-01,-7.838971017897201632e-01
-9.152990437591014272e-01,-9.551320780594169113e-01,-9.568483960453094683e-01,-9.568483960453082471e-01,-9.551320780594154680e-01,-9.152990437591020934e-01
-9.909860787648743230e-01,-9.883964314810360641e-01,-9.866724708221065177e-01,-9.866724708221071838e-01,-9.883964314810365082e-01,-9.909860787648744340e-01
-9.211372229099349385e-01,-8.675969890865523615e-01,-8.677845158486048316e-01,-8.677845158486068300e-01,-8.675969890865542489e-01,-9.211372229099341613e-01
-7.724656123462125823e-01,-7.177269576494209602e-01,-7.292388976574696313e-01,-7.292388976574714077e-01,-7.177269576494217374e-01,-7.724656123462110280e-01
-6.694745144544010929e-01,-6.819247388129434650e-01,-7.075512722582162350e-01,-7.075512722582161240e-01,-6.819247388129412446e-01,-6.694745144543996496e-01
-6.744444950277720396e-01,-7.809404552009389100e-01,-8.107945716950906156e-01,-8.107945716950885062e-01,-7.809404552009343581e-01,-6.744444950277713735e-01
-7.536057593060397908e-01,-9.163359291397491502e-01,-9.306223222791917271e-01,-9.306223222791893956e-01,-9.163359291397449313e-01,-7.536057593060411230e-01
-8.278090229995475058e-01,-9.708015582059709159e-01,-9.519517963973453956e-01,-9.519517963973447294e-01,-9.708015582059696946e-01,-8.278090229995502813e-01
-8.361005829206359374e-01,-8.932065948301015634e-01,-8.413020397373817127e-01,-8.413020397373836001e-01,-8.932065948301038949e-01,-8.361005829206381579e-01
-7.668812068223080924e-01,-7.223031553269876337e-01,-6.604259568133533653e-01,-6.604259568133570291e-01,-7.223031553269925187e-01,-7.668812068223077594e-01
-6.494554992524240733e-01,-5.471964435223450884e-01,-5.100526063544151834e-01,-5.100526063544188471e-01,-5.471964435223495293e-01,-6.494554992524207426e-01
-5.260446009506994924e-01,-4.476449279468421860e-01,-4.621872554550627843e-01,-4.621872554550647827e-01,-4.476449279468444620e-01,-5.260446009506933862e-01
-4.240229217272076245e-01,-4.520295751066593093e-01,-5.233562342444169069e-01,-5.233562342444162407e-01,-4.520295751066581991e-01,-4.240229217272002971e-01
-3.427104028772940403e-01,-5.343856803398738808e-01,-6.435203784901319946e-01,-6.435203784901284418e-01,-5.343856803398701061e-01,-3.427104028772877120e-01
-2.595176275509178399e-01,-6.416139937254797809e-01,-7.477478522028621066e-01,-7.477478522028560004e-01,-6.416139937254751180e-01,-2.595176275509148422e-01
-1.463589777860440089e-01,-7.246105406291833972e-01,-7.677327378455349738e-01,-7.677327378455272022e-01,-7.246105406291791784e-01,-1.463589777860465624e-01
1.121146067234385368e-02,-7.621174477247056878e-01,-6.714738402126856354e-01,-6.714738402126771977e-01,-7.621174477247024681e-01,1.121146067233478455e-02
2.018124109337766647e-01,-7.657317218753502130e-01,-4.800525500649786004e-01,-4.800525500649697186e-01,-7.657317218753476595e-01,2.018124109337630090e-01
3.916993747307266349e-01,-7.638024211335576741e-01,-2.615022876683457120e-01,-2.615022876683368303e-01,-7.638024211335550095e-01,3.916993747307119245e-01
5.417616790976167440e-01,-7.783023990553716853e-01,-1.020118817400076511e-01,-1.020118817399992689e-01,-7.783023990553679106e-01,5.417616790976047536e-01
6.274048523708042335e-01,-8.109188487734892981e-01,-6.366803738325398088e-02,-6.366803738324719464e-02,-8.109188487734846351e-01,6.274048523707980163e-01
6.503731444382585547e-01,-8.460090016028202209e-01,-1.467568246386923292e-01,-1.467568246386873887e-01,-8.460090016028152249e-01,6.503731444382579996e-01
6.370047880688161079e-01,-8.646263487489680433e-01,-2.776536637370304872e-01,-2.776536637370268235e-01,-8.646263487489632693e-01,6.370047880688177733e-01
6.222387379905379712e-01,-8.598989678255172242e-01,-3.459798205181947583e-01,-3.459798205181917607e-01,-8.598989678255131164e-01,6.222387379905374161e-01
6.277557896402579107e-01,-8.459854574937727412e-01,-2.923594236054779527e-01,-2.923594236054753437e-01,-8.459854574937689664e-01,6.277557896402526927e-01
6.564157824764325078e-01,-8.441574147002804951e-01,-1.723590705365582454e-01,-1.723590705365553311e-01,-8.441574147002776085e-01,6.564157824764242921e-01
7.022364811014487618e-01,-8.530760028174679821e-01,-1.073016754263514810e-01,-1.073016754263491079e-01,-8.530760028174662057e-01,7.022364811014428776e-01
7.437319959318919871e-01,-8.505017426711689588e-01,-1.554315898075788738e-01,-1.554315898075770697e-01,-8.505017426711681816e-01,7.437319959318914320e-01
7.416694149763303212e-01,-8.271429050133891625e-01,-2.380869835207149732e-01,-2.380869835207146679e-01,-8.271429050133893845e-01,7.416694149763334298e-01
6.846821862803459391e-01,-8.016590881847102112e-01,-2.353724961849343600e-01,-2.353724961849327224e-01,-8.016590881847107664e-01,6.846821862803469383e-01
6.349529799069719704e-01,-7.920145963367843933e-01,-1.605637410102439544e-01,-1.605637410102420115e-01,-7.920145963367857256e-01,6.349529799069695279e-01
6.652671855791569833e-01,-7.815839316911807888e-01,-1.368232885553211653e-01,-1.368232885553180567e-01,-7.815839316911830092e-01,6.652671855791556510e-01
7.151873028704835988e-01,-7.548596767422869336e-01,-1.916796146966942005e-01,-1.916796146966912862e-01,-7.548596767422902643e-01,7.151873028704873736e-01
6.649636367406507320e-01,-7.317115338995526796e-01,-2.117281089676713579e-01,-2.117281089676666117e-01,-7.317115338995563434e-01,6.649636367406549509e-01
5.840287443120097954e-01,-7.220809936744361224e-01,-1.664428308747611107e-01,-1.664428308747527285e-01,-7.220809936744397861e-01,5.840287443120096844e-01
6.213612762639868503e-01,-7.007054643649730519e-01,-1.584378088909859650e-01,-1.584378088909764726e-01,-7.007054643649776038e-01,6.213612762639872944e-01
6.590269705872123795e-01,-6.760469137789485439e-01,-1.923199081374020458e-01,-1.923199081373909158e-01,-6.760469137789534289e-01,6.590269705872174866e-01
5.718211643219639484e-01,-6.708316496271128360e-01,-1.828027497610887342e-01,-1.828027497610756336e-01,-6.708316496271172769e-01,5.718211643219672791e-01
5.458286592924076475e-01,-6.558063099349387137e-01,-1.667046960222311192e-01,-1.667046960222152707e-01,-6.558063099349433767e-01,5.458286592924070924e-01
6.095060800328380157e-01,-6.315023991638089029e-01,-1.845582381054238497e-01,-1.845582381054055587e-01,-6.315023991638136769e-01,6.095060800328411243e-01
5.697617287127318964e-01,-6.312719383139654417e-01,-1.834199697877355040e-01,-1.834199697877149093e-01,-6.312719383139697715e-01,5.697617287127368924e-01
5.056785260494354173e-01,-6.264144777960751753e-01,-1.719235029026871808e-01,-1.719235029026632833e-01,-6.264144777960791721e-01,5.056785260494356393e-01
5.501311763167338054e-01,-6.042359700557906610e-01,-1.842975587336822818e-01,-1.842975587336562748e-01,-6.042359700557946578e-01,5.501311763167339164e-01
5.658459736066866475e-01,-6.069168203142323303e-01,-1.818500099919071467e-01,-1.818500099918793633e-01,-6.069168203142356610e-01,5.658459736066909773e-01
5.096648514460166979e-01,-6.155717621070799783e-01,-1.652364735533781437e-01,-1.652364735533475293e-01,-6.155717621070827539e-01,5.096648514460182522e-01
5.138155769530707850e-01,-6.001600796333206311e-01,-1.777047628952611591e-01,-1.777047628952277136e-01,-6.001600796333231846e-01,5.138155769530681205e-01
