-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.084011573109375126e-01,-9.101713996836123810e-01,-9.084011573109375126e-01,-9.101713996836121590e-01,-9.122139697323120577e-01,-9.101713996836122700e-01,-9.084011573109375126e-01,-9.101713996836122700e-01,-9.084011573109374016e-01
-7.829631476508038812e-01,-8.048948340692296810e-01,-7.829631476508032151e-01,-8.048948340692287928e-01,-8.313569130234907956e-01,-8.048948340692290149e-01,-7.829631476508035481e-01,-8.048948340692283487e-01,-7.829631476508031040e-01
-7.998320265650107341e-01,-8.536587245493608700e-01,-7.998320265650101790e-01,-8.536587245493583165e-01,-9.077313437316260059e-01,-8.536587245493583165e-01,-7.998320265650102900e-01,-8.536587245493572063e-01,-7.998320265650090688e-01
-9.051084329619685231e-01,-9.611227598671248096e-01,-9.051084329619679680e-01,-9.611227598671230332e-01,-9.916253646899773067e-01,-9.611227598671228112e-01,-9.051084329619678570e-01,-9.611227598671222561e-01,-9.051084329619660807e-01
-9.538309621984542019e-01,-9.682739583644517367e-01,-9.538309621984535358e-01,-9.682739583644529580e-01,-9.222591573411555999e-01,-9.682739583644528469e-01,-9.538309621984530917e-01,-9.682739583644531800e-01,-9.538309621984520925e-01
-8.922410429237342955e-01,-8.474007516862174239e-01,-8.922410429237330742e-01,-8.474007516862210876e-01,-7.223397543064392634e-01,-8.474007516862211986e-01,-8.922410429237326301e-01,-8.474007516862225309e-01,-8.922410429237329632e-01
-7.811375260561124190e-01,-7.194265489201447927e-01,-7.811375260561110867e-01,-7.194265489201498998e-01,-6.017755921246337181e-01,-7.194265489201501218e-01,-7.811375260561098655e-01,-7.194265489201507879e-01,-7.811375260561115308e-01
-6.895090843600618635e-01,-6.853541280341524100e-01,-6.895090843600604202e-01,-6.853541280341570729e-01,-6.710774020399694617e-01,-6.853541280341566289e-01,-6.895090843600584218e-01,-6.853541280341562958e-01,-6.895090843600599761e-01
-6.234371236557633145e-01,-7.362590504885944132e-01,-6.234371236557614271e-01,-7.362590504885981879e-01,-8.406543621850071091e-01,-7.362590504885965226e-01,-6.234371236557584295e-01,-7.362590504885950793e-01,-6.234371236557589846e-01
-5.366206095165028112e-01,-7.977884389760592221e-01,-5.366206095165000356e-01,-7.977884389760618866e-01,-9.368266772631598238e-01,-7.977884389760588890e-01,-5.366206095164955947e-01,-7.977884389760571127e-01,-5.366206095164944845e-01
-3.859734437107511518e-01,-8.139936737607318396e-01,-3.859734437107465443e-01,-8.139936737607339490e-01,-8.806506505798081808e-01,-8.139936737607306183e-01,-3.859734437107415483e-01,-8.139936737607289530e-01,-3.859734437107389393e-01
-1.786859570212011583e-01,-7.991303344751873317e-01,-1.786859570211953296e-01,-7.991303344751896631e-01,-7.753061800961276173e-01,-7.991303344751864435e-01,-1.786859570211909443e-01,-7.991303344751854443e-01,-1.786859570211875858e-01
4.224605455859206660e-02,-7.982570829232709109e-01,4.224605455859695852e-02,-7.982570829232735754e-01,-7.412741236529589717e-01,-7.982570829232712439e-01,4.224605455860042103e-02,-7.982570829232710219e-01,4.224605455860336312e-02
2.436501890784548430e-01,-8.240306408790935011e-01,2.436501890784579794e-01,-8.240306408790963877e-01,-7.890088530888883511e-01,-8.240306408790946113e-01,2.436501890784603663e-01,-8.240306408790949444e-01,2.436501890784620039e-01
4.102127867187575494e-01,-8.494986327748912380e-01,4.102127867187584376e-01,-8.494986327748937915e-01,-8.546617674263119468e-01,-8.494986327748930144e-01,4.102127867187611576e-01,-8.494986327748935695e-01,4.102127867187612686e-01
5.051663835797228774e-01,-8.479537619853748653e-01,5.051663835797216562e-01,-8.479537619853776409e-01,-8.680266966367594650e-01,-8.479537619853765307e-01,5.051663835797257640e-01,-8.479537619853774189e-01,5.051663835797248758e-01
4.790336424137741078e-01,-8.204575888833129937e-01,4.790336424137717208e-01,-8.204575888833161024e-01,-8.747359506780429950e-01,-8.204575888833145481e-01,4.790336424137773830e-01,-8.204575888833158803e-01,4.790336424137763283e-01
3.584394457843484982e-01,-7.934778426409404561e-01,3.584394457843470549e-01,-7.934778426409434537e-01,-8.629217826893658128e-01,-7.934778426409418994e-01,3.584394457843529391e-01,-7.934778426409436758e-01,3.584394457843522730e-01
2.736582704140270161e-01,-7.846281214222904365e-01,2.736582704140285704e-01,-7.846281214222934342e-01,-7.972839669484406144e-01,-7.846281214222934342e-01,2.736582704140330113e-01,-7.846281214222955436e-01,2.736582704140335109e-01
3.577572404113115723e-01,-7.790327918074894109e-01,3.577572404113154581e-01,-7.790327918074927416e-01,-8.906952798105089997e-01,-7.790327918074941849e-01,3.577572404113190663e-01,-7.790327918074962943e-01,3.577572404113206206e-01
5.042161554852225835e-01,-7.781340436802434146e-01,5.042161554852253591e-01,-7.781340436802467453e-01,-8.632254774323357971e-01,-7.781340436802484106e-01,5.042161554852300220e-01,-7.781340436802501870e-01,5.042161554852320204e-01
4.732598665132285998e-01,-7.827947333684973641e-01,4.732598665132287108e-01,-7.827947333685011388e-01,-7.703789962486098375e-01,-7.827947333685026932e-01,4.732598665132338178e-01,-7.827947333685042475e-01,4.732598665132343729e-01
3.552234538653971652e-01,-7.731541549156644155e-01,3.552234538653986640e-01,-7.731541549156687454e-01,-8.628235973707965023e-01,-7.731541549156709658e-01,3.552234538654033269e-01,-7.731541549156722981e-01,3.552234538654033269e-01
4.249866607287736686e-01,-7.583450086721340577e-01,4.249866607287778320e-01,-7.583450086721383876e-01,-8.798378486598689152e-01,-7.583450086721410521e-01,4.249866607287826059e-01,-7.583450086721419403e-01,4.249866607287849374e-01
4.779071465772025129e-01,-7.492196382549941580e-01,4.779071465772048444e-01,-7.492196382549987099e-01,-7.764968017443710790e-01,-7.492196382550013745e-01,4.779071465772096738e-01,-7.492196382550020406e-01,4.779071465772107841e-01
