-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.053355957652320374e-01,-9.058133087138279249e-01,-9.058185272772095731e-01,-9.058190378593127257e-01,-9.058191289681705172e-01,-9.058191501269194923e-01,-9.058191501269194923e-01,-9.058191289681705172e-01,-9.058190378593128367e-01,-9.058185272772095731e-01,-9.058133087138279249e-01,-9.053355957652320374e-01
-7.475186476429684923e-01,-7.586818740570832054e-01,-7.587161904191392914e-01,-7.587298054170026340e-01,-7.587325067253862798e-01,-7.587331608628575808e-01,-7.587331608628574697e-01,-7.587325067253862798e-01,-7.587298054170026340e-01,-7.587161904191396244e-01,-7.586818740570830943e-01,-7.475186476429682703e-01
-6.962107347458071915e-01,-7.301904344066487695e-01,-7.297943956191539350e-01,-7.298438174010964952e-01,-7.298537171012822178e-01,-7.298562386396665325e-01,-7.298562386396661994e-01,-7.298537171012815516e-01,-7.298438174010968282e-01,-7.297943956191539350e-01,-7.301904344066479924e-01,-6.962107347458071915e-01
-7.662186092078473454e-01,-8.198089353329180984e-01,-8.178230084514761522e-01,-8.179480874696569703e-01,-8.179623893922955968e-01,-8.179662598597901013e-01,-8.179662598597898793e-01,-8.179623893922950417e-01,-8.179480874696573034e-01,-8.178230084514760412e-01,-8.198089353329169882e-01,-7.662186092078473454e-01
-8.670288176378186940e-01,-9.237292383398628681e-01,-9.189953066583715913e-01,-9.192073022050656350e-01,-9.192104742095776881e-01,-9.192126346731237518e-01,-9.192126346731236408e-01,-9.192104742095771330e-01,-9.192073022050658571e-01,-9.189953066583714802e-01,-9.237292383398623130e-01,-8.670288176378184719e-01
-8.945678145280900884e-01,-9.263586673993550180e-01,-9.197981644441473037e-01,-9.201313060441694835e-01,-9.201129422401936875e-01,-9.201117713949478194e-01,-9.201117713949481525e-01,-9.201129422401937985e-01,-9.201313060441693725e-01,-9.197981644441476368e-01,-9.263586673993553511e-01,-8.945678145280900884e-01
-8.043643088669627517e-01,-8.006943645479265292e-01,-7.943776550084424848e-01,-7.951827127750048518e-01,-7.951282016436240774e-01,-7.951262839154249473e-01,-7.951262839154253914e-01,-7.951282016436247435e-01,-7.951827127750047408e-01,-7.943776550084429289e-01,-8.006943645479280836e-01,-8.043643088669629737e-01
-6.002037803511252045e-01,-5.787998206980526916e-01,-5.766022489080753211e-01,-5.781757581689126457e-01,-5.780233508154355437e-01,-5.780293154894426966e-01,-5.780293154894429186e-01,-5.780233508154366540e-01,-5.781757581689122016e-01,-5.766022489080757651e-01,-5.787998206980549121e-01,-6.002037803511255376e-01
-3.271612682654499449e-01,-3.459632861344769106e-01,-3.515314089952275012e-01,-3.532834685819756793e-01,-3.529012262732493799e-01,-3.529388495335373799e-01,-3.529388495335376574e-01,-3.529012262732508787e-01,-3.532834685819749021e-01,-3.515314089952275012e-01,-3.459632861344790755e-01,-3.271612682654497783e-01
-5.562527810305745862e-02,-2.000647582509581246e-01,-2.039700737703686040e-01,-2.044814128589411417e-01,-2.037981089833566517e-01,-2.039188958800238483e-01,-2.039188958800235429e-01,-2.037981089833583725e-01,-2.044814128589404201e-01,-2.039700737703684097e-01,-2.000647582509597899e-01,-5.562527810305671616e-02
1.522360054938037000e-01,-1.846263179084201289e-01,-1.558701717647694163e-01,-1.556146718472130042e-01,-1.548387963294757252e-01,-1.550997970641936341e-01,-1.550997970641927737e-01,-1.548387963294771963e-01,-1.556146718472123103e-01,-1.558701717647689999e-01,-1.846263179084210448e-01,1.522360054938048657e-01
2.643776440585589027e-01,-2.742869513024041583e-01,-1.680277320653994488e-01,-1.741008246386580027e-01,-1.733138608271273529e-01,-1.737058720204960882e-01,-1.737058720204948115e-01,-1.733138608271284076e-01,-1.741008246386575309e-01,-1.680277320653989215e-01,-2.742869513024047690e-01,2.643776440585604570e-01
2.951448514537212131e-01,-3.933387233615731615e-01,-1.723319478677352024e-01,-2.005236796559692058e-01,-1.981618043516768513e-01,-1.986339001493254985e-01,-1.986339001493236389e-01,-1.981618043516780170e-01,-2.005236796559686507e-01,-1.723319478677348970e-01,-3.933387233615734946e-01,2.951448514537221568e-01
