-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-9.068618413575358916e-01,-9.083542483267054157e-01,-9.083768138483797605e-01,-9.083542483267054157e-01,-9.068618413575360027e-01
-7.644964407354593039e-01,-7.807354114203819417e-01,-7.814312042586808449e-01,-7.807354114203814976e-01,-7.644964407354586378e-01
-7.588611918397633049e-01,-8.021558732528437652e-01,-8.047762925306463089e-01,-8.021558732528423219e-01,-7.588611918397621947e-01
-8.766521300533497429e-01,-9.288893817555338162e-01,-9.312674267526142025e-01,-9.288893817555325949e-01,-8.766521300533485217e-01
-9.705325055090846531e-01,-9.892673579901902770e-01,-9.874203662993796815e-01,-9.892673579901902770e-01,-9.705325055090845421e-01
-9.404967917350699480e-01,-9.003540357866264277e-01,-8.963414573574310928e-01,-9.003540357866276489e-01,-9.404967917350708362e-01
-8.020482977697906968e-01,-7.273792736963544669e-01,-7.306689007612579001e-01,-7.273792736963554662e-01,-8.020482977697915850e-01
-6.370298071245790172e-01,-5.935125078372438523e-01,-6.135244556530921045e-01,-5.935125078372430751e-01,-6.370298071245796834e-01
-5.168591438958148876e-01,-5.729709476474122987e-01,-6.116566298666417101e-01,-5.729709476474089680e-01,-5.168591438958146655e-01
-4.612395899109419384e-01,-6.553630142178606954e-01,-7.036493741405601687e-01,-6.553630142178550333e-01,-4.612395899109414388e-01
-4.398058575775566914e-01,-7.734470236822712508e-01,-8.102872511000505096e-01,-7.734470236822649225e-01,-4.398058575775562473e-01
-4.000153825332106172e-01,-8.539827906688546300e-01,-8.456431973508660160e-01,-8.539827906688490788e-01,-4.000153825332107282e-01
-2.971100247196367672e-01,-8.545394167254365403e-01,-7.560528084197567500e-01,-8.545394167254327655e-01,-2.971100247196387656e-01
-1.179226870748015243e-01,-7.827750215546782631e-01,-5.444433099605339166e-01,-7.827750215546764867e-01,-1.179226870748053824e-01
1.095935373646584887e-01,-6.883519804967047628e-01,-2.671092001939731619e-01,-6.883519804967044298e-01,1.095935373646538813e-01
3.280915087605464908e-01,-6.283448323201421548e-01,-2.026004378560861130e-03,-6.283448323201419328e-01,3.280915087605427161e-01
4.790530856614521049e-01,-6.285573527415285744e-01,1.901454266161847206e-01,-6.285573527415277972e-01,4.790530856614506061e-01
5.319333041683822483e-01,-6.675420620047615161e-01,2.854801598043865685e-01,-6.675420620047598508e-01,5.319333041683826924e-01
4.995431834288377448e-01,-6.953984212121209207e-01,2.908134755376846625e-01,-6.953984212121189223e-01,4.995431834288394102e-01
4.372308671747627828e-01,-6.725474997817696421e-01,2.377197647861576113e-01,-6.725474997817675327e-01,4.372308671747631714e-01
4.155137100141902406e-01,-6.049203289235428604e-01,1.818911715818729291e-01,-6.049203289235410841e-01,4.155137100141885753e-01
4.498902602778675486e-01,-5.508768990448993375e-01,1.622609018876227660e-01,-5.508768990448977831e-01,4.498902602778644400e-01
4.707099172364510586e-01,-5.607710460526932339e-01,1.591628769423466538e-01,-5.607710460526909024e-01,4.707099172364489492e-01
4.365433938941289949e-01,-5.935668722921240148e-01,1.544164163834487180e-01,-5.935668722921211282e-01,4.365433938941287173e-01
4.157670006156143350e-01,-5.800339541202075289e-01,1.712177387610703261e-01,-5.800339541202044202e-01,4.157670006156135023e-01
4.687762351999512078e-01,-5.548663780915775723e-01,2.304827432273136856e-01,-5.548663780915750188e-01,4.687762351999482657e-01
5.143263581326795730e-01,-5.804198519279100132e-01,2.884928664886086125e-01,-5.804198519279070156e-01,5.143263581326770195e-01
4.650266843451382748e-01,-6.074472561975241547e-01,2.496200346625955524e-01,-6.074472561975201579e-01,4.650266843451369425e-01
4.454574129421385864e-01,-5.910342929299067238e-01,1.896688312540115995e-01,-5.910342929299029491e-01,4.454574129421359774e-01
5.259704800062192653e-01,-6.080024194390769576e-01,2.809897898145606865e-01,-6.080024194390735159e-01,5.259704800062156016e-01
5.287815008400018613e-01,-6.415689999856499792e-01,3.608725294480906731e-01,-6.415689999856457604e-01,5.287815008399995298e-01
4.802692492047366812e-01,-6.345452628216299296e-01,2.380200765522244577e-01,-6.345452628216259328e-01,4.802692492047335171e-01
5.539670897240640546e-01,-6.571809180075958157e-01,2.836783845216451772e-01,-6.571809180075919299e-01,5.539670897240600578e-01
5.600268947781830153e-01,-6.794465340165495304e-01,4.036070670529025017e-01,-6.794465340165449785e-01,5.600268947781805728e-01
5.290177761776613252e-01,-6.816033520128566003e-01,2.427283121699879975e-01,-6.816033520128526035e-01,5.290177761776571064e-01
6.080713947511540152e-01,-7.073808022643153226e-01,3.643501262211355507e-01,-7.073808022643108817e-01,6.080713947511503514e-01
5.677074324818587314e-01,-7.155335328545788798e-01,3.594970290682105718e-01,-7.155335328545746609e-01,5.677074324818551787e-01
6.127344161999607186e-01,-7.297584172377669098e-01,2.743374218017446409e-01,-7.297584172377620249e-01,6.127344161999562777e-01
6.188428243193885292e-01,-7.458438101523147123e-01,4.237948264680724275e-01,-7.458438101523094943e-01,6.188428243193845324e-01
6.235871655874306585e-01,-7.532513399609593874e-01,2.505750568753556395e-01,-7.532513399609542804e-01,6.235871655874254404e-01
6.552562233604255493e-01,-7.714155029588376511e-01,4.270903355140711621e-01,-7.714155029588324330e-01,6.552562233604212194e-01
6.414527094650981365e-01,-7.744439860211559390e-01,2.508901766028659996e-01,-7.744439860211507209e-01,6.414527094650930295e-01
6.857756457498060954e-01,-7.928097849207564884e-01,4.038563046880725427e-01,-7.928097849207513814e-01,6.857756457498017655e-01
6.605710668019061371e-01,-7.927970622128255318e-01,2.720496480442396448e-01,-7.927970622128198697e-01,6.605710668019005860e-01
7.099942314373155483e-01,-8.107900503337523990e-01,3.559644811925529728e-01,-8.107900503337468479e-01,7.099942314373111074e-01
6.804861771975927454e-01,-8.091355097726632417e-01,3.091450969072822574e-01,-8.091355097726578016e-01,6.804861771975874163e-01
7.287031324196568960e-01,-8.247627859736608169e-01,2.946854193847504022e-01,-8.247627859736550437e-01,7.287031324196519000e-01
7.001364704954579077e-01,-8.220531352929574265e-01,3.531554314003013673e-01,-8.220531352929520974e-01,7.001364704954530227e-01
7.418253630763311790e-01,-8.351498265944038435e-01,2.357056481895298816e-01,-8.351498265943982924e-01,7.418253630763260720e-01
7.166243780968110100e-01,-8.333506069244289716e-01,3.905532781163574829e-01,-8.333506069244236425e-01,7.166243780968066801e-01
